FrameCounter,Timestamp,LedState,Region0G
86,30096.69936,6,0.032666904
87,30096.72446,1,0.035033566
88,30096.74955,6,0.032699659
89,30096.77466,1,0.035016755
90,30096.79976,6,0.03269238
91,30096.82485,1,0.035036686
92,30096.84996,6,0.032680249
93,30096.87506,1,0.035021435
94,30096.90016,6,0.032701738
95,30096.92527,1,0.035024381
96,30096.95038,6,0.032688741
97,30096.97546,1,0.03502802
98,30097.00057,6,0.032694113
99,30097.02567,1,0.035019702
100,30097.05076,6,0.032730507
101,30097.07588,1,0.035034259
102,30097.10101,6,0.032732067
103,30097.12609,1,0.035032353
104,30097.15118,6,0.032711097
105,30097.17629,1,0.035026287
106,30097.20139,6,0.032691513
107,30097.2265,1,0.035041365
108,30097.2516,6,0.032758583
109,30097.27671,1,0.03500861
110,30097.30181,6,0.032761009
111,30097.3269,1,0.035044831
112,30097.35202,6,0.032785618
113,30097.37711,1,0.035054536
114,30097.4022,6,0.032766901
115,30097.42732,1,0.035057309
116,30097.45241,6,0.032788911
117,30097.47751,1,0.035061295
118,30097.5026,6,0.032794284
119,30097.52772,1,0.035048297
120,30097.55281,6,0.03273276
121,30097.57791,1,0.035043964
122,30097.60302,6,0.032763609
123,30097.62813,1,0.035007224
124,30097.65323,6,0.032728774
125,30097.67834,1,0.035039112
126,30097.70343,6,0.032724441
127,30097.72855,1,0.035009477
128,30097.75365,6,0.032752344
129,30097.77874,1,0.035040672
130,30097.80383,6,0.032734147
131,30097.82895,1,0.035046044
132,30097.85404,6,0.03273172
133,30097.87914,1,0.03505055
134,30097.90423,6,0.032727214
135,30097.92934,1,0.035037725
136,30097.95444,6,0.032719936
137,30097.97953,1,0.035036512
138,30098.00463,6,0.032688394
139,30098.02972,1,0.035017275
140,30098.05484,6,0.03269446
141,30098.07993,1,0.035026981
142,30098.10503,6,0.032705031
143,30098.13014,1,0.03503322
144,30098.15526,6,0.032698619
145,30098.18035,1,0.035040845
146,30098.20546,6,0.032718029
147,30098.23056,1,0.035043098
148,30098.25565,6,0.032693766
149,30098.28075,1,0.035042578
150,30098.30586,6,0.032697579
151,30098.33096,1,0.035016236
152,30098.35605,6,0.032707804
153,30098.38117,1,0.035033913
154,30098.40626,6,0.032708844
155,30098.43136,1,0.035008437
156,30098.45647,6,0.032724441
157,30098.48156,1,0.03503322
158,30098.50666,6,0.032721149
159,30098.53177,1,0.035052803
160,30098.55688,6,0.032709537
161,30098.58196,1,0.035054883
162,30098.60706,6,0.032724615
163,30098.63217,1,0.035051417
164,30098.65726,6,0.032696886
165,30098.68238,1,0.035061122
166,30098.70747,6,0.032707977
167,30098.73259,1,0.0350301
168,30098.75768,6,0.032679035
169,30098.78278,1,0.03502958
170,30098.80787,6,0.032667077
171,30098.83298,1,0.035005491
172,30098.85808,6,0.032689607
173,30098.88317,1,0.035041711
174,30098.90829,6,0.032724615
175,30098.93338,1,0.035065628
176,30098.95848,6,0.032739172
177,30098.98359,1,0.035081745
178,30099.00869,6,0.032723228
179,30099.03378,1,0.035047604
180,30099.05887,6,0.03271491
181,30099.08401,1,0.035025767
182,30099.10908,6,0.032675569
183,30099.13418,1,0.035003758
184,30099.15929,6,0.032698792
185,30099.18439,1,0.035047084
186,30099.2095,6,0.032737093
187,30099.2346,1,0.035001505
188,30099.25971,6,0.032706938
189,30099.2848,1,0.035006877
190,30099.3099,6,0.032681635
191,30099.33499,1,0.035001331
192,30099.36011,6,0.032732414
193,30099.3852,1,0.035058695
194,30099.4103,6,0.032755463
195,30099.43541,1,0.035042751
196,30099.46051,6,0.032786658
197,30099.4856,1,0.035108261
198,30099.5107,6,0.032825479
199,30099.53581,1,0.035107394
200,30099.5609,6,0.032826172
201,30099.586,1,0.035065974
202,30099.61109,6,0.032809708
203,30099.63621,1,0.035096823
204,30099.6613,6,0.032853208
205,30099.6864,1,0.035089544
206,30099.71151,6,0.032859447
207,30099.7366,1,0.035082612
208,30099.76171,6,0.032866206
209,30099.78681,1,0.035104275
210,30099.81191,6,0.032899654
211,30099.83702,1,0.035109127
212,30099.86213,6,0.03293986
213,30099.88721,1,0.035125765
214,30099.91232,6,0.032936914
215,30099.93742,1,0.035107914
216,30099.96251,6,0.032988906
217,30099.98761,1,0.035141016
218,30100.01272,6,0.032962217
219,30100.03782,1,0.03511502
220,30100.06291,6,0.032981107
221,30100.08801,1,0.035124205
222,30100.11312,6,0.032985786
223,30100.13822,1,0.03509405
224,30100.16331,6,0.032953898
225,30100.18842,1,0.03513287
226,30100.21352,6,0.032923743
227,30100.23863,1,0.035099769
228,30100.26373,6,0.032940207
229,30100.28884,1,0.035132177
230,30100.31393,6,0.032934141
231,30100.33905,1,0.03517637
232,30100.36415,6,0.032968629
233,30100.38925,1,0.035179663
234,30100.41435,6,0.032980934
235,30100.43945,1,0.035206005
236,30100.46454,6,0.032946273
237,30100.48966,1,0.035134083
238,30100.51475,6,0.032878164
239,30100.53985,1,0.035087291
240,30100.56494,6,0.032827732
241,30100.59006,1,0.035066148
242,30100.61515,6,0.032784405
243,30100.64024,1,0.03502906
244,30100.66534,6,0.032777126
245,30100.69045,1,0.035036859
246,30100.71555,6,0.032741425
247,30100.74064,1,0.035022301
248,30100.76574,6,0.032729641
249,30100.79085,1,0.035016409
250,30100.81596,6,0.032728081
251,30100.84106,1,0.03500705
252,30100.86615,6,0.032694286
253,30100.89127,1,0.034981574
254,30100.91636,6,0.032695673
255,30100.94146,1,0.035019182
256,30100.96655,6,0.032717509
257,30100.99164,1,0.03503218
258,30101.01676,6,0.032709017
259,30101.04185,1,0.03504899
260,30101.06695,6,0.032689607
261,30101.09204,1,0.035005491
262,30101.11716,6,0.03265252
263,30101.14225,1,0.034995785
264,30101.16735,6,0.032653906
265,30101.19244,1,0.035025594
266,30101.21755,6,0.032695846
267,30101.24265,1,0.035046911
268,30101.26775,6,0.032683368
269,30101.29284,1,0.035026634
270,30101.31797,6,0.032647494
271,30101.34307,1,0.035013636
272,30101.36816,6,0.032673316
273,30101.39326,1,0.035047604
274,30101.41837,6,0.032666557
275,30101.44347,1,0.035042578
276,30101.46856,6,0.032653906
277,30101.49367,1,0.035049684
278,30101.51877,6,0.032666904
279,30101.54386,1,0.035037899
280,30101.56898,6,0.032675396
281,30101.59407,1,0.035052283
282,30101.61917,6,0.032697752
283,30101.64426,1,0.035078972
284,30101.66937,6,0.032783019
285,30101.69447,1,0.035081052
286,30101.71956,6,0.032747318
287,30101.74468,1,0.035106355
288,30101.76977,6,0.032767421
289,30101.79488,1,0.035068227
290,30101.81996,6,0.032760662
291,30101.8451,1,0.035081398
292,30101.87019,6,0.032762049
293,30101.89528,1,0.035133217
294,30101.9204,6,0.032846102
295,30101.94551,1,0.035200113
296,30101.97059,6,0.032917677
297,30101.9957,1,0.035222296
298,30102.02079,6,0.032871751
299,30102.04589,1,0.035209125
300,30102.07101,6,0.03289844
301,30102.0961,1,0.035226282
302,30102.12119,6,0.032931368
303,30102.14631,1,0.035240666
304,30102.1714,6,0.032892201
305,30102.1965,1,0.035225242
306,30102.22159,6,0.032887176
307,30102.24671,1,0.03525765
308,30102.2718,6,0.032912651
309,30102.29689,1,0.035260943
310,30102.32201,6,0.032896534
311,30102.3471,1,0.035224722
312,30102.37222,6,0.032899654
313,30102.39731,1,0.035259557
314,30102.42241,6,0.032945406
315,30102.44752,1,0.035258344
316,30102.47263,6,0.032895148
317,30102.49771,1,0.035195954
318,30102.52282,6,0.032875737
319,30102.54792,1,0.035209818
320,30102.57301,6,0.032901387
321,30102.59813,1,0.035210165
322,30102.62322,6,0.032889602
323,30102.64832,1,0.035231135
324,30102.67341,6,0.032902946
325,30102.69853,1,0.035217963
326,30102.72362,6,0.032890988
327,30102.74872,1,0.035201499
328,30102.77381,6,0.032868285
329,30102.79892,1,0.035179316
330,30102.82402,6,0.032852688
331,30102.84911,1,0.035149681
332,30102.87421,6,0.032821319
333,30102.89932,1,0.035107221
334,30102.92443,6,0.032832064
335,30102.94953,1,0.035103062
336,30102.97462,6,0.032806762
337,30102.99974,1,0.035042231
338,30103.02483,6,0.032801736
339,30103.04993,1,0.035012076
340,30103.07504,6,0.03275373
341,30103.10013,1,0.03500653
342,30103.12523,6,0.032721322
343,30103.15033,1,0.034987467
344,30103.17542,6,0.032738133
345,30103.20053,1,0.035033913
346,30103.22563,6,0.032772101
347,30103.25072,1,0.035083825
348,30103.27584,6,0.032801736
349,30103.30093,1,0.035077586
350,30103.32603,6,0.032780073
351,30103.35114,1,0.03503166
352,30103.37623,6,0.032744892
353,30103.40135,1,0.035038592
354,30103.42644,6,0.032804509
355,30103.45156,1,0.035017449
356,30103.47665,6,0.032806068
357,30103.50177,1,0.035002891
358,30103.52686,6,0.032762222
359,30103.55196,1,0.035036512
360,30103.57707,6,0.032807802
361,30103.60216,1,0.035006011
362,30103.62726,6,0.032785098
363,30103.65237,1,0.035044138
364,30103.67747,6,0.032823052
365,30103.70256,1,0.035044484
366,30103.72766,6,0.032789778
367,30103.75277,1,0.034983481
368,30103.77788,6,0.032825999
369,30103.80296,1,0.035061815
370,30103.82805,6,0.032854421
371,30103.85317,1,0.035098036
372,30103.87826,6,0.032879203
373,30103.90336,1,0.035077412
374,30103.92847,6,0.032868112
375,30103.95357,1,0.035064241
376,30103.97868,6,0.03281924
377,30104.00378,1,0.035006357
378,30104.02889,6,0.032797576
379,30104.05398,1,0.035029927
380,30104.07908,6,0.032781112
381,30104.10419,1,0.035059215
382,30104.12929,6,0.032798096
383,30104.1544,1,0.035056096
384,30104.1795,6,0.032834317
385,30104.20459,1,0.035064241
386,30104.22969,6,0.032840903
387,30104.2548,1,0.035084518
388,30104.27989,6,0.032874524
389,30104.30499,1,0.035063028
390,30104.3301,6,0.032890122
391,30104.35519,1,0.035055056
392,30104.38029,6,0.032843502
393,30104.4054,1,0.035047084
394,30104.4305,6,0.032792897
395,30104.4556,1,0.035063375
396,30104.48069,6,0.032855461
397,30104.50579,1,0.035024381
398,30104.5309,6,0.032818027
399,30104.556,1,0.035061122
400,30104.58111,6,0.032849568
401,30104.6062,1,0.035057136
402,30104.63131,6,0.03286014
403,30104.65641,1,0.035059389
404,30104.68152,6,0.032856154
405,30104.70662,1,0.035043791
406,30104.73171,6,0.032854594
407,30104.75681,1,0.035088331
408,30104.78192,6,0.032883363
409,30104.80701,1,0.035058002
410,30104.83211,6,0.032937607
411,30104.85722,1,0.03511138
412,30104.88232,6,0.032938301
413,30104.90741,1,0.035127844
414,30104.93253,6,0.032980934
415,30104.95762,1,0.03503166
416,30104.98272,6,0.032949566
417,30105.00781,1,0.035062335
418,30105.03292,6,0.032992199
419,30105.05804,1,0.035025767
420,30105.08314,6,0.032972442
421,30105.10825,1,0.03500861
422,30105.13334,6,0.033010569
423,30105.15844,1,0.035016929
424,30105.18355,6,0.032966896
425,30105.20865,1,0.035020915
426,30105.23376,6,0.032956844
427,30105.25886,1,0.035022301
428,30105.28395,6,0.033015942
429,30105.30906,1,0.035025941
430,30105.33416,6,0.03298232
431,30105.35925,1,0.035015196
432,30105.38438,6,0.032978854
433,30105.40946,1,0.035020048
434,30105.43458,6,0.032994278
435,30105.45967,1,0.034992319
436,30105.48477,6,0.032949219
437,30105.50986,1,0.035019008
438,30105.53498,6,0.032992372
439,30105.56007,1,0.035036859
440,30105.58518,6,0.032977814
441,30105.61028,1,0.034974122
442,30105.63537,6,0.032915424
443,30105.66048,1,0.035008957
444,30105.68558,6,0.032979374
445,30105.71067,1,0.035038939
446,30105.73579,6,0.032954938
447,30105.76088,1,0.035033913
448,30105.78598,6,0.032972269
449,30105.81109,1,0.035006357
450,30105.83618,6,0.03296447
451,30105.86128,1,0.035023861
452,30105.88637,6,0.032956324
453,30105.91151,1,0.035015022
454,30105.93659,6,0.032947486
455,30105.96168,1,0.034978282
456,30105.98677,6,0.032953898
457,30106.01189,1,0.035023168
458,30106.03698,6,0.032968802
459,30106.0621,1,0.034952979
460,30106.08719,6,0.032960137
461,30106.1123,1,0.034964764
462,30106.1374,6,0.032901733
463,30106.16249,1,0.034974296
464,30106.18761,6,0.032904853
465,30106.2127,1,0.035003931
466,30106.2378,6,0.032925996
467,30106.26291,1,0.035000465
468,30106.28801,6,0.032924263
469,30106.3131,1,0.035045178
470,30106.33821,6,0.032896014
471,30106.36331,1,0.035012769
472,30106.3884,6,0.032887002
473,30106.41352,1,0.035007917
474,30106.43861,6,0.032892895
475,30106.46371,1,0.035020915
476,30106.4888,6,0.032860486
477,30106.51392,1,0.034995785
478,30106.53901,6,0.032857887
479,30106.5641,1,0.035008263
480,30106.5892,6,0.032863259
481,30106.61429,1,0.035015369
482,30106.63941,6,0.032921837
483,30106.66452,1,0.034990933
484,30106.68963,6,0.032977468
485,30106.71471,1,0.035016582
486,30106.73983,6,0.033011956
487,30106.76492,1,0.035010516
488,30106.79001,6,0.033079025
489,30106.81511,1,0.035042231
490,30106.84022,6,0.03316949
491,30106.86532,1,0.035032873
492,30106.89043,6,0.033176769
493,30106.91553,1,0.034999598
494,30106.94062,6,0.033165678
495,30106.96571,1,0.035053323
496,30106.99083,6,0.033202245
497,30107.01592,1,0.035059909
498,30107.04102,6,0.033224948
499,30107.06613,1,0.035089197
500,30107.09123,6,0.03319618
501,30107.11632,1,0.035055403
502,30107.14142,6,0.033186301
503,30107.16653,1,0.035119526
504,30107.19165,6,0.033154586
505,30107.21675,1,0.035081745
506,30107.24183,6,0.033216283
507,30107.26695,1,0.035094396
508,30107.29204,6,0.033137429
509,30107.31716,1,0.035073426
510,30107.34225,6,0.033197219
511,30107.36738,1,0.035079839
512,30107.39246,6,0.033162385
513,30107.41757,1,0.035061642
514,30107.44267,6,0.033255277
515,30107.46778,1,0.035058522
516,30107.49288,6,0.033168104
517,30107.51797,1,0.035051243
518,30107.54307,6,0.03319618
519,30107.56818,1,0.035053843
520,30107.59327,6,0.033188554
521,30107.61837,1,0.035073426
522,30107.64346,6,0.03321611
523,30107.66858,1,0.035035472
524,30107.69367,6,0.033194446
525,30107.71879,1,0.03505367
526,30107.7439,6,0.033245052
527,30107.769,1,0.035045178
528,30107.79411,6,0.033246438
529,30107.8192,1,0.035045351
530,30107.84432,6,0.033284739
531,30107.86941,1,0.035060082
532,30107.8945,6,0.033261689
533,30107.91962,1,0.035040672
534,30107.94472,6,0.033254757
535,30107.96981,1,0.035049337
536,30107.99492,6,0.033267581
537,30108.02002,1,0.035068574
538,30108.04513,6,0.033232574
539,30108.07021,1,0.035063721
540,30108.0953,6,0.033203805
541,30108.12042,1,0.035073253
542,30108.14551,6,0.033166718
543,30108.1706,1,0.035043618
544,30108.19572,6,0.033186994
545,30108.22082,1,0.035039459
546,30108.24591,6,0.033165331
547,30108.27102,1,0.035068227
548,30108.29613,6,0.033167064
549,30108.32123,1,0.03504899
550,30108.34633,6,0.033167757
551,30108.37142,1,0.035047777
552,30108.39652,6,0.033124951
553,30108.42163,1,0.035025767
554,30108.44672,6,0.033171223
555,30108.47184,1,0.035030793
556,30108.49693,6,0.033111086
557,30108.52203,1,0.035037552
558,30108.54714,6,0.033132923
559,30108.57224,1,0.03502906
560,30108.59733,6,0.033121138
561,30108.62244,1,0.035059389
562,30108.64754,6,0.033119232
563,30108.67264,1,0.035017795
564,30108.69775,6,0.033116632
565,30108.72284,1,0.035016236
566,30108.74794,6,0.033124951
567,30108.77305,1,0.034970136
568,30108.79814,6,0.033071919
569,30108.82326,1,0.035025247
570,30108.84836,6,0.033110393
571,30108.87345,1,0.035025594
572,30108.89856,6,0.033101035
573,30108.92366,1,0.035022648
574,30108.94877,6,0.033105887
575,30108.97388,1,0.035049684
576,30108.99898,6,0.033156493
577,30109.02408,1,0.035028714
578,30109.04919,6,0.033096529
579,30109.07428,1,0.035021435
580,30109.09938,6,0.033140375
581,30109.12447,1,0.035019702
582,30109.14958,6,0.033161692
583,30109.17468,1,0.034956272
584,30109.19978,6,0.03317157
585,30109.22489,1,0.035037032
586,30109.24999,6,0.033173476
587,30109.27508,1,0.035012423
588,30109.30019,6,0.033145921
589,30109.32529,1,0.035045178
590,30109.3504,6,0.033083358
591,30109.37552,1,0.035022301
592,30109.40061,6,0.03313067
593,30109.42572,1,0.035048124
594,30109.45082,6,0.033083704
595,30109.47593,1,0.03504951
596,30109.50103,6,0.033023394
597,30109.52614,1,0.035046911
598,30109.55124,6,0.03307036
599,30109.57635,1,0.035080359
600,30109.60145,6,0.033134829
601,30109.62654,1,0.035126805
602,30109.65165,6,0.033095662
603,30109.67674,1,0.035132697
604,30109.70184,6,0.033098955
605,30109.72696,1,0.035131657
606,30109.75205,6,0.033077292
607,30109.77715,1,0.035163025
608,30109.80226,6,0.033086824
609,30109.82736,1,0.035181396
610,30109.85245,6,0.033094622
611,30109.87756,1,0.035161292
612,30109.90266,6,0.03304575
613,30109.92777,1,0.035127151
614,30109.95289,6,0.033066893
615,30109.97798,1,0.03517585
616,30110.00309,6,0.033048176
617,30110.02819,1,0.035189715
618,30110.0533,6,0.033037085
619,30110.0784,1,0.03515696
620,30110.10351,6,0.033053029
621,30110.12861,1,0.035147428
622,30110.15372,6,0.033077119
623,30110.17881,1,0.035133217
624,30110.20391,6,0.033015768
625,30110.22902,1,0.03513183
626,30110.25412,6,0.032987693
627,30110.27921,1,0.035124032
628,30110.30432,6,0.033141935
629,30110.32942,1,0.035168051
630,30110.35452,6,0.033176769
631,30110.37961,1,0.035206872
632,30110.40472,6,0.033150773
633,30110.42982,1,0.035186942
634,30110.45493,6,0.033116112
635,30110.48003,1,0.035169438
636,30110.50512,6,0.033155279
637,30110.53025,1,0.035233041
638,30110.55535,6,0.033167411
639,30110.58046,1,0.035228535
640,30110.60556,6,0.033144014
641,30110.63067,1,0.035215537
642,30110.65577,6,0.033092196
643,30110.68086,1,0.035194914
644,30110.70598,6,0.033126511
645,30110.73107,1,0.035210511
646,30110.75617,6,0.033105021
647,30110.78128,1,0.035239627
648,30110.80637,6,0.033071399
649,30110.83147,1,0.035221603
650,30110.85656,6,0.033041244
651,30110.88168,1,0.035211031
652,30110.90677,6,0.033110393
653,30110.93188,1,0.03519994
654,30110.95698,6,0.03313275
655,30110.98207,1,0.035198726
656,30111.00717,6,0.03315164
657,30111.03226,1,0.035161639
658,30111.05738,6,0.033138469
659,30111.08247,1,0.03515748
660,30111.10759,6,0.033185781
661,30111.13268,1,0.035211204
662,30111.15779,6,0.03319046
663,30111.18289,1,0.035228015
664,30111.20798,6,0.033189594
665,30111.2331,1,0.035185382
666,30111.25819,6,0.033159092
667,30111.28329,1,0.035154707
668,30111.3084,6,0.033201552
669,30111.33349,1,0.035172037
670,30111.35859,6,0.033210737
671,30111.3837,1,0.03517637
672,30111.4088,6,0.033158572
673,30111.43389,1,0.03515696
674,30111.45901,6,0.033210564
675,30111.4841,1,0.035133737
676,30111.5092,6,0.033291844
677,30111.53431,1,0.035145868
678,30111.5594,6,0.033270008
679,30111.5845,1,0.035184342
680,30111.60963,6,0.033188207
681,30111.63473,1,0.03515384
682,30111.65982,6,0.033264809
683,30111.68494,1,0.035183476
684,30111.71003,6,0.033316627
685,30111.73515,1,0.0351989
686,30111.76025,6,0.033295657
687,30111.78534,1,0.035186942
688,30111.81045,6,0.033248691
689,30111.83554,1,0.035177063
690,30111.86066,6,0.033304149
691,30111.88575,1,0.03521623
692,30111.91085,6,0.033283006
693,30111.93596,1,0.035216404
694,30111.96105,6,0.033285085
695,30111.98615,1,0.035191274
696,30112.01124,6,0.033241932
697,30112.03636,1,0.035176023
698,30112.06145,6,0.033223735
699,30112.08655,1,0.035221256
700,30112.11166,6,0.033231707
701,30112.13675,1,0.03521675
702,30112.16187,6,0.03317469
703,30112.18696,1,0.03519942
704,30112.21205,6,0.033193233
705,30112.23717,1,0.035193874
706,30112.26227,6,0.033231534
707,30112.28736,1,0.035224549
708,30112.31248,6,0.033228761
709,30112.33757,1,0.035197687
710,30112.36266,6,0.033183182
711,30112.38776,1,0.035190408
712,30112.41285,6,0.033174863
713,30112.43797,1,0.035172384
714,30112.46306,6,0.033167584
715,30112.48816,1,0.035190581
716,30112.51327,6,0.033124951
717,30112.53838,1,0.035165278
718,30112.56346,6,0.033114899
719,30112.58856,1,0.035198726
720,30112.61367,6,0.033150773
721,30112.63877,1,0.03517637
722,30112.66386,6,0.033119925
723,30112.68897,1,0.035168225
724,30112.71409,6,0.033085437
725,30112.73918,1,0.035167185
726,30112.7643,6,0.033105021
727,30112.78939,1,0.035123165
728,30112.81449,6,0.033001211
729,30112.8396,1,0.035040498
730,30112.86469,6,0.033005717
731,30112.88979,1,0.035026807
732,30112.91488,6,0.032967589
733,30112.94,1,0.03501069
734,30112.96509,6,0.032946099
735,30112.99019,1,0.035037032
736,30113.01528,6,0.032992892
737,30113.04039,1,0.035023341
738,30113.06551,6,0.032965856
739,30113.09058,1,0.035044311
740,30113.11568,6,0.032968109
741,30113.14079,1,0.035035472
742,30113.16589,6,0.032978508
743,30113.19098,1,0.035039978
744,30113.2161,6,0.032965163
745,30113.24119,1,0.035049164
746,30113.2663,6,0.033007276
747,30113.2914,1,0.035038245
748,30113.31651,6,0.032996705
749,30113.34161,1,0.035027674
750,30113.3667,6,0.032972095
751,30113.3918,1,0.03502906
752,30113.41691,6,0.032972095
753,30113.44201,1,0.035044484
754,30113.4671,6,0.032970709
755,30113.49221,1,0.035045698
756,30113.51731,6,0.03296031
757,30113.5424,1,0.03503322
758,30113.5675,6,0.032919584
759,30113.59259,1,0.035048124
760,30113.61771,6,0.032929462
761,30113.6428,1,0.035057309
762,30113.6679,6,0.032913171
763,30113.69301,1,0.035059735
764,30113.71811,6,0.032911612
765,30113.74322,1,0.035056269
766,30113.76831,6,0.03289792
767,30113.79343,1,0.035056442
768,30113.81852,6,0.032924436
769,30113.84363,1,0.035056096
770,30113.86873,6,0.032959617
771,30113.89382,1,0.035027674
772,30113.91892,6,0.032951819
773,30113.94401,1,0.035053843
774,30113.96913,6,0.032961177
775,30113.99422,1,0.035070654
776,30114.01934,6,0.032925823
777,30114.04443,1,0.035058695
778,30114.06953,6,0.032927729
779,30114.09464,1,0.035045351
780,30114.11974,6,0.032916464
781,30114.14483,1,0.035075159
782,30114.16993,6,0.032976081
783,30114.19504,1,0.035077239
784,30114.22013,6,0.032940207
785,30114.24522,1,0.035086944
786,30114.27034,6,0.03300433
787,30114.29543,1,0.035117619
788,30114.32055,6,0.032971749
789,30114.34565,1,0.03507412
790,30114.37076,6,0.033038991
791,30114.39585,1,0.03505367
792,30114.42095,6,0.033021834
793,30114.44604,1,0.035049857
794,30114.47116,6,0.032974175
795,30114.49625,1,0.035020568
796,30114.52135,6,0.03296551
797,30114.54644,1,0.035017275
798,30114.57155,6,0.033035179
799,30114.59665,1,0.035075159
800,30114.62175,6,0.03296655
801,30114.64686,1,0.034993359
802,30114.67195,6,0.032977641
803,30114.69705,1,0.035026981
804,30114.72214,6,0.033043671
805,30114.74726,1,0.035037206
806,30114.77235,6,0.033051643
807,30114.79747,1,0.035037552
808,30114.82256,6,0.033107794
809,30114.84765,1,0.035099769
810,30114.87277,6,0.033139335
811,30114.89788,1,0.035076719
812,30114.92296,6,0.033138469
813,30114.94807,1,0.035043098
814,30114.97317,6,0.033035352
815,30114.99826,1,0.035056962
816,30115.02337,6,0.033014728
817,30115.04847,1,0.035026287
818,30115.07356,6,0.033056842
819,30115.09867,1,0.035045524
820,30115.12377,6,0.033074692
821,30115.14888,1,0.035000811
822,30115.17396,6,0.033144534
823,30115.19908,1,0.035043098
824,30115.22417,6,0.033213337
825,30115.24927,1,0.035021955
826,30115.27438,6,0.033190807
827,30115.29947,1,0.035054363
828,30115.32459,6,0.033309695
829,30115.34968,1,0.035046737
830,30115.37478,6,0.033358567
831,30115.39987,1,0.035055749
832,30115.42498,6,0.033322173
833,30115.45008,1,0.035043618
834,30115.47517,6,0.033315414
835,30115.50029,1,0.035047257
836,30115.52538,6,0.033376417
837,30115.55048,1,0.035007917
838,30115.57557,6,0.033334304
839,30115.60069,1,0.03500965
840,30115.62578,6,0.033374684
841,30115.65088,1,0.03502958
842,30115.676,6,0.03337919
843,30115.70108,1,0.034988333
844,30115.72618,6,0.033449379
845,30115.75127,1,0.035044658
846,30115.77639,6,0.03340484
847,30115.80148,1,0.035011556
848,30115.82658,6,0.033359953
849,30115.85169,1,0.034998038
850,30115.87681,6,0.033349208
851,30115.9019,1,0.035026461
852,30115.92701,6,0.033357354
853,30115.95211,1,0.034998038
854,30115.9772,6,0.033316107
855,30116.00232,1,0.034995785
856,30116.02741,6,0.03331576
857,30116.05251,1,0.035015022
858,30116.0776,6,0.033337077
859,30116.10272,1,0.034993186
860,30116.12781,6,0.033314894
861,30116.1529,1,0.035021261
862,30116.178,6,0.033324079
863,30116.20311,1,0.035038765
864,30116.22821,6,0.033373991
865,30116.2533,1,0.035017969
866,30116.27839,6,0.033357354
867,30116.30351,1,0.035035992
868,30116.3286,6,0.033387856
869,30116.3537,1,0.035006704
870,30116.37881,6,0.0333603
871,30116.40391,1,0.034984694
