FrameCounter,Timestamp,LedState,Stimulation,Output0,Output1,Input0,Input1,Region0G
0,40932.821055988,6,0,0,0,0,0,0.0318516741834612
1,40932.846150471,1,0,0,0,0,0,0.0341228448747119
2,40932.871247515,6,0,0,0,0,0,0.0317114699034748
3,40932.896357704,1,0,0,0,0,0,0.0339701625871123
4,40932.921455524,6,0,0,0,0,0,0.0316057534500858
5,40932.946567625,1,0,0,0,0,0,0.0338736313337719
6,40932.971665038,6,0,0,0,0,0,0.0315463096082622
7,40932.996776366,1,0,0,0,0,0,0.0337897513937059
8,40933.021872638,6,0,0,0,0,0,0.0314594834719542
9,40933.046986529,1,0,0,0,0,0,0.0337557834840923
10,40933.072081256,6,0,0,0,0,0,0.0314017726867435
11,40933.097195555,1,0,0,0,0,0,0.0336828218006878
12,40933.122286905,6,0,0,0,0,0,0.0313622589959685
13,40933.147384277,1,0,0,0,0,0,0.0336445212495419
14,40933.172479449,6,0,0,0,0,0,0.0313594861053879
15,40933.197591551,1,0,0,0,0,0,0.0336365491891224
16,40933.222687336,6,0,0,0,0,0,0.0313050681277417
17,40933.247780598,1,0,0,0,0,0,0.0336062206983961
18,40933.272875488,6,0,0,0,0,0,0.031301082097532
19,40933.298006673,1,0,0,0,0,0,0.0335791850152343
20,40933.323104287,6,0,0,0,0,0,0.0312697137728378
21,40933.348217894,1,0,0,0,0,0,0.0335481633018628
22,40933.3733114,6,0,0,0,0,0,0.031276299387967
23,40933.398427245,1,0,0,0,0,0,0.0335550955283145
24,40933.423521687,6,0,0,0,0,0,0.0312586222105151
25,40933.448632893,1,0,0,0,0,0,0.0335318725697012
26,40933.473728229,6,0,0,0,0,0,0.0312362657802082
27,40933.498825926,1,0,0,0,0,0,0.0335261534828785
28,40933.523936237,6,0,0,0,0,0,0.0312412916443857
29,40933.549032917,1,0,0,0,0,0,0.0335254602602333
30,40933.574128987,6,0,0,0,0,0,0.0312393852821115
31,40933.599223346,1,0,0,0,0,0,0.0335277132338302
32,40933.624337116,6,0,0,0,0,0,0.031222574632966
33,40933.649429971,1,0,0,0,0,0,0.0335157551432009
34,40933.674526692,6,0,0,0,0,0,0.03124319800666
35,40933.699620359,1,0,0,0,0,0,0.033508129694104
