FrameCounter,Timestamp,LedState,Stimulation,Output0,Output1,Input0,Input1,Region0G
73,25497.981187458,1,0,0,0,0,0,0.0333421028705849
74,25498.00628365,6,0,0,0,0,0,0.0308385292875398
75,25498.03139685,1,0,0,0,0,0,0.0333211328855684
76,25498.056508829,6,0,0,0,0,0,0.0308350631743139
77,25498.081606321,1,0,0,0,0,0,0.0333447024555043
78,25498.106699136,6,0,0,0,0,0,0.0308302106157977
79,25498.131815225,1,0,0,0,0,0,0.0333280651120201
80,25498.156909586,6,0,0,0,0,0,0.0308296906988138
81,25498.182023721,1,0,0,0,0,0,0.0333395032856655
82,25498.207134114,6,0,0,0,0,0,0.0308385292875398
83,25498.232213743,1,0,0,0,0,0,0.0333289316403266
84,25498.257325275,6,0,0,0,0,0,0.0308411288724592
85,25498.282420694,1,0,0,0,0,0,0.0333235591648265
86,25498.307536986,6,0,0,0,0,0,0.0308262245855879
87,25498.332631022,1,0,0,0,0,0,0.0333252922214394
88,25498.357725665,6,0,0,0,0,0,0.03081443980062
89,25498.38282084,1,0,0,0,0,0,0.0333199197459393
90,25498.407934569,6,0,0,0,0,0,0.0308222385553782
91,25498.433029499,1,0,0,0,0,0,0.033312640908165
92,25498.458123818,6,0,0,0,0,0,0.0308201588874426
93,25498.483235227,1,0,0,0,0,0,0.0333237324704878
94,25498.508330605,6,0,0,0,0,0,0.0308154796345877
95,25498.533427408,1,0,0,0,0,0,0.0333252922214394
96,25498.558538777,6,0,0,0,0,0,0.0308179059138458
97,25498.583654866,1,0,0,0,0,0,0.0332961768703421
98,25498.608749224,6,0,0,0,0,0,0.0308310771441041
99,25498.633862424,1,0,0,0,0,0,0.0333259854440846
100,25498.658977781,6,0,0,0,0,0,0.0308035215439585
101,25498.684069945,1,0,0,0,0,0,0.0333379435347138
102,25498.709163736,6,0,0,0,0,0,0.0308151330232651
103,25498.734280557,1,0,0,0,0,0,0.0333239057761491
104,25498.759373329,6,0,0,0,0,0,0.030792603287297
105,25498.784489459,1,0,0,0,0,0,0.0333102146289069
106,25498.80958443,6,0,0,0,0,0,0.0308104537704102
107,25498.834693154,1,0,0,0,0,0,0.0333083082666327
108,25498.859791625,6,0,0,0,0,0,0.0307960694005229
109,25498.884885945,1,0,0,0,0,0,0.0333036290137777
110,25498.910002359,6,0,0,0,0,0,0.0308071609628456
111,25498.935095823,1,0,0,0,0,0,0.0333124676025037
112,25498.960189858,6,0,0,0,0,0,0.0308108003817328
113,25498.985304157,1,0,0,0,0,0,0.0333157604100683
114,25499.010397623,6,0,0,0,0,0,0.0308099338534263
115,25499.035508666,1,0,0,0,0,0,0.033313854047794
116,25499.060588255,6,0,0,0,0,0,0.0308078541854908
117,25499.085702065,1,0,0,0,0,0,0.0332951370363744
118,25499.110798664,6,0,0,0,0,0,0.0307965893175067
119,25499.135909586,1,0,0,0,0,0,0.0333024158741487
120,25499.161025268,6,0,0,0,0,0,0.0308038681552811
121,25499.186119057,1,0,0,0,0,0,0.0332963501760034
122,25499.211233884,6,0,0,0,0,0,0.0308045613779262
123,25499.236328245,1,0,0,0,0,0,0.0333013760401809
124,25499.261442056,6,0,0,0,0,0,0.0308120135213619
125,25499.286537434,1,0,0,0,0,0,0.0333020692628261
126,25499.31164864,6,0,0,0,0,0,0.0307998821250713
127,25499.336745318,1,0,0,0,0,0,0.0333065752100197
128,25499.36185864,6,0,0,0,0,0,0.0307886172570872
129,25499.386954018,1,0,0,0,0,0,0.0333147205761005
130,25499.412049681,6,0,0,0,0,0,0.0307936431212648
131,25499.437144368,1,0,0,0,0,0,0.0333289316403266
132,25499.462257649,6,0,0,0,0,0,0.0307905236193615
133,25499.487350706,1,0,0,0,0,0,0.0333057086817133
134,25499.512446776,6,0,0,0,0,0,0.0307920833703131
135,25499.537561034,1,0,0,0,0,0,0.0332899378665356
136,25499.56265515,6,0,0,0,0,0,0.0307865375891517
137,25499.587749794,1,0,0,0,0,0,0.0333050154590681
138,25499.612862913,6,0,0,0,0,0,0.0307813384193129
139,25499.6379565,1,0,0,0,0,0,0.0332856052250032
140,25499.663052814,6,0,0,0,0,0,0.0308030016269746
141,25499.688147175,1,0,0,0,0,0,0.0333114277685359
142,25499.713257405,6,0,0,0,0,0,0.0307957227892003
143,25499.738375447,1,0,0,0,0,0,0.033300856123197
144,25499.76347005,6,0,0,0,0,0,0.0307882706457647
145,25499.788565387,1,0,0,0,0,0,0.0333070951270036
146,25499.813678465,6,0,0,0,0,0,0.0308102804647489
147,25499.838775146,1,0,0,0,0,0,0.0333074417383262
148,25499.863867063,6,0,0,0,0,0,0.0307880973401034
149,25499.888981199,1,0,0,0,0,0,0.0332810992778096
150,25499.914076048,6,0,0,0,0,0,0.0307773523891032
151,25499.939170368,1,0,0,0,0,0,0.0333018959571648
152,25499.964266113,6,0,0,0,0,0,0.0307844579212162
153,25499.989380655,1,0,0,0,0,0,0.0332800594438418
154,25500.014474892,6,0,0,0,0,0,0.0307853244495227
155,25500.039569945,1,0,0,0,0,0,0.0332954836476969
156,25500.064665241,6,0,0,0,0,0,0.030776659166458
157,25500.089759643,1,0,0,0,0,0,0.033312640908165
158,25500.114874143,6,0,0,0,0,0,0.0307858443665065
159,25500.139968463,1,0,0,0,0,0,0.0332899378665356
160,25500.165062783,6,0,0,0,0,0,0.0307900037023776
161,25500.190157266,1,0,0,0,0,0,0.0333010294288583
162,25500.215271565,6,0,0,0,0,0,0.0307763125551354
163,25500.240381225,1,0,0,0,0,0,0.0332862984476484
164,25500.265479693,6,0,0,0,0,0,0.030802655015652
165,25500.29057263,1,0,0,0,0,0,0.0332824857230999
166,25500.315687743,6,0,0,0,0,0,0.0307790854457161
167,25500.340783487,1,0,0,0,0,0,0.0332779797759063
168,25500.3658774,6,0,0,0,0,0,0.0307699002456675
169,25500.39097062,1,0,0,0,0,0,0.0332802327495031
170,25500.416086871,6,0,0,0,0,0,0.0307724998305869
171,25500.441180256,1,0,0,0,0,0,0.0332880315042613
172,25500.466294554,6,0,0,0,0,0,0.0307631413248771
173,25500.491390787,1,0,0,0,0,0,0.0332899378665356
174,25500.516482338,6,0,0,0,0,0,0.0307716333022805
175,25500.541579059,1,0,0,0,0,0,0.0332823124174386
176,25500.566693358,6,0,0,0,0,0,0.0307679938833933
177,25500.591788003,1,0,0,0,0,0,0.0333032824024551
178,25500.616880452,6,0,0,0,0,0,0.0307744061928612
179,25500.641996254,1,0,0,0,0,0,0.0332913243118259
180,25500.667088621,6,0,0,0,0,0,0.0307749261098451
181,25500.692184894,1,0,0,0,0,0,0.0332890713382291
182,25500.717297932,6,0,0,0,0,0,0.0307520497625543
183,25500.742393228,1,0,0,0,0,0,0.033277806470245
184,25500.767504557,6,0,0,0,0,0,0.0307617548795868
185,25500.792623126,1,0,0,0,0,0,0.0332767666362773
186,25500.817717446,6,0,0,0,0,0,0.0307624481022319
187,25500.84282971,1,0,0,0,0,0,0.0332755534966482
188,25500.867923583,6,0,0,0,0,0,0.0307797786683613
189,25500.893035359,1,0,0,0,0,0,0.0332923641457937
190,25500.918134155,6,0,0,0,0,0,0.0307667807437643
191,25500.943227211,1,0,0,0,0,0,0.0332694877985029
192,25500.968324054,6,0,0,0,0,0,0.0307770057777806
193,25500.9934187,1,0,0,0,0,0,0.0332601292927931
194,25501.01853072,6,0,0,0,0,0,0.0307690337173611
195,25501.043626871,1,0,0,0,0,0,0.0332731272173901
196,25501.068720986,6,0,0,0,0,0,0.0307773523891032
197,25501.093814777,1,0,0,0,0,0,0.0332710475494546
198,25501.118930052,6,0,0,0,0,0,0.0307870575061356
199,25501.144026651,1,0,0,0,0,0,0.0332859518363258
200,25501.169118365,6,0,0,0,0,0,0.03076487438149
201,25501.194213947,1,0,0,0,0,0,0.0332986031496002
202,25501.219306395,6,0,0,0,0,0,0.0307610616569416
203,25501.244421914,1,0,0,0,0,0,0.0332920175344711
204,25501.269517211,6,0,0,0,0,0,0.0307841113098936
205,25501.294611163,1,0,0,0,0,0,0.0332646352399867
206,25501.3197242,6,0,0,0,0,0,0.0307820316419581
207,25501.344839191,1,0,0,0,0,0,0.0332859518363258
208,25501.369935342,6,0,0,0,0,0,0.0307773523891032
209,25501.395029784,1,0,0,0,0,0,0.0332977366212938
210,25501.42014335,6,0,0,0,0,0,0.0307752727211676
211,25501.445238075,1,0,0,0,0,0,0.0332857785306645
212,25501.470332029,6,0,0,0,0,0,0.0307846312268775
213,25501.495447223,1,0,0,0,0,0,0.0332901111721968
214,25501.520542072,6,0,0,0,0,0,0.0307782189174096
215,25501.545635375,1,0,0,0,0,0,0.0332845653910355
216,25501.570748655,6,0,0,0,0,0,0.0307757926381515
217,25501.59584326,1,0,0,0,0,0,0.0332759001079708
218,25501.620938394,6,0,0,0,0,0,0.0307823782532807
219,25501.64603426,1,0,0,0,0,0,0.0332743403570191
220,25501.671128051,6,0,0,0,0,0,0.0307515298455704
221,25501.696240842,1,0,0,0,0,0,0.033268967881519
222,25501.721335325,6,0,0,0,0,0,0.0307711133852966
223,25501.746432046,1,0,0,0,0,0,0.0332611691267608
224,25501.77154309,6,0,0,0,0,0,0.0307565557097479
225,25501.796639444,1,0,0,0,0,0,0.0332705276324707
226,25501.821736244,6,0,0,0,0,0,0.0307558624871028
227,25501.846849811,1,0,0,0,0,0,0.033271914077761
228,25501.871944538,6,0,0,0,0,0,0.0307546493474737
229,25501.897058104,1,0,0,0,0,0,0.033264808545648
230,25501.922153319,6,0,0,0,0,0,0.0307541294304898
231,25501.947264851,1,0,0,0,0,0,0.033257703013535
232,25501.972361082,6,0,0,0,0,0,0.0307485836493285
233,25501.997475543,1,0,0,0,0,0,0.0332715674664384
234,25502.022568602,6,0,0,0,0,0,0.030750663317264
235,25502.047664631,1,0,0,0,0,0,0.0332733005230514
236,25502.07277897,6,0,0,0,0,0,0.0307480637323446
237,25502.097873899,1,0,0,0,0,0,0.0332828323344225
238,25502.122967405,6,0,0,0,0,0,0.030754822653135
239,25502.148080198,1,0,0,0,0,0,0.0332585695418414
240,25502.17317399,6,0,0,0,0,0,0.03074477092478
241,25502.198269693,1,0,0,0,0,0,0.0332750335796643
242,25502.223385253,6,0,0,0,0,0,0.0307638345475223
243,25502.24848006,1,0,0,0,0,0,0.0332823124174386
244,25502.2735732,6,0,0,0,0,0,0.0307426912568445
245,25502.298669717,1,0,0,0,0,0,0.0332788463042128
246,25502.323784219,6,0,0,0,0,0,0.0307444243134574
247,25502.348878011,1,0,0,0,0,0,0.0332698344098255
248,25502.373970986,6,0,0,0,0,0,0.0307277869699732
249,25502.399084227,1,0,0,0,0,0,0.0332440118662928
250,25502.424200763,6,0,0,0,0,0,0.0307293467209249
251,25502.449292968,1,0,0,0,0,0,0.033258916153164
252,25502.47440983,6,0,0,0,0,0,0.0307362789473766
253,25502.499502034,1,0,0,0,0,0,0.0332573564022124
254,25502.524633504,6,0,0,0,0,0,0.0307343725851024
255,25502.549713174,1,0,0,0,0,0,0.0332542369003091
256,25502.574804442,6,0,0,0,0,0,0.0307269204416668
257,25502.599902424,1,0,0,0,0,0,0.0332613424324221
258,25502.62501599,6,0,0,0,0,0,0.0307456374530865
259,25502.650108111,1,0,0,0,0,0,0.0332630754890351
260,25502.675204385,6,0,0,0,0,0,0.0307248407737312
261,25502.700298176,1,0,0,0,0,0,0.033251810621051
262,25502.725414712,6,0,0,0,0,0,0.0307421713398606
263,25502.750508788,1,0,0,0,0,0,0.0332741670513578
264,25502.775603758,6,0,0,0,0,0,0.0307440777021348
265,25502.800695718,1,0,0,0,0,0,0.0332850853080193
266,25502.825811766,6,0,0,0,0,0,0.0307480637323446
267,25502.850904459,1,0,0,0,0,0,0.0332703543268094
268,25502.875996783,6,0,0,0,0,0,0.0307433844794897
269,25502.901094033,1,0,0,0,0,0,0.0332644619343254
270,25502.926208006,6,0,0,0,0,0,0.0307560357927641
271,25502.951323729,1,0,0,0,0,0,0.0332639420173415
272,25502.976416218,6,0,0,0,0,0,0.0307693803286837
273,25503.001529052,1,0,0,0,0,0,0.0332490377304703
274,25503.02662679,6,0,0,0,0,0,0.0307465039813929
275,25503.051722451,1,0,0,0,0,0,0.0332696611041642
276,25503.076833413,6,0,0,0,0,0,0.0307501434002801
277,25503.101930459,1,0,0,0,0,0,0.0332668882135835
278,25503.127025105,6,0,0,0,0,0,0.0307513565399091
279,25503.152120033,1,0,0,0,0,0,0.0332540635946478
280,25503.177212604,6,0,0,0,0,0,0.0307610616569416
281,25503.202325234,1,0,0,0,0,0,0.0332535436776639
282,25503.227422606,6,0,0,0,0,0,0.0307761392494741
283,25503.252535359,1,0,0,0,0,0,0.0332599559871318
284,25503.277631917,6,0,0,0,0,0,0.0307503167059414
285,25503.302723102,1,0,0,0,0,0,0.0332554500399382
286,25503.32783679,6,0,0,0,0,0,0.0307615815739255
287,25503.352930215,1,0,0,0,0,0,0.0332557966512607
288,25503.378027587,6,0,0,0,0,0,0.0307593286003286
289,25503.403119667,1,0,0,0,0,0,0.033251810621051
290,25503.428237384,6,0,0,0,0,0,0.0307785655287322
291,25503.45333264,1,0,0,0,0,0,0.0332642886286641
292,25503.47844409,6,0,0,0,0,0,0.0307834180872484
293,25503.503541747,1,0,0,0,0,0,0.0332445317832767
294,25503.528635742,6,0,0,0,0,0,0.030763661241861
295,25503.553750854,1,0,0,0,0,0,0.0332419321983573
296,25503.578841876,6,0,0,0,0,0,0.0307716333022805
297,25503.603939614,1,0,0,0,0,0,0.0332507707870832
298,25503.629051594,6,0,0,0,0,0,0.0307645277701674
299,25503.654144571,1,0,0,0,0,0,0.0332587428475027
300,25503.679237994,6,0,0,0,0,0,0.0307586353776835
301,25503.70433618,1,0,0,0,0,0,0.0332360398058733
302,25503.729451211,6,0,0,0,0,0,0.030760715045619
303,25503.754546833,1,0,0,0,0,0,0.0332426254210024
304,25503.779639322,6,0,0,0,0,0,0.0307744061928612
305,25503.804755859,1,0,0,0,0,0,0.0332525038436962
306,25503.829847369,6,0,0,0,0,0,0.0307981490684584
307,25503.854944294,1,0,0,0,0,0,0.0332613424324221
308,25503.880037515,6,0,0,0,0,0,0.0307922566759744
309,25503.905153319,1,0,0,0,0,0,0.0332540635946478
310,25503.930245725,6,0,0,0,0,0,0.0307811651136516
311,25503.955340208,1,0,0,0,0,0,0.0332367330285185
312,25503.980434162,6,0,0,0,0,0,0.0307913901476679
313,25504.005549274,1,0,0,0,0,0,0.0332563165682446
314,25504.03066516,6,0,0,0,0,0,0.0307823782532807
315,25504.055758259,1,0,0,0,0,0,0.0332708742437933
316,25504.080853473,6,0,0,0,0,0,0.0307617548795868
317,25504.105964109,1,0,0,0,0,0,0.0332682746588739
318,25504.131060912,6,0,0,0,0,0,0.0307927765929583
319,25504.156155191,1,0,0,0,0,0,0.0332653284626319
320,25504.181252115,6,0,0,0,0,0,0.0307952028722164
321,25504.206380248,1,0,0,0,0,0,0.0332497309531155
322,25504.231460773,6,0,0,0,0,0,0.030806814351523
323,25504.256574909,1,0,0,0,0,0,0.0332549301229543
324,25504.281669961,6,0,0,0,0,0,0.0307905236193615
325,25504.306764851,1,0,0,0,0,0,0.0332450517002605
326,25504.331858315,6,0,0,0,0,0,0.0307802985853452
327,25504.356972166,1,0,0,0,0,0,0.033240025836083
328,25504.382067463,6,0,0,0,0,0,0.0307828981702646
329,25504.407162108,1,0,0,0,0,0,0.0332398525304217
330,25504.432273803,6,0,0,0,0,0,0.0307877507287808
331,25504.457369382,1,0,0,0,0,0,0.0332377728624862
332,25504.482463255,6,0,0,0,0,0,0.0307776990004258
333,25504.507575153,1,0,0,0,0,0,0.0332395059190992
334,25504.532672443,6,0,0,0,0,0,0.0307796053627
335,25504.557768147,1,0,0,0,0,0,0.0332479978965025
336,25504.582880289,6,0,0,0,0,0,0.0307563824040867
337,25504.607974322,1,0,0,0,0,0,0.0332460915342283
338,25504.633072305,6,0,0,0,0,0,0.0307685138003772
339,25504.658186278,1,0,0,0,0,0,0.0332232151869376
340,25504.683280679,6,0,0,0,0,0,0.0307785655287322
341,25504.708375488,1,0,0,0,0,0,0.0332414122813734
342,25504.733468585,6,0,0,0,0,0,0.0307780456117483
343,25504.758564818,1,0,0,0,0,0,0.0332504241757606
344,25504.783676919,6,0,0,0,0,0,0.0307969359288293
345,25504.808773599,1,0,0,0,0,0,0.0332362131115346
346,25504.833882039,6,0,0,0,0,0,0.0307600218229738
347,25504.85898246,1,0,0,0,0,0,0.0332478245908412
348,25504.88407499,6,0,0,0,0,0,0.0307851511438614
349,25504.909171141,1,0,0,0,0,0,0.0332485178134864
350,25504.934264729,6,0,0,0,0,0,0.0307782189174096
351,25504.959378824,1,0,0,0,0,0,0.0332467847568735
352,25504.984473631,6,0,0,0,0,0,0.0308023084043294
353,25505.009569985,1,0,0,0,0,0,0.0332349999719055
354,25505.03466459,6,0,0,0,0,0,0.0308042147666036
355,25505.059778319,1,0,0,0,0,0,0.033255969956922
356,25505.084893147,6,0,0,0,0,0,0.0307884439514259
357,25505.109985268,1,0,0,0,0,0,0.033242972032325
358,25505.135081378,6,0,0,0,0,0,0.0307608883512803
359,25505.160194538,1,0,0,0,0,0,0.0332467847568735
360,25505.185290323,6,0,0,0,0,0,0.0307702468569901
361,25505.210382771,1,0,0,0,0,0,0.0332658483796158
362,25505.235496661,6,0,0,0,0,0,0.0307705934683127
363,25505.260592527,1,0,0,0,0,0,0.03324765128518
364,25505.285689004,6,0,0,0,0,0,0.0307657409097965
365,25505.310781249,1,0,0,0,0,0,0.0332414122813734
366,25505.335874835,6,0,0,0,0,0,0.0307816850306355
367,25505.361007202,1,0,0,0,0,0,0.0332242550209053
368,25505.386086098,6,0,0,0,0,0,0.0307811651136516
369,25505.411178506,1,0,0,0,0,0,0.0332424521153411
370,25505.436273111,6,0,0,0,0,0,0.0307704201626514
371,25505.461389159,1,0,0,0,0,0,0.0332374262511636
372,25505.486484291,6,0,0,0,0,0,0.030782551558942
373,25505.511575845,1,0,0,0,0,0,0.0332568364852285
374,25505.536672443,6,0,0,0,0,0,0.0307744061928612
375,25505.561787393,1,0,0,0,0,0,0.0332563165682446
376,25505.586902994,6,0,0,0,0,0,0.0307783922230709
377,25505.611990598,1,0,0,0,0,0,0.0332405457530669
378,25505.637105222,6,0,0,0,0,0,0.0307776990004258
379,25505.662223793,1,0,0,0,0,0,0.0332161096548245
380,25505.687318276,6,0,0,0,0,0,0.0307595019059899
381,25505.712412149,1,0,0,0,0,0,0.0332367330285185
382,25505.737526,6,0,0,0,0,0,0.0307783922230709
383,25505.762622475,1,0,0,0,0,0,0.0332523305380349
384,25505.787714435,6,0,0,0,0,0,0.0307600218229738
385,25505.812828693,1,0,0,0,0,0,0.033240025836083
386,25505.837925699,6,0,0,0,0,0,0.0307761392494741
387,25505.863020019,1,0,0,0,0,0,0.0332421055040186
388,25505.888130045,6,0,0,0,0,0,0.0307783922230709
389,25505.913228513,1,0,0,0,0,0,0.0332155897378407
390,25505.938323892,6,0,0,0,0,0,0.0307745794985225
391,25505.963417723,1,0,0,0,0,0,0.0332339601379378
392,25505.988509358,6,0,0,0,0,0,0.0307894837853937
393,25506.013605589,1,0,0,0,0,0,0.0332483445078251
394,25506.038718626,6,0,0,0,0,0,0.0307671273550869
395,25506.063815794,1,0,0,0,0,0,0.0332356931945507
396,25506.088930215,6,0,0,0,0,0,0.0308012685703617
397,25506.114023192,1,0,0,0,0,0,0.0332542369003091
398,25506.139119382,6,0,0,0,0,0,0.0307969359288293
399,25506.164233193,1,0,0,0,0,0,0.0332627288777125
400,25506.189326414,6,0,0,0,0,0,0.0307851511438614
401,25506.214422688,1,0,0,0,0,0,0.0332426254210024
402,25506.239516438,6,0,0,0,0,0,0.0308000554307326
403,25506.264629313,1,0,0,0,0,0,0.0332504241757606
404,25506.289726194,6,0,0,0,0,0,0.0308116669100393
405,25506.314820921,1,0,0,0,0,0,0.0332561432625833
406,25506.33991337,6,0,0,0,0,0,0.0308062944345392
407,25506.36503015,1,0,0,0,0,0,0.0332362131115346
408,25506.390122597,6,0,0,0,0,0,0.0308050812949101
409,25506.41523832,1,0,0,0,0,0,0.033261862349406
410,25506.440331175,6,0,0,0,0,0,0.0308357563969591
411,25506.465427285,1,0,0,0,0,0,0.0332531970663413
412,25506.490522175,6,0,0,0,0,0,0.0308378360648946
413,25506.515635335,1,0,0,0,0,0,0.0332455716172444
414,25506.540730141,6,0,0,0,0,0,0.0308255313629427
415,25506.565841795,1,0,0,0,0,0,0.0332382927794701
416,25506.590939248,6,0,0,0,0,0,0.0308439017630398
417,25506.616034016,1,0,0,0,0,0,0.0332497309531155
418,25506.641128743,6,0,0,0,0,0,0.0308376627592333
419,25506.666257079,1,0,0,0,0,0,0.0332557966512607
420,25506.6913374,6,0,0,0,0,0,0.0308485810158948
421,25506.716449054,1,0,0,0,0,0,0.0332448783945993
422,25506.741546101,6,0,0,0,0,0,0.0308203321931039
423,25506.766659708,1,0,0,0,0,0,0.0332473046738574
424,25506.791754353,6,0,0,0,0,0,0.0308175593025232
425,25506.816882161,1,0,0,0,0,0,0.0332485178134864
426,25506.841961017,6,0,0,0,0,0,0.0307934698156035
427,25506.867054483,1,0,0,0,0,0,0.0332544102059704
428,25506.892171752,6,0,0,0,0,0,0.0307971092344906
429,25506.917264648,1,0,0,0,0,0,0.0332599559871318
430,25506.942359129,6,0,0,0,0,0,0.0307941630382486
431,25506.96747416,1,0,0,0,0,0,0.033245918228567
432,25506.992569375,6,0,0,0,0,0,0.0308166927742168
433,25507.017663573,1,0,0,0,0,0,0.0332582229305189
434,25507.042778889,6,0,0,0,0,0,0.0308050812949101
435,25507.067870684,1,0,0,0,0,0,0.0332457449229057
436,25507.09296533,6,0,0,0,0,0,0.0307915634533292
437,25507.118079669,1,0,0,0,0,0,0.0332415855870347
438,25507.143177082,6,0,0,0,0,0,0.0307953761778777
439,25507.168271158,1,0,0,0,0,0,0.0332408923643895
440,25507.193383341,6,0,0,0,0,0,0.0308101071590876
441,25507.218499306,1,0,0,0,0,0,0.03324765128518
442,25507.243592853,6,0,0,0,0,0,0.0308128800496683
443,25507.268704954,1,0,0,0,0,0,0.0332375995568249
444,25507.293798786,6,0,0,0,0,0,0.0308087207137973
445,25507.318914306,1,0,0,0,0,0,0.0332538902889865
446,25507.344011393,6,0,0,0,0,0,0.0308142664949587
447,25507.369105507,1,0,0,0,0,0,0.0332304940247119
448,25507.394200112,6,0,0,0,0,0,0.0308222385553782
449,25507.419314207,1,0,0,0,0,0,0.0332511173984058
450,25507.444408121,6,0,0,0,0,0,0.0308123601326844
451,25507.469503255,1,0,0,0,0,0,0.0332330936096313
452,25507.494631673,6,0,0,0,0,0,0.0308314237554267
453,25507.519710732,1,0,0,0,0,0,0.0332434919493089
454,25507.544806802,6,0,0,0,0,0,0.0308113202987167
455,25507.569920124,1,0,0,0,0,0,0.0332523305380349
456,25507.59501538,6,0,0,0,0,0,0.0308113202987167
457,25507.620110227,1,0,0,0,0,0,0.0332337868322765
458,25507.645202065,6,0,0,0,0,0,0.0308177326081845
459,25507.670298949,1,0,0,0,0,0,0.0332502508700993
460,25507.695413654,6,0,0,0,0,0,0.0308078541854908
461,25507.720507934,1,0,0,0,0,0,0.0332334402209539
462,25507.745622027,6,0,0,0,0,0,0.0307929498986196
463,25507.77071708,1,0,0,0,0,0,0.0332521572323736
464,25507.795830809,6,0,0,0,0,0,0.0308166927742168
