FrameCounter,Timestamp,LedState,Region0G
135,34393.39183,1,0.032579905
136,34393.41694,6,0.029986039
137,34393.44204,1,0.032567427
138,34393.46713,6,0.029974081
139,34393.49225,1,0.032559974
140,34393.51734,6,0.029996957
141,34393.54244,1,0.032549923
142,34393.56753,6,0.029993144
143,34393.59265,1,0.032556682
144,34393.61776,6,0.029987252
145,34393.64284,1,0.032546283
146,34393.66795,6,0.02998084
147,34393.69305,1,0.032562574
148,34393.71814,6,0.029950164
149,34393.74325,1,0.032555988
150,34393.76835,6,0.029981706
151,34393.79344,1,0.032579558
152,34393.81855,6,0.02998084
153,34393.84365,1,0.032557548
154,34393.86875,6,0.029973041
155,34393.89386,1,0.032573492
156,34393.91895,6,0.029973214
157,34393.94404,1,0.032565347
158,34393.96916,6,0.029959523
159,34393.99426,1,0.03256552
160,34394.01935,6,0.029962296
161,34394.04445,1,0.032571759
162,34394.06956,6,0.029968015
163,34394.09465,1,0.032558935
164,34394.11975,6,0.029957443
165,34394.14486,1,0.032565
166,34394.16996,6,0.029973041
167,34394.19505,1,0.032577305
168,34394.22015,6,0.029976334
169,34394.24526,1,0.032571066
170,34394.27036,6,0.029984826
171,34394.29545,1,0.03254871
172,34394.32055,6,0.029971654
173,34394.34566,1,0.032533632
174,34394.37077,6,0.029987425
175,34394.39588,1,0.03254767
176,34394.42098,6,0.029996437
177,34394.44608,1,0.032583891
178,34394.47119,6,0.029983093
179,34394.49628,1,0.032577305
180,34394.52138,6,0.029966455
181,34394.54647,1,0.032561881
182,34394.57159,6,0.029997304
183,34394.59668,1,0.032588743
184,34394.62178,6,0.029964895
185,34394.64687,1,0.032554429
186,34394.67198,6,0.029969748
187,34394.69708,1,0.032548363
188,34394.72217,6,0.029953804
189,34394.74727,1,0.032591863
190,34394.77236,6,0.029951898
191,34394.79748,1,0.03256396
192,34394.82257,6,0.029966802
193,34394.84767,1,0.032554082
194,34394.87278,6,0.029969921
195,34394.89789,1,0.032574012
196,34394.92299,6,0.029984999
197,34394.94808,1,0.032560668
198,34394.9732,6,0.029968362
199,34394.99829,1,0.03256552
200,34395.02339,6,0.029968188
201,34395.04848,1,0.032557028
202,34395.07359,6,0.029973214
203,34395.09869,1,0.03256552
204,34395.12378,6,0.029970615
205,34395.1489,1,0.03254819
206,34395.17399,6,0.029986212
207,34395.19909,1,0.032562054
208,34395.22418,6,0.029969055
209,34395.2493,1,0.032564827
210,34395.27439,6,0.029943752
211,34395.29949,1,0.032584584
212,34395.3246,6,0.029967495
213,34395.3497,1,0.032573492
214,34395.37479,6,0.029973387
215,34395.3999,1,0.032556682
216,34395.425,6,0.029975987
217,34395.45011,1,0.032561881
218,34395.47521,6,0.02995935
219,34395.50032,1,0.032575745
220,34395.52541,6,0.029983093
221,34395.55051,1,0.032572279
222,34395.5756,6,0.029972521
223,34395.60072,1,0.032565174
224,34395.62581,6,0.029970095
225,34395.65091,1,0.032546803
226,34395.67602,6,0.029968188
227,34395.70113,1,0.032557375
228,34395.72621,6,0.029943059
229,34395.75132,1,0.032570546
230,34395.77642,6,0.029955884
231,34395.80151,1,0.032565
232,34395.82661,6,0.029976334
233,34395.85172,1,0.032568813
234,34395.87681,6,0.029957617
235,34395.90191,1,0.032562747
236,34395.92703,6,0.029952417
237,34395.95212,1,0.032556508
238,34395.97723,6,0.029965589
239,34396.00233,1,0.032552176
240,34396.02744,6,0.029974081
241,34396.05254,1,0.032552696
242,34396.07763,6,0.029973734
243,34396.10272,1,0.032551482
244,34396.12784,6,0.029974427
245,34396.15293,1,0.032562574
246,34396.17803,6,0.029984306
247,34396.20313,1,0.032557028
248,34396.22824,6,0.029983612
249,34396.25333,1,0.03256604
250,34396.27842,6,0.029976334
251,34396.30354,1,0.032560148
252,34396.32864,6,0.029972868
253,34396.35373,1,0.032558935
254,34396.37882,6,0.029986732
255,34396.40394,1,0.032580598
256,34396.42903,6,0.02997564
257,34396.45415,1,0.032552696
258,34396.47926,6,0.029970961
259,34396.50434,1,0.032565347
260,34396.52945,6,0.029966455
261,34396.55455,1,0.032552349
262,34396.57964,6,0.029984826
263,34396.60475,1,0.03256864
264,34396.62985,6,0.029987252
265,34396.65494,1,0.032553562
266,34396.68006,6,0.029996957
267,34396.70515,1,0.032552349
268,34396.73025,6,0.029990371
269,34396.75536,1,0.032547496
270,34396.78046,6,0.029991585
271,34396.80555,1,0.032550269
272,34396.83064,6,0.030011861
273,34396.85576,1,0.032557028
274,34396.88085,6,0.030010128
275,34396.90595,1,0.032557028
276,34396.93106,6,0.029992104
277,34396.95616,1,0.032575745
278,34396.98127,6,0.029995571
279,34397.00638,1,0.032580078
280,34397.03146,6,0.029986905
281,34397.05657,1,0.032554255
282,34397.08167,6,0.029990198
283,34397.10676,1,0.032554775
284,34397.13188,6,0.029981186
285,34397.15697,1,0.03254403
286,34397.18207,6,0.029991585
287,34397.20716,1,0.03256656
288,34397.23226,6,0.029977027
289,34397.25737,1,0.032566733
290,34397.28246,6,0.029990545
291,34397.30756,1,0.032554949
292,34397.33267,6,0.029987425
293,34397.35777,1,0.032571413
294,34397.38286,6,0.029991065
295,34397.40796,1,0.032558068
296,34397.43307,6,0.029993491
297,34397.45816,1,0.032566213
298,34397.48326,6,0.029995224
299,34397.50837,1,0.03256604
300,34397.53349,6,0.029997824
301,34397.55858,1,0.032566733
302,34397.5837,6,0.029991411
303,34397.60879,1,0.03256552
304,34397.63388,6,0.029993837
305,34397.659,1,0.03254611
306,34397.68409,6,0.029977547
307,34397.70919,1,0.032553389
308,34397.73428,6,0.029992798
309,34397.7594,1,0.032560148
310,34397.78451,6,0.029978933
311,34397.80959,1,0.03254819
312,34397.83468,6,0.029982746
313,34397.8598,1,0.032553562
314,34397.88489,6,0.029960909
315,34397.90998,1,0.032553042
316,34397.93508,6,0.029973214
317,34397.96019,1,0.032557895
318,34397.98528,6,0.02995883
319,34398.01038,1,0.032572106
320,34398.0355,6,0.029978067
321,34398.06059,1,0.032563614
322,34398.0857,6,0.029960043
323,34398.1108,1,0.032560668
324,34398.13591,6,0.029989678
325,34398.16101,1,0.032579385
326,34398.1861,6,0.029966109
327,34398.2112,1,0.032556682
328,34398.23631,6,0.029977547
329,34398.26141,1,0.032559108
330,34398.2865,6,0.029952937
331,34398.31159,1,0.032524967
332,34398.3367,6,0.02995519
333,34398.3618,1,0.032555642
334,34398.3869,6,0.029938033
335,34398.41201,1,0.032579385
336,34398.4371,6,0.029972348
337,34398.4622,1,0.032548536
338,34398.4873,6,0.029963509
339,34398.51241,1,0.032544724
340,34398.5375,6,0.029988638
341,34398.56263,1,0.03254819
342,34398.58771,6,0.029983093
343,34398.61283,1,0.032558241
344,34398.63792,6,0.030009435
345,34398.66302,1,0.032560148
346,34398.68813,6,0.030010302
347,34398.71322,1,0.03256864
348,34398.73832,6,0.029984652
349,34398.76341,1,0.0325676
350,34398.78853,6,0.029970961
351,34398.81362,1,0.032558415
352,34398.83872,6,0.029989678
353,34398.86383,1,0.032563267
354,34398.88892,6,0.029985519
355,34398.91402,1,0.032577478
356,34398.93913,6,0.029983959
357,34398.96423,1,0.03254455
358,34398.98932,6,0.029973041
359,34399.01444,1,0.032563614
360,34399.03953,6,0.029968708
361,34399.06463,1,0.032569506
362,34399.08975,6,0.02995727
363,34399.11484,1,0.032547843
364,34399.13995,6,0.029976507
365,34399.16504,1,0.032563787
366,34399.19014,6,0.029970268
367,34399.21525,1,0.032553909
368,34399.24035,6,0.0299798
369,34399.26544,1,0.032553909
370,34399.29056,6,0.029970788
371,34399.31565,1,0.03256448
372,34399.34074,6,0.029968188
373,34399.36584,1,0.032561707
374,34399.39095,6,0.029973734
375,34399.41605,1,0.032545763
376,34399.44114,6,0.029982226
377,34399.46623,1,0.03256552
378,34399.49135,6,0.029965589
379,34399.51645,1,0.03256448
380,34399.54154,6,0.029960736
381,34399.56663,1,0.032550789
382,34399.59175,6,0.029965935
383,34399.61686,1,0.032550443
384,34399.64196,6,0.02995623
385,34399.66705,1,0.032560494
386,34399.69216,6,0.029956403
387,34399.71726,1,0.032549056
388,34399.74235,6,0.02999765
389,34399.76747,1,0.032546976
390,34399.79256,6,0.029968881
391,34399.81766,1,0.032562574
392,34399.84275,6,0.029970268
393,34399.86788,1,0.032549229
394,34399.89296,6,0.029969401
395,34399.91806,1,0.032566733
396,34399.94315,6,0.029983093
397,34399.96824,1,0.032549576
398,34399.99334,6,0.029981533
399,34400.01845,1,0.032548016
400,34400.04355,6,0.029970788
401,34400.06864,1,0.032555295
402,34400.09373,6,0.029970961
403,34400.11885,1,0.032565
404,34400.14397,6,0.029967668
405,34400.16906,1,0.032571933
406,34400.19417,6,0.029973041
407,34400.21927,1,0.03256864
408,34400.24436,6,0.0299772
409,34400.26948,1,0.03256396
410,34400.29457,6,0.029988465
411,34400.31967,1,0.032567773
412,34400.34476,6,0.029986732
413,34400.36987,1,0.032569333
414,34400.39497,6,0.029970615
415,34400.42006,1,0.032557375
416,34400.44516,6,0.029979973
417,34400.47027,1,0.032545937
418,34400.49538,6,0.029963682
419,34400.52046,1,0.032570373
420,34400.54558,6,0.029965589
421,34400.57067,1,0.032559455
422,34400.59577,6,0.029973734
423,34400.62086,1,0.032568293
424,34400.64597,6,0.029970615
425,34400.67109,1,0.032551482
426,34400.6962,6,0.029979107
427,34400.7213,1,0.03256656
428,34400.74641,6,0.02995831
429,34400.7715,1,0.032559108
430,34400.7966,6,0.029969575
431,34400.82171,1,0.032563614
432,34400.84681,6,0.029955364
433,34400.87192,1,0.032560148
434,34400.89702,6,0.029942886
435,34400.92211,1,0.032553909
436,34400.94722,6,0.029939939
437,34400.97232,1,0.032544204
438,34400.99741,6,0.029956577
439,34401.02251,1,0.032549056
440,34401.0476,6,0.02995987
441,34401.07272,1,0.032534325
442,34401.09781,6,0.029946698
443,34401.12291,1,0.032570719
444,34401.14802,6,0.029968188
445,34401.17313,1,0.032555815
446,34401.19823,6,0.029973734
447,34401.22332,1,0.032549229
448,34401.24844,6,0.029967322
449,34401.27353,1,0.032553562
450,34401.29865,6,0.029969055
451,34401.32376,1,0.032576612
452,34401.34884,6,0.029972694
453,34401.37395,1,0.032553735
454,34401.39904,6,0.029969055
455,34401.42414,1,0.032564827
456,34401.44925,6,0.029964376
457,34401.47435,1,0.03254559
458,34401.49944,6,0.029965242
459,34401.52454,1,0.032551482
460,34401.54965,6,0.029974774
461,34401.57475,1,0.032552176
462,34401.59984,6,0.029966802
463,34401.62493,1,0.032562921
464,34401.65005,6,0.02995727
465,34401.67514,1,0.032559801
466,34401.70026,6,0.02995467
467,34401.72535,1,0.03254559
468,34401.75045,6,0.029970268
469,34401.77556,1,0.03254299
470,34401.80065,6,0.029974081
471,34401.82577,1,0.032554429
472,34401.85086,6,0.02995883
473,34401.87598,1,0.032550269
474,34401.90107,6,0.029982399
475,34401.92617,1,0.03256864
476,34401.95126,6,0.029996437
477,34401.97637,1,0.032563614
478,34402.00147,6,0.029988118
479,34402.02658,1,0.032559108
480,34402.05168,6,0.030016367
481,34402.07677,1,0.032548363
482,34402.10189,6,0.029999557
483,34402.12698,1,0.032559455
484,34402.15208,6,0.030003196
485,34402.17717,1,0.032553216
486,34402.20228,6,0.030004236
487,34402.22738,1,0.032554429
488,34402.25247,6,0.029996264
489,34402.27757,1,0.032546457
490,34402.3027,6,0.029997824
491,34402.3278,1,0.032562054
492,34402.35291,6,0.029997824
493,34402.378,1,0.032531206
494,34402.40312,6,0.029995744
495,34402.42821,1,0.032556855
496,34402.45333,6,0.029999037
497,34402.47842,1,0.032548883
498,34402.50352,6,0.029974427
499,34402.52863,1,0.032556162
500,34402.55372,6,0.029991585
501,34402.57882,1,0.032575225
502,34402.60391,6,0.029993837
503,34402.62903,1,0.032558241
504,34402.65412,6,0.029984826
505,34402.67922,1,0.032558761
506,34402.70431,6,0.029987425
507,34402.72942,1,0.032579038
508,34402.75452,6,0.029991585
509,34402.77962,1,0.032557028
510,34402.80473,6,0.029973734
511,34402.82982,1,0.032575745
512,34402.85492,6,0.029975987
513,34402.88003,1,0.032549229
514,34402.90513,6,0.029956923
515,34402.93026,1,0.032563441
516,34402.95534,6,0.029978933
517,34402.98043,1,0.032542124
518,34403.00552,6,0.029970788
519,34403.03064,1,0.032549749
520,34403.05573,6,0.029981186
521,34403.08083,1,0.032554255
522,34403.10594,6,0.02997876
523,34403.13104,1,0.032554082
524,34403.15613,6,0.029978067
525,34403.18124,1,0.032554255
526,34403.20634,6,0.029969401
527,34403.23143,1,0.03254455
528,34403.25653,6,0.029959523
529,34403.28162,1,0.032560841
530,34403.30674,6,0.029971654
531,34403.33183,1,0.032551656
532,34403.35695,6,0.029970615
533,34403.38204,1,0.032532246
534,34403.40714,6,0.029953804
535,34403.43225,1,0.032541257
536,34403.45734,6,0.029963682
537,34403.48244,1,0.032543857
538,34403.50755,6,0.029955364
539,34403.53265,1,0.032542817
540,34403.55776,6,0.029951724
541,34403.58283,1,0.032539178
542,34403.60795,6,0.029970268
543,34403.63304,1,0.032536232
544,34403.65814,6,0.029967148
545,34403.68323,1,0.032553562
546,34403.70835,6,0.029981533
547,34403.73344,1,0.032541257
548,34403.75854,6,0.029968362
549,34403.78365,1,0.032524793
550,34403.80874,6,0.029962816
551,34403.83384,1,0.032540911
552,34403.85893,6,0.02996039
553,34403.88405,1,0.03254455
554,34403.90914,6,0.02995519
555,34403.93426,1,0.032542644
556,34403.95935,6,0.029964029
557,34403.98446,1,0.032548536
558,34404.00956,6,0.029970788
559,34404.03465,1,0.032542124
560,34404.05975,6,0.029955884
561,34404.08488,1,0.032556682
562,34404.10996,6,0.029966975
563,34404.13507,1,0.032541951
564,34404.16017,6,0.029959176
565,34404.18526,1,0.032548016
566,34404.21036,6,0.029963162
567,34404.23547,1,0.032561707
568,34404.26057,6,0.02995571
569,34404.28566,1,0.032572106
570,34404.31077,6,0.02996039
571,34404.33588,1,0.032528779
572,34404.36096,6,0.02995623
573,34404.38606,1,0.032550789
574,34404.41117,6,0.029953457
575,34404.43629,1,0.03254663
576,34404.46138,6,0.029932487
577,34404.48648,1,0.03254299
578,34404.51159,6,0.02995727
579,34404.53668,1,0.032544377
580,34404.56178,6,0.029964722
581,34404.58687,1,0.032541777
582,34404.61199,6,0.029964549
583,34404.63708,1,0.032532765
584,34404.66218,6,0.029956057
585,34404.68729,1,0.032561361
586,34404.71238,6,0.029966282
587,34404.73748,1,0.032555122
588,34404.76257,6,0.029968881
589,34404.78768,1,0.032555815
590,34404.81278,6,0.029969748
591,34404.83787,1,0.032551136
592,34404.86297,6,0.029958483
593,34404.88807,1,0.032560668
594,34404.91318,6,0.029969401
595,34404.93829,1,0.032548016
596,34404.96339,6,0.029956577
597,34404.9885,1,0.032550963
598,34405.01359,6,0.029957617
599,34405.03869,1,0.032554949
600,34405.06378,6,0.029953631
601,34405.0889,1,0.032546803
602,34405.11401,6,0.029944445
603,34405.13909,1,0.032551482
604,34405.16418,6,0.029957097
605,34405.1893,1,0.032539524
606,34405.21439,6,0.029982399
607,34405.23949,1,0.03254819
608,34405.26458,6,0.029970961
609,34405.28969,1,0.032544377
610,34405.31479,6,0.029977547
611,34405.3399,1,0.032553216
612,34405.365,6,0.029971828
613,34405.39009,1,0.032544377
614,34405.4152,6,0.029981533
615,34405.4403,1,0.032559108
616,34405.46541,6,0.029989332
617,34405.49051,1,0.032547496
618,34405.51562,6,0.029986732
619,34405.54072,1,0.032553562
620,34405.56583,6,0.029964029
621,34405.59093,1,0.032570199
622,34405.61602,6,0.029983266
623,34405.64113,1,0.032553216
624,34405.66623,6,0.029989505
625,34405.69132,1,0.03256708
626,34405.71642,6,0.02997668
627,34405.74153,1,0.032563094
628,34405.76663,6,0.029964029
629,34405.79172,1,0.032548363
630,34405.81682,6,0.02995935
631,34405.84193,1,0.032524793
632,34405.86702,6,0.029972694
633,34405.89212,1,0.032545243
634,34405.91723,6,0.029952071
635,34405.94233,1,0.032561188
636,34405.96742,6,0.02995883
637,34405.99254,1,0.032548016
638,34406.01763,6,0.029959523
639,34406.04275,1,0.032526873
640,34406.06784,6,0.029951378
641,34406.09295,1,0.032553389
642,34406.11805,6,0.029965935
643,34406.14314,1,0.032546803
644,34406.16826,6,0.029984999
645,34406.19335,1,0.032561014
646,34406.21845,6,0.029969228
647,34406.24356,1,0.032540218
648,34406.26866,6,0.0299798
649,34406.29375,1,0.032553909
650,34406.31885,6,0.029975467
651,34406.34396,1,0.032551829
652,34406.36905,6,0.029962296
653,34406.39415,1,0.032552869
654,34406.41926,6,0.029972001
655,34406.44436,1,0.032562054
656,34406.46945,6,0.02999661
657,34406.49455,1,0.032545243
658,34406.51966,6,0.029970961
659,34406.54475,1,0.032542817
660,34406.56987,6,0.029973734
661,34406.59496,1,0.032543337
662,34406.62007,6,0.02997616
663,34406.64517,1,0.03254351
664,34406.67027,6,0.02998084
665,34406.69538,1,0.032557721
666,34406.72049,6,0.029987598
667,34406.74559,1,0.032548016
668,34406.77068,6,0.030005969
669,34406.79578,1,0.032540044
670,34406.82089,6,0.029986905
671,34406.84599,1,0.032553389
672,34406.8711,6,0.030008568
673,34406.89619,1,0.032536578
674,34406.92129,6,0.030008915
675,34406.94638,1,0.032545417
676,34406.9715,6,0.030015847
677,34406.99659,1,0.03254611
678,34407.02169,6,0.030012035
679,34407.0468,1,0.032565347
680,34407.07189,6,0.030016367
681,34407.09701,1,0.032552002
682,34407.12212,6,0.030006489
683,34407.14722,1,0.032557895
684,34407.17231,6,0.030002329
685,34407.19743,1,0.032562401
686,34407.22252,6,0.030012728
687,34407.24763,1,0.032563787
688,34407.27273,6,0.030012728
689,34407.29782,1,0.032564307
690,34407.32292,6,0.029987945
691,34407.34801,1,0.032552522
692,34407.37311,6,0.029992451
693,34407.39822,1,0.032549923
694,34407.42332,6,0.029992451
695,34407.44841,1,0.032560841
696,34407.47351,6,0.029989505
697,34407.4986,1,0.032560148
698,34407.52371,6,0.030003716
699,34407.54881,1,0.032567946
700,34407.5739,6,0.029997304
701,34407.599,1,0.032555815
702,34407.62411,6,0.029995397
703,34407.64922,1,0.032553042
704,34407.67432,6,0.029971134
705,34407.69943,1,0.032559628
706,34407.72453,6,0.029997304
707,34407.74964,1,0.032554775
708,34407.77474,6,0.029983439
709,34407.79983,1,0.032548016
710,34407.82495,6,0.029982226
711,34407.85004,1,0.032568986
712,34407.87513,6,0.029988812
713,34407.90025,1,0.032564654
714,34407.92535,6,0.029999037
715,34407.95044,1,0.032551829
716,34407.97555,6,0.029973734
717,34408.00065,1,0.032573492
718,34408.02576,6,0.029979453
719,34408.05086,1,0.032565174
720,34408.07595,6,0.029984306
721,34408.10105,1,0.032561881
722,34408.12616,6,0.029989678
723,34408.15125,1,0.032554775
724,34408.17635,6,0.029995051
725,34408.20146,1,0.032558761
726,34408.22656,6,0.029998863
727,34408.25167,1,0.032562227
728,34408.27677,6,0.029991758
729,34408.30186,1,0.032557202
730,34408.32696,6,0.029972174
731,34408.35207,1,0.032556682
732,34408.37716,6,0.029975814
733,34408.40226,1,0.032570719
734,34408.42737,6,0.029963509
735,34408.45247,1,0.032552696
736,34408.47756,6,0.029992451
737,34408.50266,1,0.03256448
738,34408.52777,6,0.029994531
739,34408.55288,1,0.032554255
740,34408.57796,6,0.029970441
741,34408.60305,1,0.032559455
742,34408.62817,6,0.029963682
743,34408.65326,1,0.032548883
744,34408.67838,6,0.029997304
745,34408.70347,1,0.032533979
746,34408.72857,6,0.029981359
747,34408.75368,1,0.032552522
748,34408.77877,6,0.029970441
749,34408.80387,1,0.03254663
750,34408.82898,6,0.029953977
751,34408.85408,1,0.032551482
752,34408.87917,6,0.029983266
753,34408.90428,1,0.032547323
754,34408.92938,6,0.029989332
755,34408.95448,1,0.032544724
756,34408.97959,6,0.029985692
757,34409.00468,1,0.032562054
758,34409.02978,6,0.029983093
759,34409.05487,1,0.032555122
760,34409.07997,6,0.029976507
761,34409.10508,1,0.032573666
762,34409.13018,6,0.02997824
763,34409.15527,1,0.032551482
764,34409.18039,6,0.029984826
765,34409.20548,1,0.032557548
766,34409.23059,6,0.029987772
767,34409.25569,1,0.032568293
768,34409.2808,6,0.030001116
769,34409.3059,1,0.032570719
770,34409.33101,6,0.02999661
771,34409.3561,1,0.032562227
772,34409.38122,6,0.029990891
773,34409.40631,1,0.032559628
774,34409.43143,6,0.029994011
775,34409.45652,1,0.032568813
776,34409.48163,6,0.030008568
777,34409.50673,1,0.032573492
778,34409.53182,6,0.030000423
779,34409.55692,1,0.032561881
780,34409.58203,6,0.030013594
781,34409.60713,1,0.032568293
782,34409.63222,6,0.0300207
783,34409.65732,1,0.032565867
784,34409.68243,6,0.030006142
785,34409.70753,1,0.032569506
786,34409.73262,6,0.029993664
787,34409.75774,1,0.032587183
788,34409.78285,6,0.030007875
789,34409.80796,1,0.032554429
790,34409.83306,6,0.029992104
791,34409.85815,1,0.0325676
792,34409.88326,6,0.029997304
793,34409.90836,1,0.03254819
794,34409.93347,6,0.030009608
795,34409.95857,1,0.032563094
796,34409.98366,6,0.030009088
797,34410.00878,1,0.032554602
798,34410.03387,6,0.030007355
799,34410.05897,1,0.032539871
800,34410.08406,6,0.030010821
801,34410.10918,1,0.032557548
802,34410.13427,6,0.029996264
803,34410.15938,1,0.032558761
804,34410.18446,6,0.029990718
805,34410.20957,1,0.032537791
806,34410.23467,6,0.030016541
807,34410.25976,1,0.032548883
808,34410.28486,6,0.029989678
809,34410.30997,1,0.032558588
810,34410.33509,6,0.030014461
811,34410.36018,1,0.032550096
812,34410.38527,6,0.030037511
813,34410.41039,1,0.032570026
814,34410.43548,6,0.030005969
815,34410.46058,1,0.032562574
816,34410.48567,6,0.030026246
817,34410.51079,1,0.032564307
818,34410.53588,6,0.030026766
819,34410.56099,1,0.032569333
820,34410.58609,6,0.030028499
821,34410.6112,1,0.032558588
822,34410.6363,6,0.030026072
823,34410.66139,1,0.032551829
824,34410.68649,6,0.030025379
825,34410.7116,1,0.032567253
826,34410.7367,6,0.030011341
827,34410.76179,1,0.032560668
828,34410.7869,6,0.029995744
829,34410.812,1,0.032559801
830,34410.83709,6,0.029977893
831,34410.86221,1,0.032574532
832,34410.8873,6,0.029992624
833,34410.91241,1,0.032555468
834,34410.93751,6,0.029982919
835,34410.96262,1,0.032557895
836,34410.98772,6,0.029988985
837,34411.01283,1,0.032547323
838,34411.03793,6,0.029968362
839,34411.06302,1,0.032563094
840,34411.08813,6,0.029975814
841,34411.11323,1,0.032555642
842,34411.13833,6,0.029968188
843,34411.16344,1,0.032555815
844,34411.18853,6,0.02999713
845,34411.21363,1,0.032557202
846,34411.23876,6,0.029972868
847,34411.26383,1,0.032546976
848,34411.28893,6,0.029987598
849,34411.31405,1,0.032541084
850,34411.33914,6,0.02997512
851,34411.36424,1,0.032568293
852,34411.38935,6,0.029987945
853,34411.41446,1,0.032548363
854,34411.43958,6,0.029987252
855,34411.46467,1,0.032539004
856,34411.48978,6,0.029972174
857,34411.51488,1,0.032574012
858,34411.53999,6,0.029987252
859,34411.56509,1,0.032554602
860,34411.59018,6,0.029981533
861,34411.6153,1,0.032566733
862,34411.64039,6,0.029959003
863,34411.66551,1,0.032559455
864,34411.6906,6,0.029963856
865,34411.71571,1,0.032561014
866,34411.74081,6,0.029968881
867,34411.76592,1,0.032551829
868,34411.79102,6,0.029957617
869,34411.81611,1,0.032550963
870,34411.8412,6,0.029974081
871,34411.86632,1,0.032575052
