FrameCounter,Timestamp,LedState,Stimulation,Output0,Output1,Input0,Input1,Region0G
67,2727.887360919,1,0,0,0,0,0,0.0341484941125833
68,2727.912455687,6,0,0,0,0,0,0.0303121999941916
69,2727.937567422,1,0,0,0,0,0,0.0341559462560189
70,2727.962664428,6,0,0,0,0,0,0.0303302237829661
71,2727.987759358,1,0,0,0,0,0,0.0341533466710995
72,2728.012850014,6,0,0,0,0,0,0.0303336898961919
73,2728.037967812,1,0,0,0,0,0,0.0341535199767608
74,2728.06306258,6,0,0,0,0,0,0.0303361161754501
75,2728.08815747,1,0,0,0,0,0,0.0341320300747604
76,2728.113253011,6,0,0,0,0,0,0.0303279708093693
77,2728.138380167,1,0,0,0,0,0,0.0341450279993574
78,2728.163458087,6,0,0,0,0,0,0.0303187856093207
79,2728.188554849,1,0,0,0,0,0,0.0341486674182446
80,2728.213649983,6,0,0,0,0,0,0.0303355962584662
81,2728.238744749,1,0,0,0,0,0,0.0341479741955994
82,2728.263859007,6,0,0,0,0,0,0.0303284907263531
83,2728.288950926,1,0,0,0,0,0,0.0341457212220026
84,2728.314048013,6,0,0,0,0,0,0.030307174130014
85,2728.339143228,1,0,0,0,0,0,0.034149533946551
86,2728.36425415,6,0,0,0,0,0,0.0303121999941916
87,2728.389349404,1,0,0,0,0,0,0.0341510936975027
88,2728.414445555,6,0,0,0,0,0,0.0303414886509501
89,2728.439558307,1,0,0,0,0,0,0.0341358427993089
90,2728.464654866,6,0,0,0,0,0,0.0303137597451432
91,2728.48974955,1,0,0,0,0,0,0.0341406953578251
92,2728.514842405,6,0,0,0,0,0,0.0303146262734497
93,2728.539954832,1,0,0,0,0,0,0.0341530000597769
94,2728.565052326,6,0,0,0,0,0,0.0303173991640304
95,2728.590145385,1,0,0,0,0,0,0.0341368826332766
96,2728.615257527,6,0,0,0,0,0,0.0303044012394333
97,2728.640355019,1,0,0,0,0,0,0.0341330699087282
98,2728.665450926,6,0,0,0,0,0,0.0303168792470465
99,2728.690545368,1,0,0,0,0,0,0.0341493606408898
100,2728.715659586,6,0,0,0,0,0,0.0303414886509501
101,2728.740754272,1,0,0,0,0,0,0.0341344563540185
102,2728.765846678,6,0,0,0,0,0,0.0303196521376272
103,2728.790942747,1,0,0,0,0,0,0.0341472809729542
104,2728.816039346,6,0,0,0,0,0,0.0303135864394819
105,2728.841152465,1,0,0,0,0,0,0.0341448546936961
106,2728.866245603,6,0,0,0,0,0,0.0303399288999985
107,2728.891359658,1,0,0,0,0,0,0.0341320300747604
108,2728.916453123,6,0,0,0,0,0,0.030318958914982
109,2728.941550699,1,0,0,0,0,0,0.0341339364370346
110,2728.966664916,6,0,0,0,0,0,0.0303158394130787
111,2728.991758788,1,0,0,0,0,0,0.0341356694936476
112,2729.016852903,6,0,0,0,0,0,0.0303068275186915
113,2729.041947589,1,0,0,0,0,0,0.0341368826332766
114,2729.067059732,6,0,0,0,0,0,0.0303225983338692
115,2729.092156981,1,0,0,0,0,0,0.0341313368521152
116,2729.117251464,6,0,0,0,0,0,0.0303191322206433
117,2729.142378824,1,0,0,0,0,0,0.0341318567690991
118,2729.167460163,6,0,0,0,0,0,0.0303255445301111
119,2729.192555012,1,0,0,0,0,0,0.0341367093276153
120,2729.217649739,6,0,0,0,0,0,0.030331956839579
121,2729.242760986,1,0,0,0,0,0,0.0341315101577765
122,2729.267855914,6,0,0,0,0,0,0.0303404488169824
123,2729.292950234,1,0,0,0,0,0,0.0341256177652925
124,2729.318045816,6,0,0,0,0,0,0.0303572594661278
125,2729.343159911,1,0,0,0,0,0,0.0341327232974056
126,2729.368253784,6,0,0,0,0,0,0.0303615921076602
127,2729.393350177,1,0,0,0,0,0,0.0341308169351313
