10,23,23,23,27,3,310,310,310,310,310,310,7,7,7,7,7,7,7,7
-2.0073495038972187,-1.8248569543203839,1.4958255287889093,-0.2341452380441722,-0.9671146616276838,1.9490340747943982,0.12540050381832304,-1.1556347199161683,-1.7927157312157074,-1.84834827305021,-0.5165190634219614,0.9679455879148812,-1.3042409146235105,-2.4443116695856757,3.1104344693589794,-1.149966124293456,-1.4778499025483958,1.843342537668435,-1.0711232519938223,2.363883822038621
-1.9519378523373894,-1.696308916100803,1.4904867349864426,-0.3036236844450178,-1.030497139400446,1.8977875080312838,0.1719575708897143,-1.177953651965575,-1.7538250925948975,-1.8320726001375023,-0.5390443388432178,0.9469082247681873,-1.2819591637794572,-2.4366781526616634,2.950023472550794,-1.157407714387792,-1.4553495721153775,1.8289485432763903,-1.0723907661165584,2.316961700303667
-1.9213231692879282,-1.5366011715696717,1.4631083508377491,-0.319915346584573,-1.2533810859337422,1.8007730364014622,0.22874647691691272,-1.206719802697113,-1.6792754782963473,-1.8056305695324786,-0.547388790730907,0.8930421494793932,-1.2380760368646782,-2.397237506268019,2.7768209001047213,-1.1743680569372827,-1.4564007201402496,1.8556258596600501,-1.1150517992698563,2.166919307797021
-1.9034990357517179,-1.3149944001203009,1.4234111434339312,-0.3824395653901687,-1.320823867093832,1.8078770346917186,0.2818457410592983,-1.2017826830601606,-1.6596276334039781,-1.785731058625743,-0.6199838546401671,0.8903520253434264,-1.1818762329024066,-2.308221123805802,2.6151894834762195,-1.1717487392224084,-1.4525215704238055,1.8221199787016231,-1.1289779206927337,1.9769232680319628
-1.8535270693195298,-1.1902105996881027,1.497928513297418,-0.41305527820119803,-1.4461424072442497,1.830429226788043,0.32400710308547503,-1.182430768411681,-1.6160200262320203,-1.75781191190961,-0.6599486174542991,0.8580581042538309,-1.13927417861565,-2.2576306715879553,2.45107193715958,-1.1781036875851107,-1.4477696434082201,1.8287649414764202,-1.115552741098631,1.8727317722735357
-1.8245518315504754,-0.9912791367866988,1.4436295305051807,-0.4507146694218507,-1.375474276675481,1.7355564054925143,0.36523553185504826,-1.149860682806215,-1.5344580655701006,-1.7725444741773164,-0.6960691653933859,0.8289716462353398,-1.1216723711119108,-2.181344179549291,2.3077672775322595,-1.1929512131089033,-1.4874162014310799,1.8590573352824,-1.1077842081990903,1.722816188639795
-1.7926250165346596,-0.9881880288926881,1.408263398835813,-0.5015854279383247,-1.3958618260857445,1.6226129740912556,0.416305134155295,-1.0969491576142913,-1.4533992101911053,-1.742155221130048,-0.741425128108953,0.8216012037292373,-1.0877513450714562,-2.0839276628674948,2.1626952424412385,-1.1879207642104526,-1.4909774456739544,1.9052883139383794,-1.1717882526835077,1.6198886398112735
-1.770138078120406,-0.9162686329823703,1.3780879381892621,-0.5632399062127078,-1.357996217803116,1.5518177355262524,0.4737201031223934,-1.057737842701324,-1.3764929912650132,-1.696518381439145,-0.7961099164291754,0.8172886869480303,-1.0655281249090969,-1.9524869323153473,2.0583667252306284,-1.2001423968089242,-1.5289581354887298,1.9460577587239083,-1.202394626472712,1.534648468856361
-1.7343117872545768,-0.79668519483728,1.408476864857365,-0.6447686588993893,-1.3749355964706584,1.4641531676576947,0.529619023519331,-1.0274284596134253,-1.2857299789476366,-1.6546310642937399,-0.8376471148379974,0.8264984955455673,-1.042059317806908,-1.811311489490284,1.941270560102101,-1.2273475597646084,-1.5401405670839539,1.9853606637098093,-1.2349780113711035,1.490890800264188
-1.6648600456823832,-0.6568602767238214,1.3878020428248925,-0.6604222332867824,-1.301893759043189,1.5100211398644723,0.5590349089055601,-1.0499432622815104,-1.2280434071033752,-1.6455935389508445,-0.905282512767726,0.7807880965261278,-1.0312987284803263,-1.688176823955062,1.8265152612241426,-1.2511131774993467,-1.5430087251164775,1.9672306125289731,-1.2700750830588847,1.3959418385939262
-1.6165941788134197,-0.5219478163212142,1.374618046964506,-0.7065420219367655,-1.2473496112411813,1.5538163290085183,0.6112669192471878,-1.035093942944807,-1.1876727835146328,-1.6063859182403624,-0.997609315131302,0.7530026597806254,-0.9987760937806826,-1.5592658843859033,1.7179166805937849,-1.2710089984086883,-1.4989200318884943,1.9412412244937214,-1.2671329126655466,1.2974312482365649
-1.5702117798263027,-0.5837359031104618,1.3081300396021402,-0.7534655833552478,-1.1941388028899218,1.4590866684127162,0.6626360071918904,-1.0503142529189646,-1.1457101972492578,-1.5596415644113917,-1.0362933908238523,0.7415623083221011,-0.9724879399648243,-1.419905636686059,1.6219614996432123,-1.3126350484172629,-1.4875245446094092,1.9000859196854822,-1.2920319107719604,1.3079888310157601
-1.5214705444641172,-0.5871750807621356,1.238731264641889,-0.7739838536205862,-1.23205433805866,1.4474475348277391,0.7115831221595602,-1.061922241254614,-1.093673837588354,-1.515021199746075,-1.0665138943096297,0.73440147001868,-0.9766243821339416,-1.2587859570969029,1.5207394707090751,-1.3378254603142485,-1.4562440349577526,1.8619899795031287,-1.2701977705891094,1.2475926315213703
-1.47707246894606,-0.491088337899857,1.175806688443875,-0.8079751815305003,-1.1287853056708852,1.2812828576677437,0.7565615331977849,-1.0370887117571814,-1.0316227873613544,-1.512265836205034,-1.1251364006351285,0.7335146997157955,-0.9617880945501043,-1.1280554532187497,1.4254050173565571,-1.3405071259598396,-1.4527950205345395,1.7727913770504724,-1.279822873369972,1.227980599739956
-1.429269594442933,-0.5785010454716989,1.088920971002273,-0.8791795053301196,-1.0632769108671891,1.2056391832892126,0.8087568650808696,-0.9683728116485236,-0.9890071836204469,-1.4769686282752708,-1.1264976262442357,0.688927995399654,-0.9443008677786963,-1.013884226469984,1.308049547920197,-1.3608646983936175,-1.4397427424673708,1.6306857950816875,-1.2318849977221449,1.1894344052800112
-1.3756088171607084,-0.48976592028904015,1.030684471056726,-0.9229364785437401,-0.9585805821596664,1.1992009910568273,0.8436255318396282,-0.8991441267161439,-0.9775240072573503,-1.4527110814991897,-1.118650303028106,0.6895589403394741,-0.9270303124188901,-0.917269889877852,1.1672380209476168,-1.3675120816066295,-1.3716511335197905,1.5255459097165691,-1.2315604047972795,1.2060755539948065
-1.3364412437717792,-0.6628175805346971,1.0090917353631228,-0.9729832406794436,-0.8787028683634056,1.1544189477931253,0.8796650611386027,-0.8191734366399712,-0.8999229883000558,-1.3685855009204622,-1.1327999032288778,0.6689686457888135,-0.9088281005671993,-0.8217393370702047,1.0609162872714824,-1.3787034312809225,-1.3501294901203305,1.4093886381537284,-1.2434693137010526,1.1813604210579063
-1.2891741806677313,-0.6398472063227657,0.9697789654396077,-0.9942860004251846,-0.7626267339896773,1.1192315661212944,0.9151419687371611,-0.7333104583100297,-0.813255903927465,-1.3671338582438248,-1.1510207555897796,0.6539921137919149,-0.9308900696695345,-0.7473366050249188,0.9556712178311425,-1.3707119691674687,-1.3559358918770321,1.3207377197236887,-1.25928283974898,1.2059561152511171
-1.2571375207366897,-0.5467628683628555,0.9215918686678982,-1.0471857292568871,-0.6646490026814192,1.0922008160228287,0.9541091625187942,-0.6811378986666055,-0.7904598125583976,-1.3085341060392601,-1.1724615734577826,0.638788712609391,-0.9078663829710446,-0.6814833904872994,0.8561934109739874,-1.3810170261619372,-1.372044328047466,1.224347465706987,-1.2415541271914223,1.1820470945384198
