10,10,10,23
0.08537453363967554,-1.210172902168792,-0.41586258445609836,0.41568607320032985
0.062005174129807175,-1.208300353236665,-0.4889793812862966,0.4342305275641599
0.06617901716961196,-1.2065571235113064,-0.5644257643836285,0.5394458919147144
0.05656266567607539,-1.1953656155623993,-0.6220459734177187,0.5556018120932184
0.037516933871726325,-1.1934410440586607,-0.6795023894684507,0.5965044455748927
0.017893427101645737,-1.2089590784112947,-0.7366282547812982,0.6972644658487949
-0.017018104175140852,-1.2171435335831446,-0.7980985755776613,0.7758583627296611
-0.021425284668441437,-1.2259986356087884,-0.8781089346342897,0.7963365393608878
-0.029740903301165612,-1.2094836897577486,-0.9404765476290542,0.7771675823284129
-0.040699828443251845,-1.2104641936715919,-0.9801993201711471,1.087690313399062
-0.07395519848248366,-1.2124498649002382,-1.0330436141176997,1.1852166359289658
-0.09283900625851638,-1.2012624142079853,-1.0585024877751619,1.2211708423454741
-0.13590348983995396,-1.1802159732233428,-1.0838556443913232,1.240388577304778
-0.15756771253124496,-1.1527575860461423,-1.1146313659997749,1.3009717872414022
-0.1811098869237696,-1.1342669075150065,-1.1813380546019456,1.068649396469302
-0.1943698359260362,-1.1255997594383893,-1.2457648917056487,1.032044396077848
-0.22584659046133532,-1.1103363931547656,-1.2393118542101105,0.9882625817646715
-0.26708859666130835,-1.0963766570386193,-1.2776515311921512,0.9906324233999979
-0.3112398871135687,-1.0903701675268258,-1.2883342916435137,1.026273249037387
-0.373216744512531,-1.078436925093389,-1.3128604001797535,1.0051999580985098
-0.4698664522471604,-1.0673378990070057,-1.309577718294904,0.9786039843143891
-0.5070019732833042,-1.0591400332138425,-1.3102769831082006,1.075984513954425
-0.6052148461021608,-1.0412430078928427,-1.2933258182282947,0.997438855139566
-0.6832249225074869,-1.0422017765006248,-1.2954636771627013,1.0114554865521046
-0.73895577309255,-1.034857455732386,-1.2884463384072902,1.163443564791433
-0.8177713240102862,-1.0142212994785198,-1.2707066295335603,1.238360760075605
