Zscore,SEM,Time
-0.2812437199462212,0.3536890989631395,-5.0
-0.30026100820724866,0.35717230662570987,-4.95
-0.2913394947026522,0.3797173580132478,-4.9
-0.3013117778027061,0.3834685674747033,-4.85
-0.3097305135201231,0.3936493927377031,-4.8
-0.3076073600605381,0.41954459409682354,-4.75
-0.3141004626515715,0.4402659357344809,-4.7
-0.332299078887658,0.45341924777417947,-4.65
-0.3506333895898889,0.4528102812069369,-4.6
-0.28591825722173214,0.5231112028106139,-4.55
-0.28355801039286394,0.5496818055323374,-4.5
-0.2828582664740473,0.5585174583993187,-4.45
-0.28989663253746045,0.5618812265033617,-4.4
-0.28099621933394,0.5753819606985722,-4.35
-0.3570163631428549,0.5281327647352753,-4.3
-0.3834225227480565,0.5270791313650016,-4.25
-0.396808064015385,0.5136944481091742,-4.2
-0.4126210903730202,0.5168896939976818,-4.15
-0.41591777431163024,0.5249499197005949,-4.1
-0.4398285279217909,0.521420319097703,-4.05
-0.46704452130867025,0.5131700410550033,-4.0
-0.4501086189127305,0.5356464927484162,-3.95
-0.485586204270933,0.5143662853577856,-3.9
-0.5023587224046772,0.5199993616900284,-3.85
-0.4747040006101983,0.5574723409357154,-3.8
-0.46608462323669025,0.5756654112889893,-3.75
-0.4877835085834887,0.5431870442811642,-3.7
-0.48958332654568154,0.530671630227178,-3.65
-0.48808820704723266,0.5316142267653555,-3.6
-0.4565357303125622,0.5485188822451627,-3.55
-0.4172080337365441,0.5734929222805497,-3.5
-0.4294697582812046,0.5474942670330725,-3.45
-0.4173298414868168,0.5374437661780291,-3.4
-0.40647266880398525,0.5355593630883846,-3.35
-0.3676027211604876,0.5430669586965009,-3.3
-0.3636224298702231,0.5209593131456103,-3.25
-0.36020509967987546,0.5110356840631746,-3.2
-0.3680322719596949,0.4816843320660204,-3.15
-0.34809848618671624,0.4566688279476369,-3.1
-0.33251418766307783,0.4354756961145191,-3.05
-0.3249896266559338,0.4025403649350084,-3.0
-0.3184291992837374,0.36888039066752426,-2.95
-0.3454538358843862,0.31224845530885054,-2.9
-0.32986170198856435,0.294368003564223,-2.85
-0.336214758328883,0.273030354168698,-2.8
-0.36200030617680484,0.21175388809762677,-2.75
-0.33197007076149615,0.21447787161285395,-2.7
-0.30067712636080723,0.20802630917043988,-2.65
-0.30929192141326106,0.17989341582334215,-2.6
-0.27830311899762644,0.18730594773278347,-2.55
-0.25239996343811444,0.19379384132321612,-2.5
-0.21973531434372992,0.20881373987058885,-2.45
-0.22984864349801676,0.20672650365020634,-2.4
-0.22191859665970576,0.22864977699478414,-2.35
-0.19098425313250889,0.24311785214459908,-2.3
-0.19740293798617903,0.26567154551730354,-2.25
-0.2255667624118914,0.2903700920501497,-2.2
-0.19974587597876767,0.30170479100852443,-2.15
-0.18061840943908258,0.31692305005383,-2.1
-0.1686340235115866,0.3361063125919628,-2.05
-0.15002094592156406,0.3514473151763484,-2.0
-0.059993553019838,0.3404753836150674,-1.95
-0.03766709263949303,0.3559559362215496,-1.9
-0.015240574394273537,0.37350486071729644,-1.85
0.024898087779442468,0.3800354823455203,-1.8
0.023973613138469907,0.4118326567992766,-1.75
0.06296785595908094,0.41955544130405625,-1.7
0.06901685537546848,0.44898740192041026,-1.65
0.06421707875500776,0.47818238803991026,-1.6
0.0799642678141046,0.5013452883404035,-1.55
0.1090420424122785,0.5063502619509492,-1.5
0.11447595586635417,0.536576309560495,-1.45
0.12836303209438132,0.552925760906729,-1.4
0.19720534711806126,0.5368953194829161,-1.35
0.242289114447384,0.5304691264986365,-1.3
0.28157181685183164,0.535141707101921,-1.25
0.32626753042751006,0.5453429170038843,-1.2
0.28624907874414335,0.6194133608110213,-1.15
0.33119018382641613,0.6346132832534933,-1.1
0.3989190313992894,0.6242317654418196,-1.05
0.3834775896820542,0.6851480278777845,-1.0
0.4453417490438123,0.6692874017492952,-0.95
0.49833525798761713,0.6795741457165475,-0.9
0.4991246325057897,0.7385243822635217,-0.85
0.5332567662562513,0.7563871979969372,-0.8
0.628547088900236,0.6966928441054949,-0.75
0.6485952769369858,0.7255763419876383,-0.7
0.6943406040958323,0.7348481044418962,-0.65
0.7535799844935661,0.7277018050683883,-0.6
0.8367050100386573,0.6957553163334298,-0.55
0.932550000823084,0.6428979583702631,-0.5
1.0397369352040748,0.5761397017651845,-0.45
1.080146745973247,0.5750064200472872,-0.4
1.1531626965215567,0.538569666574069,-0.35
1.2184041062279105,0.5092930870590965,-0.3
1.2409056695293768,0.5313869578853543,-0.25
1.3106267824110789,0.5059209294514571,-0.2
1.3485774961761456,0.48476985042677406,-0.15
1.3928521374834208,0.46509045202050664,-0.1
1.4038926858292438,0.45966827399455173,-0.05
1.5204038040632235,0.4064570756613571,0.0
1.5720564625786584,0.3784916017040613,0.05
1.6168645217994098,0.36228171106273815,0.1
1.60052504832101,0.3828652245175468,0.15
1.5808460370090565,0.3992708002047725,0.2
1.5579421339290265,0.41554167674629566,0.25
1.5535801114004504,0.4003942098376697,0.3
1.545146778947498,0.39257283585852604,0.35
1.499924432084635,0.4128130276003735,0.4
1.5079714424329786,0.39508126592593884,0.45
1.4893799862882577,0.3841208167325612,0.5
1.4597909662473518,0.3854145936025922,0.55
1.4250904684038281,0.3837580555043123,0.6
1.4472936288890512,0.3453828127755768,0.65
1.415120781305264,0.3424254958170767,0.7
1.3537818415789882,0.3556454541941638,0.75
