Zscore,SEM,Time
-0.008221495288604701,0.12949846838592596,-5.0
-0.0024224871502163325,0.12553867366487248,-4.95
-0.0016319190132831941,0.12218799553230546,-4.9
0.0016733222664730163,0.11862633650982783,-4.85
0.0021428032242174094,0.11526454742529657,-4.8
0.007476109744180355,0.11165490258616817,-4.75
0.01085271893258421,0.10836314598057381,-4.7
0.013892537586879633,0.10525991336864,-4.65
0.013383032387878118,0.10237993541639084,-4.6
0.015584698019379018,0.09934830326842978,-4.55
0.020153091195822054,0.09662269135563029,-4.5
0.027104784406029613,0.09432560980372384,-4.45
0.03677935800262102,0.09170104260648379,-4.4
0.043976020990265346,0.08900847949017261,-4.35
0.05069620491786281,0.08669928230825251,-4.3
0.05922052324055746,0.08475097420123213,-4.25
0.061540388573692005,0.0830091756136301,-4.2
0.06176984014994371,0.08137653875646689,-4.15
0.057282729459865754,0.08021551131379498,-4.1
0.059797133804398155,0.07911945445488378,-4.05
0.0616385379836711,0.0777100314046435,-4.0
0.05235425588245681,0.07614904383060055,-3.95
0.04374473915596647,0.07521210804988233,-3.9
0.035630000677764034,0.07384252382374502,-3.85
0.03488120835807865,0.07218216150308455,-3.8
0.03269379481724033,0.07060378479522392,-3.75
0.02445156675885373,0.07017225277589793,-3.7
0.01686570658138012,0.06935280505308171,-3.65
0.00946295037227571,0.06850114434836183,-3.6
0.009405313341474649,0.06763532717384438,-3.55
0.010444238985058247,0.0669495046029256,-3.5
0.010479112439357693,0.06588212182140586,-3.45
0.005099639349985258,0.06474876995769252,-3.4
0.004296612177039264,0.0643462236192782,-3.35
0.0025919808821996664,0.06349709257505895,-3.3
0.0031438380205018003,0.06315297408746061,-3.25
0.001610065050494229,0.06336954582176116,-3.2
0.0011782759771560467,0.06283914003405791,-3.15
-0.002526297435745614,0.0626252384449736,-3.1
-0.005898931939049855,0.0623366274889867,-3.05
-0.01096847451329237,0.06209903527144005,-3.0
-0.007375748150325116,0.06217381995137414,-2.95
-0.008007931119953808,0.06187704865257184,-2.9
-0.009906900987224703,0.061902156820095734,-2.85
-0.006497669751667289,0.06228101591965979,-2.8
-0.006442596632987335,0.0624026502454556,-2.75
-0.012772427139282307,0.0628550008134488,-2.7
