Zscore,SEM,Time
-0.2969154742077909,0.3727494659236768,-5.0
-0.3042987445039609,0.3643814179516777,-4.95
-0.32331667264577696,0.3538414790487454,-4.9
-0.3307254505197521,0.34237558477255003,-4.85
-0.32972430012109777,0.3359702044908218,-4.8
-0.33115432801196293,0.32469633611728704,-4.75
-0.3388949790000094,0.31590542454595466,-4.7
-0.33620123831756155,0.308431395959568,-4.65
-0.3282852612507753,0.30234119975656765,-4.6
-0.32346188367408174,0.29529480665787916,-4.55
-0.3132503200474045,0.2882813769165826,-4.5
-0.3188322640580806,0.2811495148276941,-4.45
-0.3194503560757342,0.2741771871727864,-4.4
-0.320033041223351,0.2643480193911906,-4.35
-0.3290668037839163,0.25337994453394236,-4.3
-0.3174007859961369,0.24502805177126363,-4.25
-0.32052433493058097,0.2371852080346704,-4.2
-0.3137151403034233,0.2314989480254921,-4.15
-0.309150761779038,0.22531656076339213,-4.1
-0.3143382041293185,0.2187231056900986,-4.05
-0.3055214522545401,0.21493396024275488,-4.0
-0.31240691491854033,0.20673804080371833,-3.95
-0.32382604913452084,0.19714182768368937,-3.9
-0.3195093298139695,0.1884757994129291,-3.85
-0.2940733655430966,0.18170381794514442,-3.8
-0.28987405160994106,0.17458048794529152,-3.75
-0.26857641040095703,0.16882468709918858,-3.7
-0.2626469657211775,0.16269906976242643,-3.65
-0.24488276263308925,0.1608687783467138,-3.6
-0.2123929938141053,0.15541219179132662,-3.55
-0.19178453702561987,0.15156112535707075,-3.5
-0.1709925515138151,0.1494715331145252,-3.45
-0.15307632993667403,0.14538466383284768,-3.4
-0.11700629593706413,0.14555690978878766,-3.35
-0.0937564060346837,0.14503210453330814,-3.3
-0.07340343063363644,0.1462758877116023,-3.25
-0.03426281833939469,0.14939954305499875,-3.2
-0.015585070552253125,0.1506261988157572,-3.15
0.004115793974818779,0.1508316445493691,-3.1
0.026704423769249946,0.1519784852882756,-3.05
0.04079975438445606,0.1516084364834905,-3.0
0.05997084432077735,0.15247783878490087,-2.95
0.06625682715412282,0.15071704366492472,-2.9
0.06399064036215105,0.14959915048589228,-2.85
