FrameCounter,Timestamp,LedState,Stimulation,Output0,Output1,Input0,Input1,Region1G
119,25952.06116,1,0,0,0,0,0,0.02989581
120,25952.08825,6,0,0,0,0,0,0.033531869
121,25952.11536,1,0,0,0,0,0,0.029900008
122,25952.14247,6,0,0,0,0,0,0.033530032
123,25952.16957,1,0,0,0,0,0,0.029902632
124,25952.19668,6,0,0,0,0,0,0.033548136
125,25952.22377,1,0,0,0,0,0,0.029890038
126,25952.25088,6,0,0,0,0,0,0.033535017
127,25952.27797,1,0,0,0,0,0,0.029882954
128,25952.30508,6,0,0,0,0,0,0.033548136
129,25952.33217,1,0,0,0,0,0,0.029875345
130,25952.35928,6,0,0,0,0,0,0.033539478
131,25952.38639,1,0,0,0,0,0,0.029882429
132,25952.41349,6,0,0,0,0,0,0.033523735
133,25952.4406,1,0,0,0,0,0,0.02987377
134,25952.46769,6,0,0,0,0,0,0.033514814
135,25952.4948,1,0,0,0,0,0,0.029877444
136,25952.52191,6,0,0,0,0,0,0.033542364
137,25952.549,1,0,0,0,0,0,0.029898434
138,25952.57611,6,0,0,0,0,0,0.033549448
139,25952.6032,1,0,0,0,0,0,0.029911553
140,25952.63031,6,0,0,0,0,0,0.03353528
141,25952.65741,1,0,0,0,0,0,0.029890563
142,25952.68451,6,0,0,0,0,0,0.03353423
143,25952.71161,1,0,0,0,0,0,0.029886889
144,25952.73872,6,0,0,0,0,0,0.033536329
145,25952.76583,1,0,0,0,0,0,0.029887676
146,25952.79292,6,0,0,0,0,0,0.033533705
147,25952.82003,1,0,0,0,0,0,0.029885053
148,25952.84712,6,0,0,0,0,0,0.033534755
149,25952.87423,1,0,0,0,0,0,0.029894236
150,25952.90134,6,0,0,0,0,0,0.033546562
151,25952.92844,1,0,0,0,0,0,0.029891612
152,25952.95555,6,0,0,0,0,0,0.033530032
153,25952.98264,1,0,0,0,0,0,0.02990683
154,25953.00975,6,0,0,0,0,0,0.033527671
155,25953.03684,1,0,0,0,0,0,0.029894236
156,25953.06395,6,0,0,0,0,0,0.033531082
157,25953.09104,1,0,0,0,0,0,0.029888988
158,25953.11815,6,0,0,0,0,0,0.033537379
159,25953.14526,1,0,0,0,0,0,0.029892662
160,25953.17235,6,0,0,0,0,0,0.033543938
161,25953.19945,1,0,0,0,0,0,0.029891087
162,25953.22656,6,0,0,0,0,0,0.033499596
163,25953.25365,1,0,0,0,0,0,0.029893449
164,25953.28078,6,0,0,0,0,0,0.033541839
165,25953.30787,1,0,0,0,0,0,0.029886102
166,25953.33498,6,0,0,0,0,0,0.033528195
167,25953.36207,1,0,0,0,0,0,0.029875082
168,25953.38918,6,0,0,0,0,0,0.033560993
169,25953.41627,1,0,0,0,0,0,0.029892399
170,25953.44338,6,0,0,0,0,0,0.033545775
171,25953.47048,1,0,0,0,0,0,0.029901845
172,25953.49759,6,0,0,0,0,0,0.033552597
173,25953.52468,1,0,0,0,0,0,0.029895023
174,25953.55179,6,0,0,0,0,0,0.033512715
175,25953.57888,1,0,0,0,0,0,0.029913652
176,25953.60599,6,0,0,0,0,0,0.033547349
177,25953.63308,1,0,0,0,0,0,0.029881642
178,25953.6602,6,0,0,0,0,0,0.033536067
179,25953.68731,1,0,0,0,0,0,0.029882954
180,25953.71441,6,0,0,0,0,0,0.033520062
181,25953.74151,1,0,0,0,0,0,0.029886102
182,25953.76861,6,0,0,0,0,0,0.033524522
183,25953.79573,1,0,0,0,0,0,0.029890038
184,25953.82284,6,0,0,0,0,0,0.033521111
185,25953.84993,1,0,0,0,0,0,0.02989135
186,25953.87704,6,0,0,0,0,0,0.03352977
187,25953.90415,1,0,0,0,0,0,0.029900795
188,25953.93125,6,0,0,0,0,0,0.03354525
189,25953.95836,1,0,0,0,0,0,0.029886102
190,25953.98547,6,0,0,0,0,0,0.033516388
191,25954.01255,1,0,0,0,0,0,0.029883478
192,25954.03966,6,0,0,0,0,0,0.033525309
193,25954.06678,1,0,0,0,0,0,0.029887152
194,25954.09387,6,0,0,0,0,0,0.033545512
195,25954.12098,1,0,0,0,0,0,0.029896335
196,25954.14807,6,0,0,0,0,0,0.033539215
197,25954.17518,1,0,0,0,0,0,0.029886889
198,25954.20227,6,0,0,0,0,0,0.033548923
199,25954.22939,1,0,0,0,0,0,0.029897122
200,25954.25647,6,0,0,0,0,0,0.033553384
201,25954.28359,1,0,0,0,0,0,0.029880855
202,25954.31068,6,0,0,0,0,0,0.033526883
203,25954.33779,1,0,0,0,0,0,0.029874295
204,25954.36488,6,0,0,0,0,0,0.033531606
205,25954.39201,1,0,0,0,0,0,0.029916013
206,25954.4191,6,0,0,0,0,0,0.033535017
207,25954.44619,1,0,0,0,0,0,0.029890563
208,25954.4733,6,0,0,0,0,0,0.033551285
209,25954.5004,1,0,0,0,0,0,0.029871671
210,25954.5275,6,0,0,0,0,0,0.033539215
211,25954.5546,1,0,0,0,0,0,0.029902632
212,25954.58171,6,0,0,0,0,0,0.033532393
213,25954.60882,1,0,0,0,0,0,0.029892662
214,25954.63591,6,0,0,0,0,0,0.033545775
215,25954.66302,1,0,0,0,0,0,0.02989135
216,25954.69013,6,0,0,0,0,0,0.033515864
217,25954.71722,1,0,0,0,0,0,0.0298903
218,25954.74434,6,0,0,0,0,0,0.033522685
219,25954.77142,1,0,0,0,0,0,0.029867473
220,25954.79854,6,0,0,0,0,0,0.033517175
221,25954.82563,1,0,0,0,0,0,0.029896597
222,25954.85274,6,0,0,0,0,0,0.033555221
223,25954.87983,1,0,0,0,0,0,0.029903682
224,25954.90694,6,0,0,0,0,0,0.033538166
225,25954.93405,1,0,0,0,0,0,0.029897122
226,25954.96115,6,0,0,0,0,0,0.033532656
227,25954.98825,1,0,0,0,0,0,0.029876132
228,25955.01534,6,0,0,0,0,0,0.033549448
229,25955.04246,1,0,0,0,0,0,0.029892137
230,25955.06955,6,0,0,0,0,0,0.033503007
231,25955.09666,1,0,0,0,0,0,0.029872721
232,25955.12377,6,0,0,0,0,0,0.033547349
233,25955.15086,1,0,0,0,0,0,0.029898172
234,25955.17797,6,0,0,0,0,0,0.033535804
235,25955.20508,1,0,0,0,0,0,0.029916013
236,25955.23218,6,0,0,0,0,0,0.033533443
237,25955.25928,1,0,0,0,0,0,0.02990683
238,25955.28638,6,0,0,0,0,0,0.033526096
239,25955.31349,1,0,0,0,0,0,0.029870097
240,25955.34058,6,0,0,0,0,0,0.033550235
241,25955.36769,1,0,0,0,0,0,0.029883478
242,25955.39478,6,0,0,0,0,0,0.033515076
243,25955.42189,1,0,0,0,0,0,0.029884003
244,25955.44898,6,0,0,0,0,0,0.033538691
245,25955.47609,1,0,0,0,0,0,0.029874557
246,25955.50319,6,0,0,0,0,0,0.033520586
247,25955.5303,1,0,0,0,0,0,0.029908667
248,25955.55741,6,0,0,0,0,0,0.033536067
249,25955.5845,1,0,0,0,0,0,0.029911028
250,25955.61161,6,0,0,0,0,0,0.033552072
251,25955.6387,1,0,0,0,0,0,0.029898434
252,25955.66581,6,0,0,0,0,0,0.033523473
253,25955.69292,1,0,0,0,0,0,0.029897122
254,25955.72001,6,0,0,0,0,0,0.033527933
255,25955.74712,1,0,0,0,0,0,0.029881379
256,25955.77422,6,0,0,0,0,0,0.0335463
257,25955.80131,1,0,0,0,0,0,0.029880067
258,25955.82842,6,0,0,0,0,0,0.033521636
259,25955.85551,1,0,0,0,0,0,0.029877706
260,25955.88262,6,0,0,0,0,0,0.033537641
261,25955.90973,1,0,0,0,0,0,0.029881904
262,25955.93684,6,0,0,0,0,0,0.033520062
263,25955.96393,1,0,0,0,0,0,0.029870622
264,25955.99104,6,0,0,0,0,0,0.03352321
265,25956.01813,1,0,0,0,0,0,0.029873508
266,25956.04525,6,0,0,0,0,0,0.033543151
267,25956.07234,1,0,0,0,0,0,0.029887676
268,25956.09945,6,0,0,0,0,0,0.033540265
269,25956.12654,1,0,0,0,0,0,0.029885053
270,25956.15365,6,0,0,0,0,0,0.033531344
271,25956.18076,1,0,0,0,0,0,0.029894761
272,25956.20785,6,0,0,0,0,0,0.033515339
273,25956.23494,1,0,0,0,0,0,0.029884266
274,25956.26205,6,0,0,0,0,0,0.033539215
275,25956.28915,1,0,0,0,0,0,0.029886889
276,25956.31626,6,0,0,0,0,0,0.033532656
277,25956.34335,1,0,0,0,0,0,0.029883741
278,25956.37046,6,0,0,0,0,0,0.033513502
279,25956.39757,1,0,0,0,0,0,0.029886365
280,25956.42466,6,0,0,0,0,0,0.03352872
281,25956.45177,1,0,0,0,0,0,0.02988584
282,25956.47888,6,0,0,0,0,0,0.033537903
283,25956.50597,1,0,0,0,0,0,0.029886365
284,25956.53307,6,0,0,0,0,0,0.033526359
285,25956.56018,1,0,0,0,0,0,0.029872196
286,25956.58727,6,0,0,0,0,0,0.033512453
287,25956.61438,1,0,0,0,0,0,0.029882166
288,25956.64147,6,0,0,0,0,0,0.033504319
289,25956.66858,1,0,0,0,0,0,0.029862226
290,25956.69569,6,0,0,0,0,0,0.033525309
291,25956.72278,1,0,0,0,0,0,0.029872196
292,25956.74989,6,0,0,0,0,0,0.033524522
293,25956.77699,1,0,0,0,0,0,0.029872458
294,25956.8041,6,0,0,0,0,0,0.033512715
295,25956.83119,1,0,0,0,0,0,0.029866686
296,25956.8583,6,0,0,0,0,0,0.033538691
297,25956.88539,1,0,0,0,0,0,0.029880592
298,25956.9125,6,0,0,0,0,0,0.033537641
299,25956.93959,1,0,0,0,0,0,0.029870884
300,25956.9667,6,0,0,0,0,0,0.033555221
301,25956.99379,1,0,0,0,0,0,0.029880067
302,25957.0209,6,0,0,0,0,0,0.033519012
303,25957.048,1,0,0,0,0,0,0.029871671
304,25957.07511,6,0,0,0,0,0,0.033511928
305,25957.10222,1,0,0,0,0,0,0.029903419
306,25957.12931,6,0,0,0,0,0,0.033525309
307,25957.15642,1,0,0,0,0,0,0.029869572
308,25957.18351,6,0,0,0,0,0,0.033523473
309,25957.21062,1,0,0,0,0,0,0.029888988
310,25957.23771,6,0,0,0,0,0,0.033551285
311,25957.26483,1,0,0,0,0,0,0.029876657
312,25957.29194,6,0,0,0,0,0,0.033541839
313,25957.31902,1,0,0,0,0,0,0.029885053
314,25957.34614,6,0,0,0,0,0,0.033541839
315,25957.37323,1,0,0,0,0,0,0.02987377
316,25957.40034,6,0,0,0,0,0,0.033512715
317,25957.42743,1,0,0,0,0,0,0.029870622
318,25957.45454,6,0,0,0,0,0,0.033527146
319,25957.48165,1,0,0,0,0,0,0.029875607
320,25957.50874,6,0,0,0,0,0,0.033530819
321,25957.53586,1,0,0,0,0,0,0.029892924
322,25957.56295,6,0,0,0,0,0,0.033537903
323,25957.59006,1,0,0,0,0,0,0.029875082
324,25957.61715,6,0,0,0,0,0,0.03349671
325,25957.64426,1,0,0,0,0,0,0.02986931
326,25957.67137,6,0,0,0,0,0,0.033538691
327,25957.69846,1,0,0,0,0,0,0.029898959
328,25957.72557,6,0,0,0,0,0,0.033515864
329,25957.75266,1,0,0,0,0,0,0.029877181
330,25957.77977,6,0,0,0,0,0,0.033533968
331,25957.80688,1,0,0,0,0,0,0.029892399
332,25957.83398,6,0,0,0,0,0,0.033524522
333,25957.86109,1,0,0,0,0,0,0.029877706
334,25957.88818,6,0,0,0,0,0,0.033512715
335,25957.91529,1,0,0,0,0,0,0.029876657
336,25957.94238,6,0,0,0,0,0,0.03352872
337,25957.96951,1,0,0,0,0,0,0.029871409
338,25957.99658,6,0,0,0,0,0,0.033504319
339,25958.02369,1,0,0,0,0,0,0.029889251
340,25958.05081,6,0,0,0,0,0,0.033509566
341,25958.0779,1,0,0,0,0,0,0.029868785
342,25958.10501,6,0,0,0,0,0,0.033509829
343,25958.1321,1,0,0,0,0,0,0.029891087
344,25958.15921,6,0,0,0,0,0,0.033536854
345,25958.1863,1,0,0,0,0,0,0.029891612
346,25958.21341,6,0,0,0,0,0,0.033528195
347,25958.24052,1,0,0,0,0,0,0.029891612
348,25958.26763,6,0,0,0,0,0,0.03355076
349,25958.29473,1,0,0,0,0,0,0.029893974
350,25958.32181,6,0,0,0,0,0,0.033531344
351,25958.34893,1,0,0,0,0,0,0.029865899
352,25958.37602,6,0,0,0,0,0,0.033530032
353,25958.40313,1,0,0,0,0,0,0.029872458
354,25958.43026,6,0,0,0,0,0,0.033495136
355,25958.45733,1,0,0,0,0,0,0.029884266
356,25958.48444,6,0,0,0,0,0,0.033495136
357,25958.51153,1,0,0,0,0,0,0.029892662
358,25958.53864,6,0,0,0,0,0,0.033504056
359,25958.56576,1,0,0,0,0,0,0.029891612
360,25958.59285,6,0,0,0,0,0,0.033515601
361,25958.61996,1,0,0,0,0,0,0.029894761
362,25958.64707,6,0,0,0,0,0,0.033529245
363,25958.67416,1,0,0,0,0,0,0.029883216
364,25958.70127,6,0,0,0,0,0,0.033537379
365,25958.72836,1,0,0,0,0,0,0.029887414
366,25958.75547,6,0,0,0,0,0,0.033533181
367,25958.78257,1,0,0,0,0,0,0.029876132
368,25958.80968,6,0,0,0,0,0,0.033507992
369,25958.83677,1,0,0,0,0,0,0.029861963
370,25958.86388,6,0,0,0,0,0,0.033525047
371,25958.89097,1,0,0,0,0,0,0.029888726
372,25958.91808,6,0,0,0,0,0,0.033525309
373,25958.94519,1,0,0,0,0,0,0.02989135
374,25958.97228,6,0,0,0,0,0,0.03354525
375,25958.99939,1,0,0,0,0,0,0.029900533
376,25959.02648,6,0,0,0,0,0,0.033530032
377,25959.0536,1,0,0,0,0,0,0.029883478
378,25959.08071,6,0,0,0,0,0,0.033520586
379,25959.1078,1,0,0,0,0,0,0.02988584
380,25959.13491,6,0,0,0,0,0,0.0335177
381,25959.162,1,0,0,0,0,0,0.029875869
382,25959.18911,6,0,0,0,0,0,0.033522685
383,25959.2162,1,0,0,0,0,0,0.02988033
384,25959.24331,6,0,0,0,0,0,0.03351324
385,25959.2704,1,0,0,0,0,0,0.029865899
386,25959.29751,6,0,0,0,0,0,0.03351324
387,25959.32461,1,0,0,0,0,0,0.029889513
388,25959.35172,6,0,0,0,0,0,0.033518225
389,25959.37883,1,0,0,0,0,0,0.029883741
390,25959.40592,6,0,0,0,0,0,0.033513502
391,25959.43303,1,0,0,0,0,0,0.029869835
392,25959.46014,6,0,0,0,0,0,0.033509304
393,25959.48723,1,0,0,0,0,0,0.02988479
394,25959.51434,6,0,0,0,0,0,0.033519799
395,25959.54143,1,0,0,0,0,0,0.029883216
396,25959.56855,6,0,0,0,0,0,0.03350222
397,25959.59564,1,0,0,0,0,0,0.029885315
398,25959.62273,6,0,0,0,0,0,0.033510354
399,25959.64984,1,0,0,0,0,0,0.029889251
400,25959.67695,6,0,0,0,0,0,0.03353423
401,25959.70404,1,0,0,0,0,0,0.02988479
402,25959.73115,6,0,0,0,0,0,0.033536592
403,25959.75826,1,0,0,0,0,0,0.029893449
404,25959.78535,6,0,0,0,0,0,0.033520849
405,25959.81246,1,0,0,0,0,0,0.029885053
406,25959.83956,6,0,0,0,0,0,0.033538166
407,25959.86667,1,0,0,0,0,0,0.029904994
408,25959.89376,6,0,0,0,0,0,0.033526883
409,25959.92087,1,0,0,0,0,0,0.029878231
410,25959.94796,6,0,0,0,0,0,0.033500121
411,25959.97507,1,0,0,0,0,0,0.029891612
412,25960.00216,6,0,0,0,0,0,0.033492774
413,25960.02927,1,0,0,0,0,0,0.029880592
414,25960.05638,6,0,0,0,0,0,0.033514027
415,25960.08348,1,0,0,0,0,0,0.029889251
416,25960.11059,6,0,0,0,0,0,0.033519537
417,25960.13768,1,0,0,0,0,0,0.029898959
418,25960.16479,6,0,0,0,0,0,0.033518487
419,25960.19188,1,0,0,0,0,0,0.029887676
420,25960.21901,6,0,0,0,0,0,0.033502745
421,25960.24608,1,0,0,0,0,0,0.029879805
422,25960.27319,6,0,0,0,0,0,0.033491462
423,25960.3003,1,0,0,0,0,0,0.029898434
424,25960.3274,6,0,0,0,0,0,0.033552072
425,25960.35451,1,0,0,0,0,0,0.029877444
426,25960.3816,6,0,0,0,0,0,0.033515339
427,25960.40871,1,0,0,0,0,0,0.029889776
428,25960.4358,6,0,0,0,0,0,0.033513502
429,25960.46291,1,0,0,0,0,0,0.029904731
430,25960.49002,6,0,0,0,0,0,0.033509304
431,25960.51711,1,0,0,0,0,0,0.029866424
432,25960.54422,6,0,0,0,0,0,0.033527146
433,25960.57132,1,0,0,0,0,0,0.029883478
434,25960.59842,6,0,0,0,0,0,0.033500908
435,25960.62552,1,0,0,0,0,0,0.029886889
436,25960.65263,6,0,0,0,0,0,0.03350222
437,25960.67974,1,0,0,0,0,0,0.029882954
438,25960.70683,6,0,0,0,0,0,0.033527146
439,25960.73394,1,0,0,0,0,0,0.029894236
440,25960.76103,6,0,0,0,0,0,0.03352426
441,25960.78814,1,0,0,0,0,0,0.029866686
442,25960.81523,6,0,0,0,0,0,0.033513765
443,25960.84234,1,0,0,0,0,0,0.029900008
444,25960.86946,6,0,0,0,0,0,0.033515601
445,25960.89656,1,0,0,0,0,0,0.029897385
446,25960.92366,6,0,0,0,0,0,0.033519799
447,25960.95077,1,0,0,0,0,0,0.029885315
448,25960.97786,6,0,0,0,0,0,0.033520586
449,25961.00497,1,0,0,0,0,0,0.029886102
450,25961.03206,6,0,0,0,0,0,0.03350117
451,25961.05917,1,0,0,0,0,0,0.029893449
452,25961.08628,6,0,0,0,0,0,0.033505368
453,25961.11338,1,0,0,0,0,0,0.029889513
454,25961.14047,6,0,0,0,0,0,0.033489888
455,25961.16758,1,0,0,0,0,0,0.029878756
456,25961.19467,6,0,0,0,0,0,0.033492249
457,25961.22178,1,0,0,0,0,0,0.029890563
458,25961.24889,6,0,0,0,0,0,0.033530032
459,25961.276,1,0,0,0,0,0,0.029889513
460,25961.30309,6,0,0,0,0,0,0.033535017
461,25961.3302,1,0,0,0,0,0,0.029897647
462,25961.3573,6,0,0,0,0,0,0.033543413
463,25961.38441,1,0,0,0,0,0,0.029894761
464,25961.4115,6,0,0,0,0,0,0.033529507
465,25961.43861,1,0,0,0,0,0,0.029909454
466,25961.46572,6,0,0,0,0,0,0.033499334
467,25961.49281,1,0,0,0,0,0,0.029900795
468,25961.51992,6,0,0,0,0,0,0.033510878
469,25961.54701,1,0,0,0,0,0,0.029898696
470,25961.57412,6,0,0,0,0,0,0.033534493
471,25961.60122,1,0,0,0,0,0,0.029879805
472,25961.62833,6,0,0,0,0,0,0.033538953
473,25961.65544,1,0,0,0,0,0,0.029877706
474,25961.68253,6,0,0,0,0,0,0.033546562
475,25961.70964,1,0,0,0,0,0,0.029887676
476,25961.73673,6,0,0,0,0,0,0.033531606
477,25961.76384,1,0,0,0,0,0,0.029889251
478,25961.79093,6,0,0,0,0,0,0.03352872
479,25961.81804,1,0,0,0,0,0,0.029889251
480,25961.84515,6,0,0,0,0,0,0.03351324
481,25961.87225,1,0,0,0,0,0,0.029875345
482,25961.89936,6,0,0,0,0,0,0.03352426
483,25961.92645,1,0,0,0,0,0,0.029879543
484,25961.95356,6,0,0,0,0,0,0.033514027
485,25961.98065,1,0,0,0,0,0,0.029872458
486,25962.00776,6,0,0,0,0,0,0.033529245
487,25962.03487,1,0,0,0,0,0,0.029904206
488,25962.06196,6,0,0,0,0,0,0.033509042
489,25962.08907,1,0,0,0,0,0,0.029876394
490,25962.11616,6,0,0,0,0,0,0.033517438
491,25962.14327,1,0,0,0,0,0,0.029878231
492,25962.17038,6,0,0,0,0,0,0.033508517
493,25962.19748,1,0,0,0,0,0,0.029870622
494,25962.22457,6,0,0,0,0,0,0.033525572
495,25962.25168,1,0,0,0,0,0,0.029884266
496,25962.27879,6,0,0,0,0,0,0.03350668
497,25962.30588,1,0,0,0,0,0,0.029878231
498,25962.33299,6,0,0,0,0,0,0.033509042
499,25962.36008,1,0,0,0,0,0,0.029893186
500,25962.3872,6,0,0,0,0,0,0.033508255
501,25962.4143,1,0,0,0,0,0,0.029867736
502,25962.4414,6,0,0,0,0,0,0.033521374
503,25962.46851,1,0,0,0,0,0,0.029868523
504,25962.4956,6,0,0,0,0,0,0.033528983
505,25962.52271,1,0,0,0,0,0,0.029896597
506,25962.5498,6,0,0,0,0,0,0.033494348
507,25962.57691,1,0,0,0,0,0,0.029889251
508,25962.604,6,0,0,0,0,0,0.033536592
509,25962.63113,1,0,0,0,0,0,0.029881117
510,25962.65821,6,0,0,0,0,0,0.033521111
511,25962.68532,1,0,0,0,0,0,0.029881642
512,25962.71243,6,0,0,0,0,0,0.033520586
513,25962.73952,1,0,0,0,0,0,0.02988584
514,25962.76663,6,0,0,0,0,0,0.033514552
515,25962.79376,1,0,0,0,0,0,0.029893186
516,25962.82083,6,0,0,0,0,0,0.033526359
517,25962.84794,1,0,0,0,0,0,0.029892924
518,25962.87503,6,0,0,0,0,0,0.033508779
519,25962.90214,1,0,0,0,0,0,0.02987377
520,25962.92923,6,0,0,0,0,0,0.033516913
521,25962.95635,1,0,0,0,0,0,0.029877968
522,25962.98344,6,0,0,0,0,0,0.033498022
523,25963.01055,1,0,0,0,0,0,0.02988479
524,25963.03764,6,0,0,0,0,0,0.033514814
525,25963.06475,1,0,0,0,0,0,0.029886627
526,25963.09184,6,0,0,0,0,0,0.033516913
527,25963.11895,1,0,0,0,0,0,0.02987482
528,25963.14607,6,0,0,0,0,0,0.033520062
529,25963.17317,1,0,0,0,0,0,0.029876919
530,25963.20027,6,0,0,0,0,0,0.033504581
531,25963.22738,1,0,0,0,0,0,0.029871934
532,25963.25449,6,0,0,0,0,0,0.033503007
533,25963.28158,1,0,0,0,0,0,0.029902107
534,25963.30869,6,0,0,0,0,0,0.033505893
