,Time,zF
0,0.0,0.396759068810592
1,0.05,0.3925172658392217
2,0.1,0.5333670430719013
3,0.15,0.5436941897957407
4,0.2,0.5274909899106873
5,0.25,0.5157046459121265
6,0.3,0.5090622446067713
7,0.35,0.4811915326243103
8,0.4,0.4465687171548971
9,0.45,0.3943791889709766
10,0.5,0.3173512536100783
11,0.55,0.23165243147097905
12,0.6,0.16348119646914236
13,0.65,0.11085117304143881
14,0.7,0.05120139767336064
15,0.75,0.00811269768624646
16,0.8,-0.0518132858356181
17,0.85,-0.10513451123849397
18,0.9,-0.13702419169613492
19,0.95,-0.16347101772275466
20,1.0,-0.18875467535105822
21,1.05,-0.20847670312788907
22,1.1,-0.2194750839355553
23,1.15,-0.22901969363521552
24,1.2,-0.23530773983885142
25,1.25,-0.25704777368018966
26,1.3,-0.27924924054832834
27,1.35,-0.29172425511072136
28,1.4,-0.3026159724239085
29,1.45,-0.29465123758974004
30,1.5,-0.3059357572317976
31,1.55,-0.31972102020989995
32,1.6,-0.3434394353481603
33,1.65,-0.3652150464355785
34,1.7,-0.39325779511564
35,1.75,-0.4220600614220029
36,1.8,-0.4423930521402015
37,1.85,-0.4606208913370126
38,1.9,-0.4759304546137307
39,1.95,-0.48811456188265884
40,2.0,-0.4987042834165644
41,2.05,-0.5090878317519715
42,2.1,-0.5171276099893422
43,2.15,-0.5332525332102699
44,2.2,-0.5510014789621668
45,2.25,-0.5686974348594964
46,2.3,-0.5868265981231027
47,2.35,-0.6025052613450164
48,2.4,-0.6108191538296435
49,2.45,-0.6123104259464313
50,2.5,-0.6167999115160979
51,2.55,-0.6118630985232674
52,2.6,-0.6078907968155812
53,2.65,-0.5998429845474595
54,2.7,-0.58989257412943
55,2.75,-0.5816253785778895
56,2.8,-0.5768935634754321
57,2.85,-0.5654513519545108
58,2.9,-0.553206995440848
59,2.95,-0.5527103440401921
60,3.0,-0.5454520176135583
61,3.05,-0.5326786026086642
62,3.1,-0.5228815152889291
63,3.15,-0.5136624830648719
64,3.2,-0.510783055844434
65,3.25,-0.5116844379748838
66,3.3,-0.5141888182867752
67,3.35,-0.519654802858458
68,3.4,-0.5201941341449365
69,3.45,-0.5254206393561951
70,3.5,-0.5334844257909499
71,3.55,-0.5399716191316013
72,3.6,-0.5437343988804234
73,3.65,-0.5500852043669036
74,3.7,-0.559110697533831
75,3.75,-0.5692119302465503
76,3.8,-0.5839210305668546
77,3.85,-0.5996517899069872
78,3.9,-0.6088558693216941
79,3.95,-0.6193177681793637
80,4.0,-0.6193468346580931
81,4.05,-0.6156944361180372
82,4.1,-0.6150169383069425
83,4.15,-0.6128878602371728
84,4.2,-0.6146925432872344
85,4.25,-0.6147181027373945
86,4.3,-0.6155731930658576
87,4.35,-0.6234714812261561
88,4.4,-0.6355560269702382
89,4.45,-0.6445046491901922
90,4.5,-0.6475260362586854
91,4.55,-0.644727285080183
92,4.6,-0.6487111812307562
93,4.65,-0.6424598988257036
94,4.7,-0.6316608385946847
95,4.75,-0.6299697452666737
96,4.8,-0.6302587143339892
97,4.85,-0.6296679144234641
98,4.9,-0.6305092274994379
99,4.95,-0.6366358699008494
100,5.0,-0.6445406676903316
101,5.05,-0.6469842667306773
102,5.1,-0.6460369322472306
103,5.15,-0.6419173435786418
104,5.2,-0.6340218097133262
105,5.25,-0.6285362202201483
106,5.3,-0.6230870323274328
107,5.35,-0.6237383154009217
108,5.4,-0.6284882877492567
109,5.45,-0.6314255430542817
110,5.5,-0.6396339878990687
111,5.55,-0.6519005540879185
112,5.6,-0.6644817625696411
113,5.65,-0.6825686157096493
114,5.7,-0.7014208687882806
115,5.75,-0.7152356779693699
116,5.8,-0.7279267093429341
117,5.85,-0.7431665032845148
118,5.9,-0.7537322746045816
