,Time,zF
0,0.0,-0.974427994861609
1,0.05,-1.0851236852630652
2,0.1,-1.0927026770461599
3,0.15,-1.096132951443911
4,0.2,-1.0846251469730952
5,0.25,-1.0901318577499923
6,0.3,-1.0665659026848007
7,0.35,-1.0436299184834614
8,0.4,-1.0165278840410394
9,0.45,-1.0075812972346443
10,0.5,-0.9978605771730445
11,0.55,-0.9820572081294243
12,0.6,-0.9518277958585778
13,0.65,-0.9296655667581388
14,0.7,-0.9134608689982904
15,0.75,-0.897030973525823
16,0.8,-0.8862411279556487
17,0.85,-0.8665151906014624
18,0.9,-0.8454176264940484
19,0.95,-0.8279558640439874
20,1.0,-0.817070328225072
21,1.05,-0.8038399228576717
22,1.1,-0.78970213751059
23,1.15,-0.7795406811632428
24,1.2,-0.7763769984273311
25,1.25,-0.7662266237320454
26,1.3,-0.7587020016845333
27,1.35,-0.7485050740085585
28,1.4,-0.7380648692110128
29,1.45,-0.7271502473683948
30,1.5,-0.721400277319528
31,1.55,-0.7116985484167528
32,1.6,-0.7045608570447452
33,1.65,-0.695741771123363
34,1.7,-0.6857470209815826
35,1.75,-0.6767280164645848
36,1.8,-0.6670705536499979
37,1.85,-0.6592906638870564
38,1.9,-0.6507411779650062
39,1.95,-0.6400705395558337
40,2.0,-0.6322649851140218
41,2.05,-0.6271614466509329
42,2.1,-0.6208081557006485
43,2.15,-0.6137343476556834
44,2.2,-0.6115326281544767
45,2.25,-0.6098469765661014
46,2.3,-0.6077622049448783
47,2.35,-0.602604961021287
48,2.4,-0.6020020598864454
49,2.45,-0.5967195850325999
50,2.5,-0.592188110390451
51,2.55,-0.5892352882319488
52,2.6,-0.5864989193961796
53,2.65,-0.5860846334422253
54,2.7,-0.5870404859743142
55,2.75,-0.5844560664085814
56,2.8,-0.5915699650606372
57,2.85,-0.5886170168212441
58,2.9,-0.5899359645285988
59,2.95,-0.5934669885614574
60,3.0,-0.5905981701053515
61,3.05,-0.5859310105804988
62,3.1,-0.5864329862253717
63,3.15,-0.5892721159840014
64,3.2,-0.5866699866737359
65,3.25,-0.5880621023335972
66,3.3,-0.5880484307948156
67,3.35,-0.588724167521213
68,3.4,-0.5855953528899708
69,3.45,-0.581498946309968
70,3.5,-0.5785088648369415
71,3.55,-0.5784905611673765
72,3.6,-0.5779231604684542
73,3.65,-0.5766546433702651
74,3.7,-0.5822492466884287
75,3.75,-0.5838959004921044
76,3.8,-0.5850891419459712
77,3.85,-0.5854404097852978
78,3.9,-0.588499402376866
79,3.95,-0.5940153717118453
80,4.0,-0.5989792952553521
81,4.05,-0.6050207340815825
82,4.1,-0.6088612417223132
83,4.15,-0.6125674485696997
84,4.2,-0.615165620662078
85,4.25,-0.622705736990685
86,4.3,-0.6291768561066599
87,4.35,-0.6358717834414378
88,4.4,-0.6425284635442304
89,4.45,-0.6438555217881003
90,4.5,-0.6463516757037573
91,4.55,-0.650837175569056
92,4.6,-0.6581465082112629
93,4.65,-0.6645168818962413
94,4.7,-0.6704920731895284
95,4.75,-0.6759914123924236
96,4.8,-0.6821115916142394
97,4.85,-0.6868955472224532
98,4.9,-0.691083466785289
99,4.95,-0.6943318330619248
100,5.0,-0.6971163508423032
101,5.05,-0.6981921112415256
102,5.1,-0.6982825070325699
103,5.15,-0.6984572749320533
104,5.2,-0.6967633510470044
105,5.25,-0.6925527301237043
106,5.3,-0.6879256282808168
107,5.35,-0.6811637022709839
108,5.4,-0.679955828091749
109,5.45,-0.6780712392300392
110,5.5,-0.6722755413933034
111,5.55,-0.6724362649094706
112,5.6,-0.6665316641954522
113,5.65,-0.6650204821388326
114,5.7,-0.6638382908754614
115,5.75,-0.6560234336186029
116,5.8,-0.6575215931269626
117,5.85,-0.6567380911588767
118,5.9,-0.6564693369819055
119,5.95,-0.6576518370995305
120,6.0,-0.6614198858351467
121,6.05,-0.6658735153771045
122,6.1,-0.6682311786414752
123,6.15,-0.6761916931652558
124,6.2,-0.6807088627639644
125,6.25,-0.6885980722877015
126,6.3,-0.6971044092381405
127,6.35,-0.706223162022539
128,6.4,-0.716537928749282
129,6.45,-0.726631925636806
130,6.5,-0.7352256623397435
131,6.55,-0.7453874366379213
132,6.6,-0.7539728609437701
133,6.65,-0.7641572149515333
134,6.7,-0.7741249565029018
135,6.75,-0.7852275816221154
136,6.8,-0.7933385263185441
137,6.85,-0.7994068022580114
138,6.9,-0.8086676662742768
139,6.95,-0.8145630964038832
140,7.0,-0.8227511732529532
141,7.05,-0.8289608628080466
142,7.1,-0.8377507343325896
143,7.15,-0.8481050443152851
144,7.2,-0.8530168489700779
145,7.25,-0.862620452537047
146,7.3,-0.8688551104595472
147,7.35,-0.8744101457392803
148,7.4,-0.8805938573116354
149,7.45,-0.884772673611968
150,7.5,-0.8862828264430227
151,7.55,-0.887619098092808
152,7.6,-0.8879413080538495
153,7.65,-0.8869391652747621
154,7.7,-0.8925844429206571
155,7.75,-0.8925617948769825
156,7.8,-0.89952247622439
157,7.85,-0.9032340662567437
158,7.9,-0.9095819048574262
159,7.95,-0.9144160406606907
160,8.0,-0.9222756367154559
161,8.05,-0.9307489714843655
162,8.1,-0.9405637380559331
163,8.15,-0.9493586613989775
164,8.2,-0.9629146401709631
165,8.25,-0.9730269988198421
166,8.3,-0.9873333075414009
167,8.35,-0.9924824689171909
168,8.4,-1.0038457982188793
169,8.45,-1.0154309444884626
170,8.5,-1.0212367944379779
171,8.55,-1.0335120636275896
172,8.6,-1.0440433382984724
173,8.65,-1.0532807296605349
174,8.7,-1.0658345689396427
175,8.75,-1.0751462108254064
176,8.8,-1.0824428306367737
177,8.85,-1.0912297355446556
178,8.9,-1.0989125174643661
179,8.95,-1.1042878376407725
180,9.0,-1.1073774145235684
181,9.05,-1.1171561889595683
182,9.1,-1.1183041899302706
183,9.15,-1.1255967051671216
184,9.2,-1.1275153896824632
185,9.25,-1.1258429456266819
186,9.3,-1.1318144061566178
