,Time,zF
0,0.0,-0.08721714232945284
1,0.05,-0.38488994594593023
2,0.1,-0.4102860509419833
3,0.15,-0.528315938342119
4,0.2,-0.5263435875985447
5,0.25,-0.5356205562688446
6,0.3,-0.5291832537876727
7,0.35,-0.5269721690093215
8,0.4,-0.5186392717447015
9,0.45,-0.5117028882637596
10,0.5,-0.5247618917320812
11,0.55,-0.5634275228291888
12,0.6,-0.6009415853493524
13,0.65,-0.6494120183199318
14,0.7,-0.6891176518885154
15,0.75,-0.6959301329565285
16,0.8,-0.680720662981919
17,0.85,-0.6485543377664371
18,0.9,-0.6082922111192399
19,0.95,-0.5791280136458583
20,1.0,-0.5578399361866911
21,1.05,-0.528724937943863
22,1.1,-0.4910432933399332
23,1.15,-0.45801392729341145
24,1.2,-0.43276197978885156
25,1.25,-0.4254115454709345
26,1.3,-0.41919151608745214
27,1.35,-0.4135984137832245
28,1.4,-0.41455930757661863
29,1.45,-0.4277049441875285
30,1.5,-0.43148967188117004
31,1.55,-0.4363606904212692
32,1.6,-0.4429112724400139
33,1.65,-0.4515735939914643
34,1.7,-0.46195724713930103
35,1.75,-0.4659185538423394
36,1.8,-0.46572175047456904
37,1.85,-0.47326634448046584
38,1.9,-0.4768510149938722
39,1.95,-0.47688554330004057
40,2.0,-0.4863272360044541
41,2.05,-0.4963513618728734
42,2.1,-0.5059116280152519
43,2.15,-0.5091873741153338
44,2.2,-0.5046949345071233
45,2.25,-0.5054561056424791
46,2.3,-0.5094852882919348
47,2.35,-0.5111862688015029
48,2.4,-0.5085050094533201
49,2.45,-0.5092949578774657
50,2.5,-0.510377570812272
51,2.55,-0.5167170938955901
52,2.6,-0.5132536615683774
53,2.65,-0.5092679953807856
54,2.7,-0.5008073101293914
55,2.75,-0.4942908616204365
56,2.8,-0.4815040523792656
57,2.85,-0.4739654207870932
58,2.9,-0.4751840119715275
59,2.95,-0.47350107299162664
60,3.0,-0.48306796109505895
61,3.05,-0.488857136634179
62,3.1,-0.49770792897688115
63,3.15,-0.5149940471569148
64,3.2,-0.5273918958977184
65,3.25,-0.542730875064414
66,3.3,-0.5606381370714331
67,3.35,-0.5755991190323796
68,3.4,-0.5891866499829302
69,3.45,-0.6146978545731729
70,3.5,-0.6298137114077067
71,3.55,-0.6385178409186978
72,3.6,-0.6585169654843435
73,3.65,-0.6862837416471176
74,3.7,-0.7062030151763454
75,3.75,-0.7233317659078583
76,3.8,-0.7469666858453161
77,3.85,-0.7669013835430414
78,3.9,-0.7867278819423594
79,3.95,-0.7934281339191375
80,4.0,-0.813250530275606
