,Time,zF
0,0.0,0.7439395407789902
1,0.05,0.6329365017966602
2,0.1,0.8730098340449051
3,0.15,0.7857204430675248
4,0.2,0.426521642943125
5,0.25,0.2312564833927471
6,0.3,0.15753661322950405
7,0.35,0.08928796959249939
8,0.4,0.1278990392101464
9,0.45,0.1441554138650184
10,0.5,0.05759945748107939
11,0.55,0.048932557597186656
12,0.6,-0.07178133771951352
13,0.65,-0.0858215047780567
14,0.7,-0.10343468879936367
15,0.75,-0.15465047781612118
16,0.8,-0.25072093227203757
17,0.85,-0.33616692086253847
18,0.9,-0.4030965914642808
19,0.95,-0.4503796776086832
20,1.0,-0.46901696062690834
21,1.05,-0.45726496336205186
22,1.1,-0.4770826623016072
23,1.15,-0.4988865962040269
24,1.2,-0.5312304478698444
25,1.25,-0.5274832056289148
26,1.3,-0.5989095928759078
27,1.35,-0.635651986133648
28,1.4,-0.6429399682902786
29,1.45,-0.6763999958546217
30,1.5,-0.7167489094530969
31,1.55,-0.7332998146504279
32,1.6,-0.7845691466217518
33,1.65,-0.8448408259711727
34,1.7,-0.882940461935861
35,1.75,-0.9408931060880779
36,1.8,-0.9753133403771033
37,1.85,-0.9854565458772867
38,1.9,-0.9793847761263798
39,1.95,-0.9820201094136497
40,2.0,-0.9951810556010156
41,2.05,-0.9740358111784584
42,2.1,-1.0001371171279576
43,2.15,-1.0078484561276835
44,2.2,-1.009341247298848
45,2.25,-1.0126191798915878
46,2.3,-1.0049078090571983
47,2.35,-1.0295912758460974
48,2.4,-1.0410308500793948
49,2.45,-1.000133546728196
50,2.5,-1.0370008047501993
51,2.55,-1.0579026029659475
52,2.6,-1.0782420367926089
53,2.65,-1.0901190142662045
54,2.7,-1.0769812013376192
55,2.75,-1.0656529242053427
56,2.8,-1.1296587167410217
57,2.85,-1.1580884947333134
58,2.9,-1.1442669568979116
59,2.95,-1.151726887041979
60,3.0,-1.138181223208013
61,3.05,-1.104778831377871
62,3.1,-1.064287910640658
63,3.15,-1.016122238825471
64,3.2,-1.0000390288831895
65,3.25,-0.9549546817087734
66,3.3,-0.8937466044155709
67,3.35,-0.84547722768244
68,3.4,-0.7547582510252003
69,3.45,-0.6981754365336
70,3.5,-0.6292909741969257
71,3.55,-0.5776023875687343
72,3.6,-0.5319641679033561
73,3.65,-0.48686630750649407
74,3.7,-0.4002394505996939
75,3.75,-0.3551783968583623
76,3.8,-0.3164535628165895
77,3.85,-0.2743921071785439
78,3.9,-0.2292353198346401
79,3.95,-0.21291891791237388
80,4.0,-0.19296404615151908
81,4.05,-0.13906497848260818
82,4.1,-0.09807792180117196
83,4.15,-0.06734374580757466
84,4.2,-0.05452904038521199
85,4.25,-0.03022641157410402
86,4.3,-0.015573874280213413
87,4.35,0.009959599692340953
88,4.4,0.0575970258830932
89,4.45,0.08656604877977457
90,4.5,0.08797132455305835
91,4.55,0.0855271141445388
92,4.6,0.09200570167737505
93,4.65,0.09993757973534687
94,4.7,0.11757319198119043
95,4.75,0.10983613271689052
96,4.8,0.14489895390414628
97,4.85,0.14056643431525673
98,4.9,0.12940224444146065
99,4.95,0.11891604993011459
100,5.0,0.09921639353615148
101,5.05,0.0954732503847417
102,5.1,0.05198312766739655
103,5.15,0.023067575716883552
104,5.2,-0.029806914847477727
105,5.25,-0.056464060092291365
106,5.3,-0.07061235006657614
107,5.35,-0.09758466222320818
108,5.4,-0.13677548288198732
109,5.45,-0.13944902476351204
110,5.5,-0.15386062188812885
111,5.55,-0.16227870630722302
112,5.6,-0.1852887801020618
113,5.65,-0.15501741525901302
114,5.7,-0.18134592558145013
115,5.75,-0.1616842229131988
116,5.8,-0.1395367559122234
117,5.85,-0.16930399394764475
118,5.9,-0.14977156633966157
119,5.95,-0.1740830679362109
120,6.0,-0.1952634866788809
121,6.05,-0.2372531538767791
122,6.1,-0.26507444392489066
123,6.15,-0.28748818011366667
124,6.2,-0.3391486539342139
125,6.25,-0.38037912174976246
126,6.3,-0.4584590266921509
127,6.35,-0.5586950967625193
