,Time,zF
0,0.0,-2.156679193484683
1,0.05,-2.0513253297644254
2,0.1,-2.021856050042653
3,0.15,-2.004654355583412
4,0.2,-2.0299328393510825
5,0.25,-2.0163071547970057
6,0.3,-2.022878380852723
7,0.35,-2.065914993179722
8,0.4,-2.039693308693933
9,0.45,-2.033106187851721
10,0.5,-2.0274850855818087
11,0.55,-2.0260975857429657
12,0.6,-1.9987839035143702
13,0.65,-2.005761002678643
14,0.7,-1.998902531511656
15,0.75,-2.0171286199620004
16,0.8,-2.0275412827932016
17,0.85,-2.0349260401839313
18,0.9,-2.04342143306324
19,0.95,-2.055895649641376
20,1.0,-2.060934098646546
21,1.05,-2.066960246135631
22,1.1,-2.0725508972858857
23,1.15,-2.0808236531665183
24,1.2,-2.0931606369701554
25,1.25,-2.104526725976273
26,1.3,-2.111696892379552
27,1.35,-2.1225053290556177
28,1.4,-2.117700323882324
29,1.45,-2.122656298429155
30,1.5,-2.119307198552779
31,1.55,-2.1144935794775654
32,1.6,-2.1220673624204576
33,1.65,-2.1196954947420337
34,1.7,-2.118891903193863
35,1.75,-2.1194729984501373
36,1.8,-2.1246023819088022
37,1.85,-2.1301314275160528
38,1.9,-2.1292619592178474
39,1.95,-2.128370275823078
40,2.0,-2.1380148621103774
41,2.05,-2.135522970760857
42,2.1,-2.136124796341476
43,2.15,-2.1273648491239454
44,2.2,-2.124831251896244
45,2.25,-2.1289568117056654
46,2.3,-2.12345184160223
47,2.35,-2.1201776983439813
48,2.4,-2.1205108191178255
49,2.45,-2.1126317382383615
50,2.5,-2.108751080978702
51,2.55,-2.103423862862889
52,2.6,-2.100035795242719
53,2.65,-2.0973245374769
54,2.7,-2.0943243836182894
55,2.75,-2.091150475386788
56,2.8,-2.080081779223479
57,2.85,-2.074422224505916
58,2.9,-2.0793123817843058
59,2.95,-2.0738536570572275
60,3.0,-2.0667529807172333
61,3.05,-2.0647796968045076
62,3.1,-2.055057212316931
63,3.15,-2.0544089863229766
64,3.2,-2.0509055242529657
65,3.25,-2.0503304408517047
66,3.3,-2.046201301986298
67,3.35,-2.0376326029116987
68,3.4,-2.0354107920088786
69,3.45,-2.0259853355356814
70,3.5,-2.0168939611845746
71,3.55,-1.998790268255935
72,3.6,-1.9907854070092887
73,3.65,-1.9826811634483572
74,3.7,-1.974323531475544
75,3.75,-1.9560139788833408
76,3.8,-1.949745070431562
77,3.85,-1.9351437614447857
78,3.9,-1.9186723825826046
79,3.95,-1.901976561116696
80,4.0,-1.891431874343778
81,4.05,-1.8731982785773076
82,4.1,-1.8545655749818752
83,4.15,-1.8356232910013601
84,4.2,-1.8163555970517031
85,4.25,-1.804014279176086
86,4.3,-1.8009515491025132
87,4.35,-1.7868612959185788
88,4.4,-1.7760850110765356
89,4.45,-1.7656568155426098
90,4.5,-1.7614216806542347
91,4.55,-1.7496180648378543
92,4.6,-1.7438540031094154
93,4.65,-1.7409862051512874
94,4.7,-1.731882728165397
95,4.75,-1.7249102876403162
96,4.8,-1.7166378111220348
97,4.85,-1.7084034808758726
98,4.9,-1.6959485781209893
99,4.95,-1.6887909449820229
100,5.0,-1.6841923011790083
101,5.05,-1.6870840815812425
102,5.1,-1.6902528167668547
103,5.15,-1.6854227972286375
104,5.2,-1.6842279016553572
105,5.25,-1.684754573545177
106,5.3,-1.689618995107439
107,5.35,-1.6907472766265714
108,5.4,-1.6967448828215215
109,5.45,-1.7014886496355244
110,5.5,-1.6965107539425728
111,5.55,-1.6946057615020624
112,5.6,-1.6897611727096689
113,5.65,-1.700348583690798
114,5.7,-1.6963147239559069
115,5.75,-1.7067518985816752
116,5.8,-1.7143557655129966
117,5.85,-1.7061906070550752
118,5.9,-1.7043829646863684
119,5.95,-1.70974656835227
120,6.0,-1.7061366755294554
121,6.05,-1.7103797994674703
