Zscore,SEM,Time
0.28241099114479346,0.6940105580126099,-5.0
0.29045246544676295,0.6759830990869319,-4.95
0.2821481637464519,0.6490746547743447,-4.9
0.2479070190852886,0.6178619584320864,-4.85
0.20626260913193936,0.5892186963103524,-4.8
0.1720527375928809,0.5519562137426882,-4.75
0.15317524704791438,0.5297922870004026,-4.7
0.12601841679813675,0.5097836174918718,-4.65
0.10418883417271779,0.4884178872684025,-4.6
0.07606933263754768,0.46377271312879204,-4.55
0.06162139697016757,0.44144049635960425,-4.5
0.02722129498313201,0.418449291679036,-4.45
0.00606453172630846,0.39682976027439604,-4.4
-0.01776326716794796,0.3816413537353668,-4.35
-0.02953494034049665,0.3566797844378449,-4.3
-0.04018549150119902,0.3371858754187583,-4.25
-0.04382087061480453,0.327454388119031,-4.2
-0.03477146515998862,0.3195522999340734,-4.15
-0.016840135519660755,0.3146563217032627,-4.1
-0.03705850129124726,0.30375354588659736,-4.05
-0.043272625921217556,0.2980144355776251,-4.0
-0.05083583800039704,0.29426002357798275,-3.95
-0.0932438606519182,0.2847152268073604,-3.9
-0.10910424148662302,0.28405673323566677,-3.85
-0.10433151755225763,0.28867202362514277,-3.8
-0.13001261650314674,0.28733739636573,-3.75
-0.15183960820487408,0.2884289069298355,-3.7
-0.1678335313937768,0.2878526605169125,-3.65
-0.16812901706685493,0.29464092857097146,-3.6
-0.1625305642591963,0.3017600673306423,-3.55
-0.16101496567981272,0.3021308304802515,-3.5
-0.1657988652701966,0.2983929393321436,-3.45
-0.16559189664016669,0.29341279427756284,-3.4
-0.1871476531085389,0.29017305783771463,-3.35
-0.19064368381439087,0.2913492368370556,-3.3
-0.18567814539872976,0.2915039820099587,-3.25
-0.16986388603311375,0.29051740739208987,-3.2
-0.15722024429036977,0.29279400136925315,-3.15
-0.14352781980826826,0.3007307100957035,-3.1
-0.16193588496393216,0.31019068327512167,-3.05
-0.14850615592538027,0.32222762050220094,-3.0
-0.1531652927578477,0.3252165882608868,-2.95
