Zscore,SEM,Time
2.0686571202480692,,-5.0
2.0110132915706305,,-4.95
1.9391264959490124,,-4.9
1.8756589602379194,,-4.85
1.7692083070387958,,-4.8
1.7186780803614266,,-4.75
1.6595213495995946,,-4.7
1.5790413365431109,,-4.65
1.4532933077322379,,-4.6
1.4277068738866818,,-4.55
1.4115747133060517,,-4.5
1.3595077152129385,,-4.45
1.2998533276084292,,-4.4
1.3303701554042684,,-4.35
1.3319475729655483,,-4.3
1.2956266161744487,,-4.25
1.1946559832310706,,-4.2
1.110990187383031,,-4.15
1.0550319813337121,,-4.1
1.0062921397056006,,-4.05
0.9488707856742157,,-4.0
0.9026486205187257,,-3.95
0.8337700817826055,,-3.9
0.8533146959464952,,-3.85
0.9173838474474247,,-3.8
0.7831108683168747,,-3.75
0.6657546396149853,,-3.7
0.6640503875670327,,-3.65
0.6431143039547688,,-3.6
0.5337085315929251,,-3.55
0.44356874694491116,,-3.5
0.28976028651508373,,-3.45
0.20613245167621902,,-3.4
0.11171845454424952,,-3.35
0.05752172782006494,,-3.3
-0.02941199954290401,,-3.25
-0.11513970239670578,,-3.2
-0.19297846715963268,,-3.15
-0.2699116473609065,,-3.1
-0.3482432450281983,,-3.05
-0.3276757763887163,,-3.0
-0.4294426087544986,,-2.95
-0.4852348780302668,,-2.9
-0.5641237809161576,,-2.85
-0.6736956973308454,,-2.8
-0.7313923519482374,,-2.75
-0.8161481194947763,,-2.7
-0.7237722240660244,,-2.65
-0.7393409743031824,,-2.6
-0.7362519500640443,,-2.55
-0.7292149571226096,,-2.5
-0.7496235891461499,,-2.45
-0.7668310369668695,,-2.4
-0.7827933762360844,,-2.35
-0.7643438210143778,,-2.3
-0.7485246103945674,,-2.25
-0.736709973275541,,-2.2
-0.7553838865982864,,-2.15
-0.8319529604509328,,-2.1
-0.8879145629596179,,-2.05
-0.9792173865916027,,-2.0
-1.09158232323374,,-1.95
-1.125330023988226,,-1.9
-1.1378281739990503,,-1.85
-1.1737285246616256,,-1.8
-1.2039602343756803,,-1.75
-1.2699413677585347,,-1.7
-1.2210921118836318,,-1.65
-1.2499459693040582,,-1.6
-1.240786352406341,,-1.55
-1.1927527856152014,,-1.5
-1.1078228092939775,,-1.45
-1.1650534861200554,,-1.4
-1.151080384899739,,-1.35
-1.189391666139067,,-1.3
-1.1322660548467087,,-1.25
-1.1216306569656895,,-1.2
-1.1616065837353082,,-1.15
-1.0127517069457252,,-1.1
-0.9477720815346111,,-1.05
-0.9197562613390676,,-1.0
-0.8863348807753662,,-0.95
-0.8081091855468399,,-0.9
-0.7979121978388182,,-0.85
-0.6377272442809837,,-0.8
-0.5441380974139208,,-0.75
-0.5630393765369285,,-0.7
-0.5143054217373801,,-0.65
-0.4210616558209666,,-0.6
-0.3568761031885984,,-0.55
-0.1587941301537126,,-0.5
-0.05928163758660846,,-0.45
0.12677256184693164,,-0.4
0.2264548032853079,,-0.35
0.381013689820265,,-0.3
0.6053893632054346,,-0.25
0.7796470075613583,,-0.2
0.9580554363692005,,-0.15
1.2473232676576356,,-0.1
1.4020929983125945,,-0.05
1.9044238327343899,,0.0
2.245601360582594,,0.05
2.5550777830609035,,0.1
2.860461989784541,,0.15
3.104938437633625,,0.2
3.323725969399756,,0.25
3.618120040726818,,0.3
3.8412389469040487,,0.35
4.076658612606057,,0.4
4.3545279275363376,,0.45
4.647747606434145,,0.5
4.808254282498499,,0.55
5.034042227377814,,0.6
5.289565610722423,,0.65
5.4926642127837875,,0.7
5.735028277083325,,0.75
5.927323760337696,,0.8
6.1747197085200565,,0.85
6.468530042690446,,0.9
6.752692932928282,,0.95
6.94691491305019,,1.0
7.193548559428122,,1.05
7.417875545604715,,1.1
7.6066384133992,,1.15
7.824380883918996,,1.2
7.997769103136709,,1.25
8.208379048075415,,1.3
8.375702984016415,,1.35
8.501649240013098,,1.4
8.573046819612172,,1.45
8.657600360710834,,1.5
8.746428662289114,,1.55
8.96407810687766,,1.6
9.062450297750633,,1.65
9.150523493263108,,1.7
9.269768179017367,,1.75
9.248141444964583,,1.8
9.292535303111737,,1.85
9.376323253918711,,1.9
9.410053258139444,,1.95
9.391365086935387,,2.0
9.426006438201641,,2.05
9.432735345727238,,2.1
9.3772065368714,,2.15
9.40417798873804,,2.2
9.406261023638086,,2.25
9.420800153968228,,2.3
9.41887946752865,,2.35
9.335839140044726,,2.4
9.334740700705915,,2.45
9.210452682038786,,2.5
9.136596413375857,,2.55
9.059521609506106,,2.6
8.94748713446573,,2.65
8.759209185521184,,2.7
8.697878303843543,,2.75
8.51915111844051,,2.8
8.422216670491073,,2.85
8.25074758234358,,2.9
8.072109842423318,,2.95
7.869931174498546,,3.0
7.6726597090846065,,3.05
7.424622629962734,,3.1
7.315897759806381,,3.15
7.170000043168968,,3.2
6.992204369901876,,3.25
6.874557232749446,,3.3
6.778785754953327,,3.35
6.652629037724081,,3.4
6.542375641221593,,3.45
6.448164850947225,,3.5
6.426671286277965,,3.55
6.265836749628554,,3.6
6.203105785347564,,3.65
6.130244378843066,,3.7
6.124423946396287,,3.75
6.07713976719866,,3.8
5.891970655869517,,3.85
5.77380137730087,,3.9
5.703572665821744,,3.95
5.56457505485886,,4.0
5.414546944656517,,4.05
5.385688328271165,,4.1
5.272814401347937,,4.15
5.2201363685638515,,4.2
5.136566227796237,,4.25
5.068670379130208,,4.3
5.01313325496323,,4.35
5.004784059699811,,4.4
4.97008162729424,,4.45
4.990772182260916,,4.5
4.953932873074428,,4.55
4.899510389286089,,4.6
4.942398859492373,,4.65
4.924761874799484,,4.7
4.90118106329672,,4.75
4.868576667974911,,4.8
4.7860657313428066,,4.85
4.791512812354219,,4.9
4.804766250874188,,4.95
4.809101226377778,,5.0
4.842783314976406,,5.05
4.893598197554688,,5.1
4.86875117303054,,5.15
4.870721634068108,,5.2
4.859831192946964,,5.25
4.8911650196015,,5.3
4.904054574660522,,5.35
4.930326051090302,,5.4
5.012596452147344,,5.45
5.055325455127691,,5.5
5.092569210174491,,5.55
5.103920630123909,,5.6
5.232073935022467,,5.65
5.159216592295869,,5.7
5.098504246204532,,5.75
5.145632159201624,,5.8
5.205069544203193,,5.85
5.165704211748638,,5.9
5.227322476748581,,5.95
5.2117490751934685,,6.0
5.304462031373375,,6.05
5.30168834138256,,6.1
5.32200186593502,,6.15
5.285046637313837,,6.2
5.222264653742448,,6.25
5.207225488792987,,6.3
5.158446138480915,,6.35
5.141722612279398,,6.4
5.152614329165138,,6.45
5.034643110926702,,6.5
5.06539111203257,,6.55
5.040138268085386,,6.6
5.001801856540379,,6.65
4.975634446767833,,6.7
4.885778311571041,,6.75
4.964110387005424,,6.8
4.915083636561599,,6.85
4.912508772709348,,6.9
4.920546837808403,,6.95
4.946890567974694,,7.0
4.88384363447126,,7.05
4.917427911972971,,7.1
4.8569267206234255,,7.15
4.837839873327699,,7.2
4.812115427976092,,7.25
4.746870470473527,,7.3
4.650579358902099,,7.35
4.687760623961281,,7.4
4.635744595512958,,7.45
4.569326869566886,,7.5
4.576834109171169,,7.55
4.467006752378349,,7.6
4.415821195651393,,7.65
4.347621681827465,,7.7
4.353660677903604,,7.75
4.298580750510196,,7.8
4.241674495737942,,7.85
4.225070114370988,,7.9
4.143468318704775,,7.95
4.105965775584955,,8.0
4.014857510509752,,8.05
3.932989569055695,,8.1
3.896702848469677,,8.15
3.864653358940279,,8.2
3.7720767107393,,8.25
3.6684369843968065,,8.3
3.6166711144739243,,8.35
3.512550861034219,,8.4
3.4184372377174843,,8.45
3.3583074139197335,,8.5
3.2753642399588982,,8.55
3.1753095278080603,,8.6
3.182608993219154,,8.65
3.181946480942959,,8.7
3.0458271129660814,,8.75
3.023453258151439,,8.8
2.992847799755829,,8.85
2.8771380888477567,,8.9
2.781133366511842,,8.95
2.642586505095114,,9.0
2.581758543895682,,9.05
2.5197192827551875,,9.1
2.4619122935543007,,9.15
2.406750556826096,,9.2
2.257277187217447,,9.25
2.161306775661983,,9.3
2.1165452646160756,,9.35
2.158004433361818,,9.4
2.127143665795359,,9.45
2.1748636394268472,,9.5
2.1701761486274336,,9.55
2.212022685944759,,9.6
2.187276788384949,,9.65
2.2217085265611205,,9.7
2.2524021101651686,,9.75
2.378033013802167,,9.8
2.383563267864993,,9.85
2.4240967569691287,,9.9
2.454005217902272,,9.95
