Zscore,SEM,Time
-0.13777652950940195,0.23421591090355157,-5.0
-0.1180644620411251,0.2294319120784331,-4.95
-0.11767625540636227,0.2233040543604552,-4.9
-0.11013217221841902,0.21525466563502435,-4.85
-0.11152544786187674,0.20938931977840278,-4.8
-0.10271951658164097,0.20448810049906538,-4.75
-0.10670137457834426,0.19850156776355288,-4.7
-0.12432117518736091,0.19210219444867577,-4.65
-0.13566963464834964,0.18829358446109776,-4.6
-0.1523214485659289,0.1824936693903012,-4.55
-0.15658590298301153,0.1781714726979564,-4.5
-0.15510548047898903,0.1737505756421138,-4.45
-0.1602466061739836,0.16997537095315343,-4.4
-0.16397450684842754,0.16686722286086833,-4.35
-0.1697445490509024,0.15988995302672002,-4.3
-0.17173551559023434,0.1553434231188899,-4.25
-0.16831435990817525,0.15093862236996272,-4.2
-0.16158131419976007,0.14578958844751458,-4.15
-0.1634440923261136,0.1427517511261302,-4.1
-0.16133662900551557,0.13908486371957318,-4.05
-0.15335576151077612,0.13532678854419153,-4.0
-0.14523537836979464,0.1304429987093793,-3.95
-0.12598371767225483,0.12629389592351092,-3.9
-0.11922132380405667,0.12487309971968127,-3.85
-0.12272124436907034,0.12022926714162033,-3.8
-0.11685382463296361,0.11507575626536123,-3.75
-0.10864732124737526,0.11109664681486231,-3.7
-0.11461426160918611,0.10833799372168817,-3.65
-0.11250936834273685,0.10580371234625455,-3.6
-0.1023234170923691,0.10254163514517824,-3.55
-0.0996925206311144,0.09964947356416096,-3.5
-0.0851588209737804,0.09936690832056548,-3.45
-0.07555844605662419,0.09784590871673457,-3.4
-0.05628564284747731,0.09675614704755421,-3.35
-0.033986888193319034,0.09572172118049761,-3.3
-0.01475489355737568,0.09554165471030426,-3.25
-0.008050211153741998,0.0955239303174166,-3.2
0.004004570737324908,0.09477199474418786,-3.15
0.022975346686188218,0.09381456345638124,-3.1
0.035253285310685924,0.09449194101193656,-3.05
0.04470837525691118,0.09582997077613138,-3.0
0.06424398367137507,0.09704683482037132,-2.95
0.06660796151677682,0.09862181746562584,-2.9
0.07425420646061207,0.09998472704885533,-2.85
0.07972437413235157,0.10318172726166452,-2.8
0.08440710100702004,0.1061285118655647,-2.75
0.08394651528247252,0.10529309111821575,-2.7
0.08876131101426687,0.10710626811708004,-2.65
0.09501311373403905,0.10676830019871168,-2.6
0.09976700462724976,0.1055213477597291,-2.55
0.10163282120928893,0.1067076398278788,-2.5
0.1026616628091807,0.1075699506586116,-2.45
0.11144970145643766,0.10756434228755603,-2.4
0.11070843720219774,0.10707144166247771,-2.35
0.09637579621211317,0.10961995894134094,-2.3
0.08895466256537207,0.11140584027729361,-2.25
0.07401735179613576,0.11129226289339968,-2.2
0.0822772128007396,0.1115609871780904,-2.15
0.06577410538511044,0.11294357921760281,-2.1
0.0845610918897315,0.11302743245075932,-2.05
0.059043611613693016,0.11266050324537014,-2.0
0.07030119452034328,0.11358721406852268,-1.95
0.07076842112888956,0.11234992693945597,-1.9
0.08224472793006377,0.11583389856616519,-1.85
0.0664033942903208,0.11862083495427908,-1.8
0.06350772919936894,0.11980197032116978,-1.75
0.07437415912778994,0.11814812709831043,-1.7
0.08027703287197337,0.11830986290766675,-1.65
0.08238852053811418,0.11928044779240721,-1.6
0.07167888198747599,0.11916779689763482,-1.55
0.07018788987012467,0.12065899582621599,-1.5
0.07328760646053957,0.11965761794311103,-1.45
0.06440453244856541,0.11948654279045738,-1.4
0.06814925949960743,0.11762537456006576,-1.35
0.06661631833218602,0.11714680659145571,-1.3
0.06560434124289265,0.11544320283949419,-1.25
0.06837238562273135,0.11444320891163465,-1.2
0.09119122360842671,0.11726995230698194,-1.15
0.09632594391755417,0.12022074338487719,-1.1
0.0881464157317246,0.12263071358532773,-1.05
0.08287503803298327,0.12657442008661443,-1.0
0.07235216899049211,0.1302362600585488,-0.95
0.06221591194162682,0.13402840794406654,-0.9
0.06550101690889232,0.13846180946308667,-0.85
0.05644389319192532,0.1414994479583391,-0.8
0.04462283389623595,0.14643182338123092,-0.75
0.044293075795182234,0.1495772988186915,-0.7
0.039277109218272335,0.15673294327015025,-0.65
0.044352776850010045,0.16061479002437912,-0.6
0.04484300135600406,0.16429414169833692,-0.55
0.04664912900747212,0.17145479529569627,-0.5
0.051256929350264456,0.17737173083116428,-0.45
0.05853673289736061,0.1856158193329915,-0.4
0.04143917943108863,0.19367206997831093,-0.35
0.05124015117162717,0.20158221056214404,-0.3
0.06664035812572722,0.20931049297669668,-0.25
0.0732699850597291,0.21767544647841494,-0.2
0.07525550301403378,0.22680864721369934,-0.15
0.07837615800200304,0.2335005063168731,-0.1
0.1091354802810636,0.24327286502969198,-0.05
0.15059030447254887,0.2589925373104596,0.0
0.18541689783770132,0.2704171489609994,0.05
0.2221496512503991,0.280068486126093,0.1
0.25261050021314135,0.28992609355095433,0.15
0.3032707042799553,0.29809759731994084,0.2
0.3476912906260243,0.3070174447060318,0.25
0.3807056146060079,0.3129280638121213,0.3
0.41684648698158455,0.32378982235580217,0.35
0.4567819130353091,0.33332588510674593,0.4
0.5006695447424064,0.3465035984000912,0.45
0.5447287356466619,0.35651731042125784,0.5
0.590032177042888,0.367631955532473,0.55
0.6419264663301436,0.37991775509357034,0.6
0.6935810794598111,0.3914922433905601,0.65
0.7414324450469824,0.40476836956668677,0.7
