21,21,36,36,36,36
2.7104117135992025,1.8939098302889679,-0.28620065617674606,0.09606044754742855,-1.0394946018118685,-1.6802207865782248
2.645010075962113,1.9035286141483205,-0.32465292599580137,0.11595089226257953,-1.0706292429614848,-1.5264926207351486
2.5244695523879064,1.8502642340992224,-0.36394486420900674,0.17748861625922663,-1.1015464263761168,-1.3938421296825212
2.313776498629475,1.793777772983467,-0.4137521073548613,0.24542722990113278,-1.1449826309968099,-1.3068046486506721
2.1127102542234346,1.7355538619652873,-0.4392270226839029,0.2517897352176655,-1.1759720757302474,-1.2472790982006008
1.9055148962381516,1.6360140965222125,-0.45290573046914256,0.27803199148851454,-1.2043131113755292,-1.1300257168469219
1.7742094118740575,1.5565329312104201,-0.46994066907807214,0.3531547411225065,-1.2239420953152553,-1.0709628375261702
1.6267873007379277,1.4967065363837257,-0.49816361752411026,0.3978766666128962,-1.2534663484989994,-1.0136300369226194
1.4663839147025706,1.4524212365658795,-0.5010994195564092,0.4304860766863717,-1.276558961578741,-0.9464998417833649
1.2762972073450753,1.3563491175834044,-0.5116797919136493,0.5232984811384678,-1.3056513141894792,-0.882197704138533
1.1235443719625386,1.326359723203628,-0.48955954074388836,0.5136515196782458,-1.306903129101244,-0.7973645631782745
0.9629046359779588,1.243666951635072,-0.49285606206231664,0.507772534936415,-1.3161302489365296,-0.7420300416518077
0.9234778648003256,1.0786624706699264,-0.48298665995365575,0.5182067028944387,-1.3201357671630962,-0.680837420890088
0.8608898585725441,1.0090126206196823,-0.48007524884826125,0.4642573991734162,-1.3296527266145306,-0.6310115059105386
0.7238786161087075,0.9544678725421514,-0.4776892114315302,0.41741887513742143,-1.3294343529999568,-0.465851441399773
0.6562913706460253,0.8745169265599483,-0.4774550169958454,0.3519091846595258,-1.3320791946767114,-0.31429621920013656
0.5533882856322611,0.8886222740261311,-0.4727938280880972,0.28757619489468517,-1.3392635369551162,-0.18045461319869113
0.5461845432117638,0.8397006417680342,-0.4467307971333297,0.21096635077127618,-1.3502228955803441,-0.00852663399733215
0.4746630721016247,0.8370626464530568,-0.4251759372575852,0.18464118819768552,-1.3424392468994495,0.17020746428670308
0.35644163453698735,0.7461194892278272,-0.44142549401514986,0.0924773885813302,-1.3284640589409247,0.3525000328624463
0.31574831714145496,0.6142179706424439,-0.4329816259982348,0.05341106814302748,-1.3215993956749503,0.5115679102189535
0.24137180870560082,0.5374461831407709,-0.44170727803038967,0.017521824793818017,-1.292394819424065,0.6327472528118828
0.027925103806708464,0.4031878033667612,-0.43981433687675786,0.009047268908499573,-1.2725014833153074,0.7126924801985869
-0.05259715149002545,0.3075653639640167,-0.4332311845339989,0.003465203996229262,-1.2626278185160218,0.7828001376600621
-0.08771159302810563,0.26675153848066097,-0.45837930730453347,0.02158143957549526,-1.234837332330696,0.8666061492936332
-0.21014746174856472,0.1721872214663905,-0.48999680995295647,0.05359996439600043,-1.2051878919475532,0.899469278767803
-0.3566267175639922,0.07637187028198322,-0.5122892278410424,0.12803093916197733,-1.1701228036709124,0.923598290402742
