Zscore,SEM,Time
0.6039636069495293,0.38476084791087184,-5.0
0.6069250161086798,0.37574605350545986,-4.95
0.5809117611146046,0.36658229800007325,-4.9
0.5415310548632738,0.35725331506557706,-4.85
0.5318099239140078,0.3521294777136072,-4.8
0.5598427407647717,0.34970326671246627,-4.75
0.5409363551596957,0.3440525326298816,-4.7
0.5080425845950419,0.3373874108252777,-4.65
0.47631875378337524,0.3297941956481599,-4.6
0.417125012868672,0.32124212276758035,-4.55
0.38888577875500113,0.31653351264755164,-4.5
0.3689100893193475,0.3088072649520861,-4.45
0.33954115775508964,0.3057120593642862,-4.4
0.29433294634282997,0.3037752216672919,-4.35
0.24742752304569068,0.28677703308034863,-4.3
0.19298151209910502,0.2857718137353944,-4.25
0.17427030115979106,0.28174971111049907,-4.2
0.15195562008454247,0.27063258071596896,-4.15
0.1490874680448167,0.2673457505553528,-4.1
0.09224543028255193,0.26564391480322563,-4.05
0.09052601724894743,0.2580779955301346,-4.0
0.061548637922116206,0.2539183982318826,-3.95
0.09142249014313858,0.2421737915065445,-3.9
0.0854104938619112,0.24573980371171503,-3.85
0.042955688136895,0.2362755979549675,-3.8
0.026828132495918415,0.2305050283859649,-3.75
-0.01459875910976464,0.22920835979748122,-3.7
-0.042002922829583914,0.22638410416589558,-3.65
-0.06769063359353764,0.22524290522781495,-3.6
-0.06942091034299798,0.219970040219753,-3.55
-0.07412680819739072,0.2208551892492403,-3.5
-0.09365080718589237,0.227541893859821,-3.45
-0.0985942427451989,0.22887271161937958,-3.4
-0.1037347650795367,0.22688598824159936,-3.35
-0.09751995761975565,0.22722566337366856,-3.3
-0.1019365359620227,0.2233363230577167,-3.25
-0.11619293757741593,0.21535032611193092,-3.2
-0.15948070751645949,0.20430128741305031,-3.15
-0.16640696502831284,0.19071152160731253,-3.1
-0.1606347465164968,0.18318625366696817,-3.05
-0.16787870480964556,0.1712656326779968,-3.0
-0.16088108237327112,0.1669503889140193,-2.95
-0.19792679109746286,0.1571616718992448,-2.9
-0.22152293473085485,0.14606424245091781,-2.85
-0.2580228916529896,0.14801570931264357,-2.8
-0.27986542591063734,0.14727115220703527,-2.75
-0.29432712814792616,0.13878991201691623,-2.7
-0.31892744909119713,0.13359329467999434,-2.65
-0.3458277538261294,0.12586112990884238,-2.6
-0.33871001246669163,0.12186768385964934,-2.55
-0.34561643506161127,0.11952585353570762,-2.5
-0.34856193979574146,0.11608281527799402,-2.45
-0.3147328575259033,0.11909318772721997,-2.4
-0.31514100148930013,0.12008604865666475,-2.35
-0.35627774984765903,0.12560818617227412,-2.3
-0.36870767427384793,0.13416799238960042,-2.25
-0.37581823559861416,0.1376522205456982,-2.2
-0.34736161286357153,0.13954472749067431,-2.15
-0.37944021607009054,0.1511538685743709,-2.1
-0.3468286957573519,0.16033636691632994,-2.05
-0.3527797395051764,0.1703366056884714,-2.0
-0.32768420045072266,0.18158208035197193,-1.95
-0.2824580589935225,0.1865598478262461,-1.9
-0.2632029186804664,0.20423279301147237,-1.85
-0.30273861456395185,0.21935066812117296,-1.8
-0.28567233182998975,0.23009633172781802,-1.75
-0.261393981393393,0.2277860744254373,-1.7
-0.241681840966178,0.23345900731644756,-1.65
-0.2038106302136259,0.2509581916506617,-1.6
-0.2046870797496928,0.25214666918496903,-1.55
-0.19591597619810544,0.25307950148427555,-1.5
-0.19000867533994556,0.25381437522336575,-1.45
-0.18632473213612044,0.2504375146220253,-1.4
-0.15935908828067208,0.2452938578439181,-1.35
-0.1328839689274476,0.2456841701829537,-1.3
-0.11844110436393926,0.2450416574363484,-1.25
-0.08241073240753373,0.24089257979409626,-1.2
