FrameCounter,Timestamp,LedState,Stimulation,Output0,Output1,Input0,Input1,Region0G
0,31685.93169173,6,0,0,0,0,0,0.0347141637910451
1,31685.956787027,1,0,0,0,0,0,0.0307184284642634
2,31685.981885172,6,0,0,0,0,0,0.0347034188400449
3,31686.006996376,1,0,0,0,0,0,0.0306972851735856
4,31686.032089923,6,0,0,0,0,0,0.0346808891040768
5,31686.05718697,1,0,0,0,0,0,0.0306974584792469
6,31686.082300495,6,0,0,0,0,0,0.0346774229908509
7,31686.107394856,1,0,0,0,0,0,0.030712882683102
8,31686.132504801,6,0,0,0,0,0,0.0346760365455605
9,31686.157585081,1,0,0,0,0,0,0.0307007512868115
10,31686.182698485,6,0,0,0,0,0,0.0346689310134475
11,31686.207791706,1,0,0,0,0,0,0.0306915660867629
12,31686.232887369,6,0,0,0,0,0,0.0346836619946575
13,31686.257981118,1,0,0,0,0,0,0.0307047373170212
14,31686.283076455,6,0,0,0,0,0,0.0346557597831892
15,31686.308191567,1,0,0,0,0,0,0.0306856736942789
16,31686.333286742,6,0,0,0,0,0,0.0346424152472696
17,31686.358381754,1,0,0,0,0,0,0.0306842872489886
18,31686.383475991,6,0,0,0,0,0,0.0346897276928027
19,31686.408586831,1,0,0,0,0,0,0.0306771817168755
20,31686.433685505,6,0,0,0,0,0,0.0346621720926571
21,31686.458778848,1,0,0,0,0,0,0.0306782215508433
22,31686.483893106,6,0,0,0,0,0,0.0346642517605926
23,31686.508988238,1,0,0,0,0,0,0.0306782215508433
24,31686.534081785,6,0,0,0,0,0,0.0346588792850925
25,31686.559194212,1,0,0,0,0,0,0.030692779226392
26,31686.584288044,6,0,0,0,0,0,0.0346384292170599
27,31686.609402709,1,0,0,0,0,0,0.0306983250075534
28,31686.634498289,6,0,0,0,0,0,0.0346621720926571
29,31686.659594521,1,0,0,0,0,0,0.030679781301795
30,31686.684689248,6,0,0,0,0,0,0.0346434550812374
31,31686.70980314,1,0,0,0,0,0,0.0307123627661181
32,31686.734898315,6,0,0,0,0,0,0.0346604390360441
33,31686.760007649,1,0,0,0,0,0,0.0306685164338109
34,31686.785086831,6,0,0,0,0,0,0.0346441483038825
35,31686.81018286,1,0,0,0,0,0,0.0306894864188274
36,31686.835293741,6,0,0,0,0,0,0.0346531601982698
37,31686.860390868,1,0,0,0,0,0,0.0306962453396178
38,31686.885483844,6,0,0,0,0,0,0.0346477877227697
39,31686.910579669,1,0,0,0,0,0,0.0306874067508919
40,31686.935694456,6,0,0,0,0,0,0.0346254312924629
41,31686.96078837,1,0,0,0,0,0,0.0306595045394236
42,31686.985880126,6,0,0,0,0,0,0.0346469211944632
43,31687.010997353,1,0,0,0,0,0,0.0306522257016493
44,31687.036089313,6,0,0,0,0,0,0.0346502140020278
45,31687.06120532,1,0,0,0,0,0,0.0306555185092139
46,31687.08629842,6,0,0,0,0,0,0.0346500406963665
47,31687.11141455,1,0,0,0,0,0,0.0306506659506977
48,31687.136508422,6,0,0,0,0,0,0.0346422419416083
49,31687.16160152,1,0,0,0,0,0,0.0306423472789556
50,31687.186717771,6,0,0,0,0,0,0.0346377359944147
51,31687.211812173,1,0,0,0,0,0,0.030642000667633
52,31687.236926553,6,0,0,0,0,0,0.0346257779037854
53,31687.262020385,1,0,0,0,0,0,0.0306569049545042
54,31687.287132975,6,0,0,0,0,0,0.0346314969906081
55,31687.312228636,1,0,0,0,0,0,0.0306482396714395
56,31687.337324298,6,0,0,0,0,0,0.0346328834358985
57,31687.362418659,1,0,0,0,0,0,0.0306444269468911
58,31687.387512003,6,0,0,0,0,0,0.0346347897981727
59,31687.41260864,1,0,0,0,0,0,0.0306497994223912
60,31687.437721474,6,0,0,0,0,0,0.0346486542510762
61,31687.462817056,1,0,0,0,0,0,0.0306508392563589
62,31687.48791105,6,0,0,0,0,0,0.034634963103834
63,31687.513004923,1,0,0,0,0,0,0.0306532655356171
64,31687.538119952,6,0,0,0,0,0,0.0346282041830435
65,31687.563231606,1,0,0,0,0,0,0.0306586380111172
66,31687.588323485,6,0,0,0,0,0,0.0346339232698662
67,31687.613441161,1,0,0,0,0,0,0.0306676499055044
68,31687.638536335,6,0,0,0,0,0,0.0346325368245759
69,31687.663651814,1,0,0,0,0,0,0.030646160003504
70,31687.688745847,6,0,0,0,0,0,0.0346094871716239
71,31687.713859739,1,0,0,0,0,0,0.0306541320639235
72,31687.738955605,6,0,0,0,0,0,0.0346387758283824
73,31687.764049478,1,0,0,0,0,0,0.0306485862827621
74,31687.789163654,6,0,0,0,0,0,0.0346297639339952
75,31687.8142583,1,0,0,0,0,0,0.0306527456186332
76,31687.839352456,6,0,0,0,0,0,0.0346308037679629
77,31687.864446776,1,0,0,0,0,0,0.0306168713467454
78,31687.889542154,6,0,0,0,0,0,0.034642068635947
79,31687.914655801,1,0,0,0,0,0,0.0306326421619231
80,31687.93975122,6,0,0,0,0,0,0.0346360029378018
81,31687.964845457,1,0,0,0,0,0,0.0306392277770523
82,31687.989938801,6,0,0,0,0,0,0.0346193655943176
83,31688.015035318,1,0,0,0,0,0,0.0306324688562618
84,31688.040147826,6,0,0,0,0,0,0.034645014832189
85,31688.06525891,1,0,0,0,0,0,0.0306378413317619
86,31688.090357176,6,0,0,0,0,0,0.0346268177377532
87,31688.115448932,1,0,0,0,0,0,0.0306075128410356
88,31688.14054427,6,0,0,0,0,0,0.0346268177377532
89,31688.165658324,1,0,0,0,0,0,0.0306426938902782
90,31688.190754842,6,0,0,0,0,0,0.034619018982995
91,31688.215848997,1,0,0,0,0,0,0.0306489328940847
92,31688.240962645,6,0,0,0,0,0,0.0346398156623502
93,31688.266056476,1,0,0,0,0,0,0.0306359349694877
94,31688.291153482,6,0,0,0,0,0,0.034621965179237
95,31688.316248207,1,0,0,0,0,0,0.0306508392563589
96,31688.341361529,6,0,0,0,0,0,0.0346236982358499
97,31688.366457192,1,0,0,0,0,0,0.0306468532261492
98,31688.391551879,6,0,0,0,0,0,0.0346415487189631
99,31688.416646768,1,0,0,0,0,0,0.030649106199746
100,31688.441760335,6,0,0,0,0,0,0.0346266444320919
101,31688.466852903,1,0,0,0,0,0,0.03065499859223
102,31688.491947915,6,0,0,0,0,0,0.0346273376547371
103,31688.517043944,1,0,0,0,0,0,0.0306428671959394
104,31688.542153035,6,0,0,0,0,0,0.0346418953302857
105,31688.567253621,1,0,0,0,0,0,0.030642000667633
106,31688.592347695,6,0,0,0,0,0,0.0346351364094953
107,31688.617459552,1,0,0,0,0,0,0.0306543053695848
108,31688.642554361,6,0,0,0,0,0,0.0346176325377046
109,31688.66765161,1,0,0,0,0,0,0.0306577714828107
110,31688.692765828,6,0,0,0,0,0,0.0346214452622531
111,31688.717859373,1,0,0,0,0,0,0.0306368014977942
112,31688.742952554,6,0,0,0,0,0,0.0346181524546885
113,31688.768066893,1,0,0,0,0,0,0.0306444269468911
114,31688.793162474,6,0,0,0,0,0,0.0346075808093496
115,31688.818256957,1,0,0,0,0,0,0.0306482396714395
116,31688.843352862,6,0,0,0,0,0,0.0346353097151566
117,31688.868446613,1,0,0,0,0,0,0.0306447735582137
118,31688.893541788,6,0,0,0,0,0,0.0346181524546885
119,31688.918654947,1,0,0,0,0,0,0.0306485862827621
120,31688.943750651,6,0,0,0,0,0,0.0346117401452207
121,31688.968864133,1,0,0,0,0,0,0.0306466799204879
122,31688.993957029,6,0,0,0,0,0,0.0346112202282368
123,31689.019052896,1,0,0,0,0,0,0.0306317756336167
124,31689.044147989,6,0,0,0,0,0,0.034610180394269
125,31689.069257975,1,0,0,0,0,0,0.0306518790903267
126,31689.094356118,6,0,0,0,0,0,0.0346138198131562
127,31689.119451821,1,0,0,0,0,0,0.0306314290222941
128,31689.144563434,6,0,0,0,0,0,0.0346158994810917
129,31689.169658283,1,0,0,0,0,0,0.0306459866978427
130,31689.194754516,6,0,0,0,0,0,0.0346150329527852
131,31689.219849241,1,0,0,0,0,0,0.0306466799204879
132,31689.244963011,6,0,0,0,0,0,0.0346035947791399
133,31689.27005489,1,0,0,0,0,0,0.0306471998374718
134,31689.295153116,6,0,0,0,0,0,0.0346169393150595
135,31689.32026713,1,0,0,0,0,0,0.0306466799204879
136,31689.345358681,6,0,0,0,0,0,0.0346172859263821
137,31689.370456907,1,0,0,0,0,0,0.0306395743883749
138,31689.395568114,6,0,0,0,0,0,0.0345999553602527
139,31689.420663939,1,0,0,0,0,0,0.0306321222449393
140,31689.445758219,6,0,0,0,0,0,0.0346113935338981
141,31689.470854002,1,0,0,0,0,0,0.0306257099354714
142,31689.495966062,6,0,0,0,0,0,0.0346127799791884
143,31689.521063231,1,0,0,0,0,0,0.030644946863875
144,31689.546158039,6,0,0,0,0,0,0.0346210986509305
145,31689.571250244,1,0,0,0,0,0,0.0306239768788585
146,31689.596381632,6,0,0,0,0,0,0.0346186723716724
147,31689.621459552,1,0,0,0,0,0,0.0306038734221484
148,31689.646552977,6,0,0,0,0,0,0.0346210986509305
149,31689.671669066,1,0,0,0,0,0,0.0306329887732457
150,31689.696764729,6,0,0,0,0,0,0.0346360029378018
151,31689.721878173,1,0,0,0,0,0,0.0306262298524553
152,31689.746971678,6,0,0,0,0,0,0.0346181524546885
153,31689.772067341,1,0,0,0,0,0,0.0306229370448907
154,31689.797161823,6,0,0,0,0,0,0.0346167660093982
155,31689.822273925,1,0,0,0,0,0,0.0306381879430845
156,31689.847368487,6,0,0,0,0,0,0.0346275109603984
157,31689.872465615,1,0,0,0,0,0,0.0306426938902782
158,31689.897558023,6,0,0,0,0,0,0.0346157261754304
159,31689.922673786,1,0,0,0,0,0,0.0306444269468911
160,31689.947768635,6,0,0,0,0,0,0.0346214452622531
161,31689.972874021,1,0,0,0,0,0,0.0306343752185361
162,31689.997955768,6,0,0,0,0,0,0.0346285507943661
163,31690.023050576,1,0,0,0,0,0,0.0306236302675359
164,31690.048166299,6,0,0,0,0,0,0.0346063676697206
165,31690.073261311,1,0,0,0,0,0,0.0306504926450364
166,31690.098355629,6,0,0,0,0,0,0.0346266444320919
167,31690.123448647,1,0,0,0,0,0,0.0306560384261978
168,31690.148563516,6,0,0,0,0,0,0.0346094871716239
169,31690.17365454,1,0,0,0,0,0,0.0306322955506005
170,31690.198771972,6,0,0,0,0,0,0.0346309770736242
171,31690.223865883,1,0,0,0,0,0,0.0306451201695363
172,31690.248960854,6,0,0,0,0,0,0.0346370427717695
173,31690.274076089,1,0,0,0,0,0,0.0306430405016007
174,31690.29917045,6,0,0,0,0,0,0.0346242181528338
175,31690.32426713,1,0,0,0,0,0,0.0306631439583108
176,31690.349380574,6,0,0,0,0,0,0.0346181524546885
177,31690.374474892,1,0,0,0,0,0,0.0306295226600199
178,31690.399569782,6,0,0,0,0,0,0.0346295906283339
179,31690.424662108,1,0,0,0,0,0,0.0306359349694877
180,31690.449758219,6,0,0,0,0,0,0.0346150329527852
181,31690.474854124,1,0,0,0,0,0,0.0306241501845198
182,31690.49996712,6,0,0,0,0,0,0.0346107003112529
183,31690.52505904,1,0,0,0,0,0,0.0306322955506005
184,31690.550156249,6,0,0,0,0,0,0.0346264711264306
185,31690.575251912,1,0,0,0,0,0,0.0306333353845683
186,31690.600380289,6,0,0,0,0,0,0.0346176325377046
187,31690.625461098,1,0,0,0,0,0,0.0306447735582137
188,31690.650573607,6,0,0,0,0,0,0.0346152062584465
189,31690.6756687,1,0,0,0,0,0,0.0306480663657783
190,31690.700761881,6,0,0,0,0,0,0.0346157261754304
191,31690.725876302,1,0,0,0,0,0,0.0306581180941333
192,31690.750969847,6,0,0,0,0,0,0.0346157261754304
193,31690.776086017,1,0,0,0,0,0,0.0306407875280039
194,31690.801178262,6,0,0,0,0,0,0.0346049812244302
195,31690.826294107,1,0,0,0,0,0,0.0306421739732943
196,31690.851387044,6,0,0,0,0,0,0.0346025549451721
197,31690.876484047,1,0,0,0,0,0,0.0306194709316648
198,31690.901577838,6,0,0,0,0,0,0.0346389491340437
199,31690.926689981,1,0,0,0,0,0,0.0306369748034555
200,31690.951788003,6,0,0,0,0,0,0.0346115668395594
201,31690.976879557,1,0,0,0,0,0,0.0306387078600684
202,31691.00197713,6,0,0,0,0,0,0.0346212719565918
203,31691.027088947,1,0,0,0,0,0,0.0306501460337138
204,31691.052185179,6,0,0,0,0,0,0.0346224850962209
205,31691.077279947,1,0,0,0,0,0,0.0306452934751976
206,31691.102372393,6,0,0,0,0,0,0.0346266444320919
207,31691.127469806,1,0,0,0,0,0,0.0306482396714395
208,31691.152577594,6,0,0,0,0,0,0.0346164193980756
209,31691.177676105,1,0,0,0,0,0,0.0306556918148752
210,31691.202772704,6,0,0,0,0,0,0.0346415487189631
211,31691.22788212,1,0,0,0,0,0,0.0306342019128748
