FrameCounter,Timestamp,LedState,Stimulation,Output0,Output1,Input0,Input1,Region0G
162,1260.070964842,6,0,0,0,0,0,0.0308170393855394
163,1260.096078286,1,0,0,0,0,0,0.0333128142138263
164,1260.121174763,6,0,0,0,0,0,0.0308494475442012
165,1260.146269897,1,0,0,0,0,0,0.0333183599949877
166,1260.17138269,6,0,0,0,0,0,0.0308250114459589
167,1260.196476479,1,0,0,0,0,0,0.0333150671874231
168,1260.221590818,6,0,0,0,0,0,0.0308381826762172
169,1260.24668701,1,0,0,0,0,0,0.0333140273534553
170,1260.271781412,6,0,0,0,0,0,0.0308218919440556
171,1260.296895548,1,0,0,0,0,0,0.0333157604100683
172,1260.322006062,6,0,0,0,0,0,0.0308497941555238
173,1260.347083169,1,0,0,0,0,0,0.0333209595799071
174,1260.372199054,6,0,0,0,0,0,0.0308854951217503
175,1260.397293863,1,0,0,0,0,0,0.0333124676025037
176,1260.422388264,6,0,0,0,0,0,0.0309180765860734
177,1260.44748067,1,0,0,0,0,0,0.033328585029004
178,1260.472597451,6,0,0,0,0,0,0.0309634826693323
179,1260.497692259,1,0,0,0,0,0,0.0333192265232941
180,1260.522786457,6,0,0,0,0,0,0.0309943310770426
181,1260.547898884,1,0,0,0,0,0,0.033319746440278
182,1260.572995562,6,0,0,0,0,0,0.0310085421412686
183,1260.598087645,1,0,0,0,0,0,0.0333114277685359
184,1260.623203734,6,0,0,0,0,0,0.031019980314914
185,1260.648318317,1,0,0,0,0,0,0.0333230392478426
186,1260.673412149,6,0,0,0,0,0,0.0310468426924145
187,1260.698526163,1,0,0,0,0,0,0.0333102146289069
188,1260.723619098,6,0,0,0,0,0,0.0310605338396567
189,1260.748714883,1,0,0,0,0,0,0.0333183599949877
190,1260.773830809,6,0,0,0,0,0,0.031097967862496
191,1260.7989246,1,0,0,0,0,0,0.0333211328855684
192,1260.8240378,6,0,0,0,0,0,0.0310861830775281
193,1260.849132161,1,0,0,0,0,0,0.0333206129685845
194,1260.874226967,6,0,0,0,0,0,0.0310870496058346
195,1260.899341917,1,0,0,0,0,0,0.0333116010741972
196,1260.924437092,6,0,0,0,0,0,0.0310785576284312
197,1260.949530883,1,0,0,0,0,0,0.0333135074364715
198,1260.974644693,6,0,0,0,0,0,0.031050135499979
199,1260.999739093,1,0,0,0,0,0,0.0333230392478426
200,1261.024833942,6,0,0,0,0,0,0.0310407769942692
201,1261.049929157,1,0,0,0,0,0,0.0333280651120201
202,1261.075040933,6,0,0,0,0,0,0.0310274324583496
203,1261.100137166,1,0,0,0,0,0,0.033338636757359
204,1261.125232338,6,0,0,0,0,0,0.0310088887525912
205,1261.150346271,1,0,0,0,0,0,0.0333188799119716
206,1261.175439614,6,0,0,0,0,0,0.0309891319072038
207,1261.200535359,1,0,0,0,0,0,0.0333192265232941
208,1261.225649739,6,0,0,0,0,0,0.0309945043827039
209,1261.250742104,1,0,0,0,0,0,0.0333237324704878
210,1261.275837075,6,0,0,0,0,0,0.0310113150318493
211,1261.300951252,1,0,0,0,0,0,0.0333173201610199
212,1261.326045002,6,0,0,0,0,0,0.0310224065941721
213,1261.35113981,1,0,0,0,0,0,0.0332949637307131
214,1261.376236285,6,0,0,0,0,0,0.0310345379904626
215,1261.401346067,1,0,0,0,0,0,0.0333117743798585
216,1261.426446328,6,0,0,0,0,0,0.0310485757490274
217,1261.451540201,1,0,0,0,0,0,0.0333247723044555
218,1261.476633626,6,0,0,0,0,0,0.0310404303829466
219,1261.501747434,1,0,0,0,0,0,0.0333270252780523
220,1261.526843585,6,0,0,0,0,0,0.031032978239511
221,1261.55193815,1,0,0,0,0,0,0.0333098680175843
222,1261.577031249,6,0,0,0,0,0,0.0310217133715269
223,1261.60214628,1,0,0,0,0,0,0.0333150671874231
224,1261.627256795,6,0,0,0,0,0,0.0310104485035428
225,1261.652334674,1,0,0,0,0,0,0.0333221727195361
226,1261.677429564,6,0,0,0,0,0,0.0310035162770911
227,1261.702542113,1,0,0,0,0,0,0.0333107345458908
228,1261.727655598,6,0,0,0,0,0,0.0309849725713327
229,1261.752753946,1,0,0,0,0,0,0.0333199197459393
230,1261.777881551,6,0,0,0,0,0,0.0309870522392682
231,1261.802960203,1,0,0,0,0,0,0.0333330909761976
232,1261.828057087,6,0,0,0,0,0,0.0310042094997363
233,1261.85317167,1,0,0,0,0,0,0.0333169735496973
234,1261.878265584,6,0,0,0,0,0,0.0310035162770911
235,1261.903357298,1,0,0,0,0,0,0.0333235591648265
236,1261.928454629,6,0,0,0,0,0,0.0310477092207209
237,1261.953568398,1,0,0,0,0,0,0.0333076150439875
238,1261.978662678,6,0,0,0,0,0,0.0310551613641566
239,1262.003756103,1,0,0,0,0,0,0.0333230392478426
240,1262.02885213,6,0,0,0,0,0,0.0310620935906083
241,1262.053967853,1,0,0,0,0,0,0.0333334375875202
242,1262.079061685,6,0,0,0,0,0,0.0310847966322377
243,1262.104156656,1,0,0,0,0,0,0.0333292782516492
244,1262.129251261,6,0,0,0,0,0,0.0311140852889963
245,1262.154344725,1,0,0,0,0,0,0.03332269263652
246,1262.179458942,6,0,0,0,0,0,0.0310763046548344
247,1262.204551675,1,0,0,0,0,0,0.0333128142138263
248,1262.229667968,6,0,0,0,0,0,0.0310828902699635
249,1262.254763142,1,0,0,0,0,0,0.0332984298439389
250,1262.279876953,6,0,0,0,0,0,0.0310607071453179
251,1262.304969114,1,0,0,0,0,0,0.0333235591648265
252,1262.330066201,6,0,0,0,0,0,0.0310586274773824
253,1262.355161335,1,0,0,0,0,0,0.0333159337157296
254,1262.380275634,6,0,0,0,0,0,0.0310950216662541
255,1262.405369423,1,0,0,0,0,0,0.0333065752100197
256,1262.43046354,6,0,0,0,0,0,0.0311177247078835
257,1262.455575397,1,0,0,0,0,0,0.0333017226515035
258,1262.480672647,6,0,0,0,0,0,0.0311432006400936
259,1262.505768228,1,0,0,0,0,0,0.0333145472704392
260,1262.530861855,6,0,0,0,0,0,0.0311393879155452
261,1262.555956297,1,0,0,0,0,0,0.0333294515573105
262,1262.581068643,6,0,0,0,0,0,0.0311300294098353
263,1262.60616573,1,0,0,0,0,0,0.0333183599949877
264,1262.631259033,6,0,0,0,0,0,0.031100914058738
265,1262.656373573,1,0,0,0,0,0,0.0332982565382776
266,1262.681469114,6,0,0,0,0,0,0.0310931153039798
267,1262.706562946,1,0,0,0,0,0,0.0333251189157781
268,1262.731656534,6,0,0,0,0,0,0.0311007407530767
269,1262.756772948,1,0,0,0,0,0,0.0333105612402295
270,1262.781883504,6,0,0,0,0,0,0.0311047267832865
271,1262.806980182,1,0,0,0,0,0,0.0333216528025522
272,1262.832075194,6,0,0,0,0,0,0.0311120056210608
273,1262.857188638,1,0,0,0,0,0,0.0333271985837136
274,1262.88228487,6,0,0,0,0,0,0.0311083662021736
275,1262.907378702,1,0,0,0,0,0,0.0333254655271007
276,1262.932471108,6,0,0,0,0,0,0.0311005674474154
277,1262.957585325,1,0,0,0,0,0,0.0333242523874717
278,1262.982680541,6,0,0,0,0,0,0.03108375679827
279,1263.007774454,1,0,0,0,0,0,0.0333221727195361
280,1263.032889322,6,0,0,0,0,0,0.031074918209544
281,1263.057984739,1,0,0,0,0,0,0.0332987764552615
282,1263.083079629,6,0,0,0,0,0,0.0310567211151082
283,1263.108192137,1,0,0,0,0,0,0.0333088281836165
284,1263.133288492,6,0,0,0,0,0,0.0310425100508821
285,1263.158381469,1,0,0,0,0,0,0.0333209595799071
286,1263.183479165,6,0,0,0,0,0,0.0310341913791401
287,1263.208592324,1,0,0,0,0,0,0.0333058819873745
288,1263.233687214,6,0,0,0,0,0,0.0310043828053976
289,1263.2587819,1,0,0,0,0,0,0.0333100413232456
290,1263.283893147,6,0,0,0,0,0,0.0309993569412201
291,1263.309006062,1,0,0,0,0,0,0.0333116010741972
292,1263.334104856,6,0,0,0,0,0,0.0309896518241876
293,1263.359196816,1,0,0,0,0,0,0.033312640908165
294,1263.384293659,6,0,0,0,0,0,0.0310085421412686
295,1263.409384277,1,0,0,0,0,0,0.0333271985837136
296,1263.4345,6,0,0,0,0,0,0.0310360977414143
297,1263.459594358,1,0,0,0,0,0,0.0333116010741972
298,1263.484690754,6,0,0,0,0,0,0.0310553346698179
299,1263.509801431,1,0,0,0,0,0,0.0333150671874231
300,1263.534898192,6,0,0,0,0,0,0.0310639999528825
301,1263.559994016,1,0,0,0,0,0,0.0333169735496973
302,1263.58508854,6,0,0,0,0,0,0.0310243129564463
303,1263.610183185,1,0,0,0,0,0,0.0333218261082135
304,1263.635298379,6,0,0,0,0,0,0.0310172074243333
305,1263.660390502,1,0,0,0,0,0,0.0333070951270036
306,1263.685486814,6,0,0,0,0,0,0.0309865323222844
307,1263.710599607,1,0,0,0,0,0,0.0333041489307616
308,1263.735693439,6,0,0,0,0,0,0.0309860124053005
309,1263.76079016,1,0,0,0,0,0,0.0333079616553101
310,1263.785885375,6,0,0,0,0,0,0.0309738810090099
311,1263.810999102,1,0,0,0,0,0,0.0333010294288583
312,1263.836092649,6,0,0,0,0,0,0.0309834128203811
313,1263.861207396,1,0,0,0,0,0,0.0332880315042613
314,1263.886299519,6,0,0,0,0,0,0.0309643491976388
315,1263.911396077,1,0,0,0,0,0,0.033309694711923
316,1263.93651066,6,0,0,0,0,0,0.0309887852958812
317,1263.961606443,1,0,0,0,0,0,0.0332920175344711
318,1263.98669999,6,0,0,0,0,0,0.0310023031374621
319,1264.011814248,1,0,0,0,0,0,0.0333091747949391
320,1264.036909057,6,0,0,0,0,0,0.0309929446317522
321,1264.062001302,1,0,0,0,0,0,0.0333233858591652
322,1264.087098387,6,0,0,0,0,0,0.03097925348451
323,1264.112212197,1,0,0,0,0,0,0.0332968700929873
324,1264.137306639,6,0,0,0,0,0,0.0309872255449295
325,1264.162399942,1,0,0,0,0,0,0.0333129875194876
326,1264.187515746,6,0,0,0,0,0,0.0309988370242362
327,1264.212611122,1,0,0,0,0,0,0.0333086548779552
328,1264.2377041,6,0,0,0,0,0,0.0309875721562521
329,1264.262798298,1,0,0,0,0,0,0.0333079616553101
330,1264.287911498,6,0,0,0,0,0,0.0309837594317037
331,1264.31300887,1,0,0,0,0,0,0.0333176667723425
332,1264.338122027,6,0,0,0,0,0,0.0309887852958812
333,1264.36321415,1,0,0,0,0,0,0.0333103879345682
334,1264.388311319,6,0,0,0,0,0,0.0310142612280913
335,1264.413403808,1,0,0,0,0,0,0.0333107345458908
336,1264.438520548,6,0,0,0,0,0,0.0310222332885108
337,1264.46361511,1,0,0,0,0,0,0.033312640908165
338,1264.488708209,6,0,0,0,0,0,0.0310274324583496
339,1264.513823241,1,0,0,0,0,0,0.0333131608251489
340,1264.538918903,6,0,0,0,0,0,0.0310593207000276
341,1264.564012776,1,0,0,0,0,0,0.0333339575045041
342,1264.589106484,6,0,0,0,0,0,0.0310733584585924
343,1264.614202594,1,0,0,0,0,0,0.0333032824024551
344,1264.639316364,6,0,0,0,0,0,0.031090862330383
345,1264.664411783,1,0,0,0,0,0,0.0333029357911326
346,1264.689505655,6,0,0,0,0,0,0.0310931153039798
347,1264.714600096,1,0,0,0,0,0,0.0333070951270036
348,1264.739712278,6,0,0,0,0,0,0.0310478825263822
349,1264.764810261,1,0,0,0,0,0,0.0333074417383262
350,1264.78990039,6,0,0,0,0,0,0.0310485757490274
351,1264.814998533,1,0,0,0,0,0,0.0333015493458422
352,1264.840111204,6,0,0,0,0,0,0.0310328049338497
353,1264.865226642,1,0,0,0,0,0,0.0333076150439875
354,1264.890318927,6,0,0,0,0,0,0.0310567211151082
355,1264.915435423,1,0,0,0,0,0,0.0333110811572134
356,1264.940530354,6,0,0,0,0,0,0.0310856631605442
357,1264.965624143,1,0,0,0,0,0,0.0333148938817618
358,1264.990738198,6,0,0,0,0,0,0.0310861830775281
359,1265.015832843,1,0,0,0,0,0,0.0333128142138263
360,1265.040927692,6,0,0,0,0,0,0.0311281230475611
361,1265.066020507,1,0,0,0,0,0,0.0333254655271007
362,1265.091131754,6,0,0,0,0,0,0.0311542922024164
363,1265.116230426,1,0,0,0,0,0,0.0333142006591166
364,1265.141323769,6,0,0,0,0,0,0.0311338421343838
365,1265.166419025,1,0,0,0,0,0,0.0333081349609714
366,1265.1915319,6,0,0,0,0,0,0.0311308959381418
367,1265.216628906,1,0,0,0,0,0,0.0333069218213423
368,1265.241721922,6,0,0,0,0,0,0.0311080195908511
369,1265.266817992,1,0,0,0,0,0,0.0333062285986971
370,1265.291931924,6,0,0,0,0,0,0.0311104458701092
371,1265.317025186,1,0,0,0,0,0,0.0333027624854713
372,1265.342121905,6,0,0,0,0,0,0.0311159916512706
373,1265.367214964,1,0,0,0,0,0,0.033306748515681
374,1265.392329507,6,0,0,0,0,0,0.031125696768303
375,1265.417441161,1,0,0,0,0,0,0.033313854047794
376,1265.442539631,6,0,0,0,0,0,0.0311369616362871
377,1265.467631103,1,0,0,0,0,0,0.0332975633156325
378,1265.492748492,6,0,0,0,0,0,0.0311255234626417
379,1265.517841103,1,0,0,0,0,0,0.0333254655271007
380,1265.5429364,6,0,0,0,0,0,0.0311529057571261
381,1265.568027912,1,0,0,0,0,0,0.0333145472704392
382,1265.593141316,6,0,0,0,0,0,0.03115879814961
383,1265.618240395,1,0,0,0,0,0,0.0333076150439875
384,1265.643334593,6,0,0,0,0,0,0.0311400811381903
385,1265.668426065,1,0,0,0,0,0,0.0333013760401809
386,1265.693540852,6,0,0,0,0,0,0.0311421608061259
387,1265.718637044,1,0,0,0,0,0,0.0333050154590681
388,1265.743733071,6,0,0,0,0,0,0.0311272565192546
389,1265.768827757,1,0,0,0,0,0,0.0333193998289554
390,1265.793940021,6,0,0,0,0,0,0.031126909907932
391,1265.819036701,1,0,0,0,0,0,0.0332951370363744
392,1265.844128214,6,0,0,0,0,0,0.0310792508510763
393,1265.869225055,1,0,0,0,0,0,0.033319746440278
394,1265.894336587,6,0,0,0,0,0,0.0310669461491245
395,1265.919450356,1,0,0,0,0,0,0.0333012027345196
396,1265.94454724,6,0,0,0,0,0,0.0310470159980758
397,1265.969642659,1,0,0,0,0,0,0.033306748515681
398,1265.994756144,6,0,0,0,0,0,0.0310345379904626
399,1266.019849322,1,0,0,0,0,0,0.0333145472704392
400,1266.044945433,6,0,0,0,0,0,0.0310383507150111
401,1266.070061074,1,0,0,0,0,0,0.0333116010741972
402,1266.09515515,6,0,0,0,0,0,0.0310182472583011
403,1266.120247597,1,0,0,0,0,0,0.0333102146289069
404,1266.14534448,6,0,0,0,0,0,0.0309997035525427
405,1266.170457274,1,0,0,0,0,0,0.0333013760401809
406,1266.195550576,6,0,0,0,0,0,0.0310135680054461
407,1266.220646972,1,0,0,0,0,0,0.0333147205761005
408,1266.245761189,6,0,0,0,0,0,0.0309988370242362
409,1266.270856321,1,0,0,0,0,0,0.0333178400780038
410,1266.295951129,6,0,0,0,0,0,0.0309854924883166
411,1266.321045002,1,0,0,0,0,0,0.0333031090967939
412,1266.346158528,6,0,0,0,0,0,0.0309782136505423
413,1266.371254597,1,0,0,0,0,0,0.0333109078515521
414,1266.396349485,6,0,0,0,0,0,0.0309726678693809
415,1266.421443276,1,0,0,0,0,0,0.0333195731346167
416,1266.446555134,6,0,0,0,0,0,0.0309636559749936
417,1266.471671508,1,0,0,0,0,0,0.0333114277685359
418,1266.496765909,6,0,0,0,0,0,0.0309478851598159
419,1266.521859454,1,0,0,0,0,0,0.033312640908165
420,1266.546972329,6,0,0,0,0,0,0.0309499648277514
421,1266.572068765,1,0,0,0,0,0,0.0333211328855684
422,1266.59716219,6,0,0,0,0,0,0.0309326342616221
423,1266.622258992,1,0,0,0,0,0,0.0333152404930844
424,1266.647370359,6,0,0,0,0,0,0.0309544707749451
425,1266.672466551,1,0,0,0,0,0,0.0333161070213909
426,1266.697562376,6,0,0,0,0,0,0.0309289948427349
427,1266.722656452,1,0,0,0,0,0,0.0332850853080193
428,1266.747770995,6,0,0,0,0,0,0.030950311439074
429,1266.77288033,1,0,0,0,0,0,0.0333107345458908
430,1266.797959308,6,0,0,0,0,0,0.0309619229183807
431,1266.823054564,1,0,0,0,0,0,0.0332970433986486
432,1266.848166828,6,0,0,0,0,0,0.0309983171072523
433,1266.873262857,1,0,0,0,0,0,0.0333103879345682
434,1266.898356036,6,0,0,0,0,0,0.0310019565261395
435,1266.923452554,1,0,0,0,0,0,0.0333169735496973
436,1266.948566445,6,0,0,0,0,0,0.030992251409107
437,1266.97365983,1,0,0,0,0,0,0.0333107345458908
438,1266.998772623,6,0,0,0,0,0,0.0310234464281399
439,1267.0238704,1,0,0,0,0,0,0.033316800244036
440,1267.048962807,6,0,0,0,0,0,0.0310166875073494
441,1267.074078571,1,0,0,0,0,0,0.0333140273534553
442,1267.099173298,6,0,0,0,0,0,0.0309998768582039
443,1267.124267496,1,0,0,0,0,0,0.0332977366212938
444,1267.149380126,6,0,0,0,0,0,0.0309853191826553
445,1267.174476682,1,0,0,0,0,0,0.0332958302590195
446,1267.199572467,6,0,0,0,0,0,0.0310033429714298
447,1267.22468583,1,0,0,0,0,0,0.0333062285986971
448,1267.249777506,6,0,0,0,0,0,0.0309938111600587
449,1267.274875366,1,0,0,0,0,0,0.0332892446438904
450,1267.299967527,6,0,0,0,0,0,0.0309856657939779
451,1267.325084064,1,0,0,0,0,0,0.033299642983568
452,1267.350179035,6,0,0,0,0,0,0.0309685085335098
453,1267.375272582,1,0,0,0,0,0,0.0333098680175843
454,1267.400386962,6,0,0,0,0,0,0.0309828929033972
455,1267.425481484,1,0,0,0,0,0,0.0333086548779552
456,1267.450575804,6,0,0,0,0,0,0.0309993569412201
457,1267.47567045,1,0,0,0,0,0,0.0333027624854713
458,1267.500783283,6,0,0,0,0,0,0.031017034118672
459,1267.525878458,1,0,0,0,0,0,0.0333098680175843
460,1267.551007934,6,0,0,0,0,0,0.0310523884735759
461,1267.576084959,1,0,0,0,0,0,0.0333296248629717
462,1267.601182901,6,0,0,0,0,0,0.0310728385416085
463,1267.626275349,1,0,0,0,0,0,0.0333173201610199
464,1267.651391641,6,0,0,0,0,0,0.0310983144738186
